fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_320 001_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 4.535121605E-13 1.000000000E+20 1.136147557E+00 9.623936972E-14 5.484869528E-04 
001_320_SRH 001_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 4.459716437E-13 1.000000000E+20 1.136290117E+00 9.608851901E-14 5.577557720E-04 
002_320 002_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 7.821778677E-13 1.000000000E+20 1.152646406E+00 1.718258747E-13 4.748200450E-04 
002_320_SRH 002_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 7.748673150E-13 1.000000000E+20 1.152732738E+00 1.716898172E-13 4.794148912E-04 
003_320 003_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 1.291547347E-12 1.000000000E+20 1.173140355E+00 3.070285825E-13 3.852823982E-04 
003_320_SRH 003_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 1.284576187E-12 1.000000000E+20 1.173197679E+00 3.069067759E-13 3.874705495E-04 
004_320 004_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 2.010926749E-12 1.000000000E+20 1.193662218E+00 5.528750729E-13 3.215845187E-04 
004_320_SRH 004_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 2.004383770E-12 1.000000000E+20 1.193703090E+00 5.527656629E-13 3.226587204E-04 
005_320 005_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 2.946314007E-12 1.000000000E+20 1.210254431E+00 1.004938502E-12 3.361869092E-04 
005_320_SRH 005_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 2.940215573E-12 1.000000000E+20 1.210283868E+00 1.004839658E-12 3.368578230E-04 
006_320 006_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 4.121806732E-12 1.000000000E+20 1.222344031E+00 1.840210598E-12 4.335468413E-04 
006_320_SRH 006_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 4.116082534E-12 1.000000000E+20 1.222364876E+00 1.840121226E-12 4.341064328E-04 
007_320 007_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 5.626127819E-12 1.000000000E+20 1.231554517E+00 3.388061814E-12 5.940107029E-04 
007_320_SRH 007_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 5.620663512E-12 1.000000000E+20 1.231569390E+00 3.387982012E-12 5.945314722E-04 
