N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.000E+17 335 1.800E-4 1.228174714E+00 1.337973367E+00
1.468000E+10 1.000E+17 335 1.800E-4 1.254012057E+00 1.338063801E+00
2.154000E+10 1.000E+17 335 1.800E-4 1.275307573E+00 1.338195396E+00
3.162000E+10 1.000E+17 335 1.800E-4 1.292136951E+00 1.338386071E+00
4.642000E+10 1.000E+17 335 1.800E-4 1.305079638E+00 1.338660821E+00
6.813000E+10 1.000E+17 335 1.800E-4 1.314910769E+00 1.339053561E+00
1.000000E+11 1.000E+17 335 1.800E-4 1.322397194E+00 1.339608553E+00
1.468000E+11 1.000E+17 335 1.800E-4 1.328204577E+00 1.340380779E+00
2.154000E+11 1.000E+17 335 1.800E-4 1.332876294E+00 1.341433231E+00
3.162000E+11 1.000E+17 335 1.800E-4 1.336843789E+00 1.342829934E+00
4.642000E+11 1.000E+17 335 1.800E-4 1.340439697E+00 1.344624478E+00
6.813000E+11 1.000E+17 335 1.800E-4 1.343905729E+00 1.346846465E+00
1.000000E+12 1.000E+17 335 1.800E-4 1.347399177E+00 1.349492333E+00
1.468000E+12 1.000E+17 335 1.800E-4 1.351005591E+00 1.352526717E+00
2.154000E+12 1.000E+17 335 1.800E-4 1.354759592E+00 1.355895133E+00
3.162000E+12 1.000E+17 335 1.800E-4 1.358669152E+00 1.359541897E+00
4.642000E+12 1.000E+17 335 1.800E-4 1.362735923E+00 1.363425132E+00
6.813000E+12 1.000E+17 335 1.800E-4 1.366966906E+00 1.367523403E+00
1.000000E+13 1.000E+17 335 1.800E-4 1.371376187E+00 1.371832884E+00
