fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 rmsre 
001_320 001_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 4.663629392E-14 1.000000000E+20 1.089097612E+00 1.472333035E-14 4.536182790E-03 
001_320_SRH 001_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 3.937806602E-14 1.000000000E+20 1.089477929E+00 1.454941125E-14 5.289990789E-03 
002_320 002_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 6.502171334E-14 1.000000000E+20 1.089501480E+00 2.149376031E-14 4.743213981E-03 
002_320_SRH 002_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 5.776412340E-14 1.000000000E+20 1.089743742E+00 2.132216800E-14 5.280507163E-03 
003_320 003_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 9.196514718E-14 1.000000000E+20 1.089974560E+00 3.139523718E-14 4.888979173E-03 
003_320_SRH 003_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 8.471031331E-14 1.000000000E+20 1.090131936E+00 3.122553124E-14 5.266653284E-03 
004_320 004_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 1.314223684E-13 1.000000000E+20 1.090593175E+00 4.585052375E-14 4.983754970E-03 
004_320_SRH 004_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 1.241729378E-13 1.000000000E+20 1.090697538E+00 4.568242782E-14 5.246459514E-03 
005_320 005_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 1.891421327E-13 1.000000000E+20 1.091448109E+00 6.690399952E-14 5.035845952E-03 
005_320_SRH 005_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 1.819015921E-13 1.000000000E+20 1.091518799E+00 6.673740596E-14 5.217124145E-03 
006_320 006_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 2.734352070E-13 1.000000000E+20 1.092656338E+00 9.746943153E-14 5.050419024E-03 
006_320_SRH 006_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 2.662083320E-13 1.000000000E+20 1.092705313E+00 9.730439373E-14 5.174711135E-03 
007_320 007_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 3.962173252E-13 1.000000000E+20 1.094372217E+00 1.416583253E-13 5.029086174E-03 
007_320_SRH 007_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 3.890108073E-13 1.000000000E+20 1.094407043E+00 1.414950309E-13 5.113833954E-03 
008_320 008_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 5.743500371E-13 1.000000000E+20 1.096796363E+00 2.052092259E-13 4.969911490E-03 
008_320_SRH 008_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 5.671732845E-13 1.000000000E+20 1.096821921E+00 2.050479808E-13 5.027381885E-03 
009_320 009_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 8.311986047E-13 1.000000000E+20 1.100177082E+00 2.960586167E-13 4.867819271E-03 
009_320_SRH 009_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 8.240647668E-13 1.000000000E+20 1.100196588E+00 2.958997740E-13 4.906557658E-03 
010_320 010_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 1.198080100E-12 1.000000000E+20 1.104794226E+00 4.251567689E-13 4.715785118E-03 
010_320_SRH 010_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 1.191007211E-12 1.000000000E+20 1.104809849E+00 4.250006319E-13 4.741708356E-03 
011_320 011_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 1.714828179E-12 1.000000000E+20 1.110909448E+00 6.077738111E-13 4.507694974E-03 
011_320_SRH 011_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 1.707840114E-12 1.000000000E+20 1.110922642E+00 6.076205265E-13 4.524885183E-03 
012_320 012_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 2.428146813E-12 1.000000000E+20 1.118666915E+00 8.657593198E-13 4.244209458E-03 
012_320_SRH 012_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 2.421273733E-12 1.000000000E+20 1.118678693E+00 8.656086863E-13 4.255485319E-03 
