N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.778E+15 320 2.300E-4 1.172924815E+00 1.176424000E+00
1.468000E+10 1.778E+15 320 2.300E-4 1.174155829E+00 1.176568033E+00
2.154000E+10 1.778E+15 320 2.300E-4 1.175118989E+00 1.176777473E+00
3.162000E+10 1.778E+15 320 2.300E-4 1.175942243E+00 1.177080693E+00
4.642000E+10 1.778E+15 320 2.300E-4 1.176735952E+00 1.177516942E+00
6.813000E+10 1.778E+15 320 2.300E-4 1.177602932E+00 1.178138920E+00
1.000000E+11 1.778E+15 320 2.300E-4 1.178645860E+00 1.179014240E+00
1.468000E+11 1.778E+15 320 2.300E-4 1.179969766E+00 1.180223677E+00
2.154000E+11 1.778E+15 320 2.300E-4 1.181676690E+00 1.181852533E+00
3.162000E+11 1.778E+15 320 2.300E-4 1.183848685E+00 1.183971349E+00
4.642000E+11 1.778E+15 320 2.300E-4 1.186518599E+00 1.186605074E+00
6.813000E+11 1.778E+15 320 2.300E-4 1.189637777E+00 1.189699619E+00
1.000000E+12 1.778E+15 320 2.300E-4 1.193064450E+00 1.193109454E+00
1.468000E+12 1.778E+15 320 2.300E-4 1.196598454E+00 1.196631902E+00
2.154000E+12 1.778E+15 320 2.300E-4 1.200057958E+00 1.200083361E+00
3.162000E+12 1.778E+15 320 2.300E-4 1.203346198E+00 1.203365941E+00
4.642000E+12 1.778E+15 320 2.300E-4 1.206459783E+00 1.206475490E+00
6.813000E+12 1.778E+15 320 2.300E-4 1.209439788E+00 1.209452586E+00
1.000000E+13 1.778E+15 320 2.300E-4 1.212336184E+00 1.212346836E+00
