fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 rmsre 
001_325 001_325.dat 325 35.674 1.000000000E+00 0.000000000E+00 3.443169400E-14 1.000000000E+20 1.244814240E+00 5.026463519E-15 8.848758484E-04 
001_325_SRH 001_325_srh.dat 325 35.674 1.000000000E+00 0.000000000E+00 1.498206077E-14 1.000000000E+20 1.268988984E+00 4.764586432E-15 2.180142728E-03 
002_325 002_325.dat 325 35.674 1.000000000E+00 0.000000000E+00 6.588796285E-14 1.000000000E+20 1.261071335E+00 1.530448356E-14 1.553198359E-03 
002_325_SRH 002_325_srh.dat 325 35.674 1.000000000E+00 0.000000000E+00 4.661238798E-14 1.000000000E+20 1.269554686E+00 1.505719335E-14 2.224442732E-03 
003_325 003_325.dat 325 35.674 1.000000000E+00 0.000000000E+00 1.590898274E-13 1.000000000E+20 1.268384423E+00 4.775841978E-14 2.079389493E-03 
003_325_SRH 003_325_srh.dat 325 35.674 1.000000000E+00 0.000000000E+00 1.403256758E-13 1.000000000E+20 1.271189259E+00 4.752583255E-14 2.360881485E-03 
004_325 004_325.dat 325 35.674 1.000000000E+00 0.000000000E+00 4.046784373E-13 1.000000000E+20 1.274323911E+00 1.498042520E-13 2.643270239E-03 
004_325_SRH 004_325_srh.dat 325 35.674 1.000000000E+00 0.000000000E+00 3.871991102E-13 1.000000000E+20 1.275228732E+00 1.495982001E-13 2.760638648E-03 
005_325 005_325.dat 325 35.674 1.000000000E+00 0.000000000E+00 9.147944633E-13 1.000000000E+20 1.282322770E+00 4.695465021E-13 3.747616356E-03 
005_325_SRH 005_325_srh.dat 325 35.674 1.000000000E+00 0.000000000E+00 8.996111102E-13 1.000000000E+20 1.282628956E+00 4.693909409E-13 3.806970592E-03 
006_325 006_325.dat 325 35.674 1.000000000E+00 0.000000000E+00 1.740406479E-12 1.000000000E+20 1.292238586E+00 1.474518303E-12 6.023590669E-03 
006_325_SRH 006_325_srh.dat 325 35.674 1.000000000E+00 0.000000000E+00 1.727589364E-12 1.000000000E+20 1.292365218E+00 1.474445774E-12 6.062315291E-03 
007_325 007_325.dat 325 35.674 1.000000000E+00 0.000000000E+00 3.046113528E-12 1.000000000E+20 1.303185721E+00 4.659611866E-12 9.856180746E-03 
007_325_SRH 007_325_srh.dat 325 35.674 1.000000000E+00 0.000000000E+00 3.034708164E-12 1.000000000E+20 1.303254508E+00 4.659695029E-12 9.884740044E-03 
