T file kT1 Voc Jsc FF eta Vmpp Jmpp Wph TDD TDD1 TDD11 TDD111 d N_B
315 001_315 36.807 4.676010E-1 6.800297E-1 7.863870E+1 2.500570E+1 3.931740E-1 6.359972E-1 1.000000E+0 1.000000E+10 1.000000E+10 1.000000E+10 1.000000E+10 3.800E-4 5.623E+16
315 002_315 36.807 4.669440E-1 6.716924E-1 7.861880E+1 2.465820E+1 3.925680E-1 6.281257E-1 1.000000E+0 1.468000E+10 1.468000E+10 1.468000E+10 1.468000E+10 3.800E-4 5.623E+16
315 003_315 36.807 4.660640E-1 6.605546E-1 7.859100E+1 2.419500E+1 3.917480E-1 6.176175E-1 1.000000E+0 2.154000E+10 2.154000E+10 2.154000E+10 2.154000E+10 3.800E-4 5.623E+16
315 004_315 36.807 4.649160E-1 6.461428E-1 7.855300E+1 2.359740E+1 3.906740E-1 6.040197E-1 1.000000E+0 3.162000E+10 3.162000E+10 3.162000E+10 3.162000E+10 3.800E-4 5.623E+16
315 005_315 36.807 4.634680E-1 6.281763E-1 7.850260E+1 2.285520E+1 3.893070E-1 5.870742E-1 1.000000E+0 4.642000E+10 4.642000E+10 4.642000E+10 4.642000E+10 3.800E-4 5.623E+16
315 006_315 36.807 4.616990E-1 6.066547E-1 7.843780E+1 2.196980E+1 3.876070E-1 5.668048E-1 1.000000E+0 6.813000E+10 6.813000E+10 6.813000E+10 6.813000E+10 3.800E-4 5.623E+16
315 007_315 36.807 4.595730E-1 5.818444E-1 7.836170E+1 2.095390E+1 3.855960E-1 5.434171E-1 1.000000E+0 1.000000E+11 1.000000E+11 1.000000E+11 1.000000E+11 3.800E-4 5.623E+16
315 008_315 36.807 4.570130E-1 5.541558E-1 7.828530E+1 1.982620E+1 3.832520E-1 5.173159E-1 1.000000E+0 1.468000E+11 1.468000E+11 1.468000E+11 1.468000E+11 3.800E-4 5.623E+16
315 009_315 36.807 4.541230E-1 5.239989E-1 7.818640E+1 1.860520E+1 3.805370E-1 4.889201E-1 1.000000E+0 2.154000E+11 2.154000E+11 2.154000E+11 2.154000E+11 3.800E-4 5.623E+16
315 010_315 36.807 4.508790E-1 4.917296E-1 7.806310E+1 1.730740E+1 3.774510E-1 4.585334E-1 1.000000E+0 3.162000E+11 3.162000E+11 3.162000E+11 3.162000E+11 3.800E-4 5.623E+16
315 011_315 36.807 4.470990E-1 4.577083E-1 7.793930E+1 1.594960E+1 3.739550E-1 4.265105E-1 1.000000E+0 4.642000E+11 4.642000E+11 4.642000E+11 4.642000E+11 3.800E-4 5.623E+16
315 012_315 36.807 4.429080E-1 4.223846E-1 7.778680E+1 1.455220E+1 3.700100E-1 3.932915E-1 1.000000E+0 6.813000E+11 6.813000E+11 6.813000E+11 6.813000E+11 3.800E-4 5.623E+16
