T file kT1 Voc Jsc FF eta Vmpp Jmpp Wph TDD TDD1 d N_B
330 001_330 35.134 4.308330E-1 7.408201E-1 7.604130E+1 2.427000E+1 3.546000E-1 6.844359E-1 1.000000E+0 1.000000E+10 1.000000E+10 1.800E-4 1.000E+15
330 002_330 35.134 4.302300E-1 7.399898E-1 7.577150E+1 2.412300E+1 3.531740E-1 6.830352E-1 1.000000E+0 1.468000E+10 1.468000E+10 1.800E-4 1.000E+15
330 003_330 35.134 4.293010E-1 7.387778E-1 7.541100E+1 2.391720E+1 3.511620E-1 6.810878E-1 1.000000E+0 2.154000E+10 2.154000E+10 1.800E-4 1.000E+15
330 004_330 35.134 4.279100E-1 7.370128E-1 7.494220E+1 2.363490E+1 3.483500E-1 6.784830E-1 1.000000E+0 3.162000E+10 3.162000E+10 1.800E-4 1.000E+15
330 005_330 35.134 4.258460E-1 7.344523E-1 7.436490E+1 2.325860E+1 3.444820E-1 6.751766E-1 1.000000E+0 4.642000E+10 4.642000E+10 1.800E-4 1.000E+15
330 006_330 35.134 4.227690E-1 7.307574E-1 7.370670E+1 2.277100E+1 3.395020E-1 6.707187E-1 1.000000E+0 6.813000E+10 6.813000E+10 1.800E-4 1.000E+15
330 007_330 35.134 4.180840E-1 7.254663E-1 7.307150E+1 2.216300E+1 3.332910E-1 6.649755E-1 1.000000E+0 1.000000E+11 1.000000E+11 1.800E-4 1.000E+15
330 008_330 35.134 4.111200E-1 7.179721E-1 7.259410E+1 2.142780E+1 3.260250E-1 6.572427E-1 1.000000E+0 1.468000E+11 1.468000E+11 1.800E-4 1.000E+15
330 009_330 35.134 4.013900E-1 7.075205E-1 7.241840E+1 2.056620E+1 3.179980E-1 6.467403E-1 1.000000E+0 2.154000E+11 2.154000E+11 1.800E-4 1.000E+15
330 010_330 35.134 3.895430E-1 6.932536E-1 7.249670E+1 1.957790E+1 3.094430E-1 6.326812E-1 1.000000E+0 3.162000E+11 3.162000E+11 1.800E-4 1.000E+15
330 011_330 35.134 3.770970E-1 6.743337E-1 7.261880E+1 1.846620E+1 3.006540E-1 6.142005E-1 1.000000E+0 4.642000E+11 4.642000E+11 1.800E-4 1.000E+15
330 012_330 35.134 3.651530E-1 6.501681E-1 7.262360E+1 1.724160E+1 2.918070E-1 5.908589E-1 1.000000E+0 6.813000E+11 6.813000E+11 1.800E-4 1.000E+15
330 013_330 35.134 3.540650E-1 6.206982E-1 7.247360E+1 1.592730E+1 2.830960E-1 5.626132E-1 1.000000E+0 1.000000E+12 1.000000E+12 1.800E-4 1.000E+15
330 014_330 35.134 3.438280E-1 5.866142E-1 7.219280E+1 1.456090E+1 2.746390E-1 5.301835E-1 1.000000E+0 1.468000E+12 1.468000E+12 1.800E-4 1.000E+15
330 015_330 35.134 3.343220E-1 5.492994E-1 7.181880E+1 1.318900E+1 2.664940E-1 4.949083E-1 1.000000E+0 2.154000E+12 2.154000E+12 1.800E-4 1.000E+15
330 016_330 35.134 3.253840E-1 5.104239E-1 7.138190E+1 1.185540E+1 2.586430E-1 4.583695E-1 1.000000E+0 3.162000E+12 3.162000E+12 1.800E-4 1.000E+15
330 017_330 35.134 3.168250E-1 4.713924E-1 7.089710E+1 1.058840E+1 2.510250E-1 4.218057E-1 1.000000E+0 4.642000E+12 4.642000E+12 1.800E-4 1.000E+15
330 018_330 35.134 3.084410E-1 4.330093E-1 7.036680E+1 9.398000E+0 2.434670E-1 3.860084E-1 1.000000E+0 6.813000E+12 6.813000E+12 1.800E-4 1.000E+15
330 019_330 35.134 3.000410E-1 3.955433E-1 6.978560E+1 8.282100E+0 2.358690E-1 3.511310E-1 1.000000E+0 1.000000E+13 1.000000E+13 1.800E-4 1.000E+15
330 020_330 35.134 2.913980E-1 3.590478E-1 6.916120E+1 7.236000E+0 2.280760E-1 3.172647E-1 1.000000E+0 1.468000E+13 1.468000E+13 1.800E-4 1.000E+15
330 021_330 35.134 2.824760E-1 3.236507E-1 6.846600E+1 6.259400E+0 2.200100E-1 2.845052E-1 1.000000E+0 2.154000E+13 2.154000E+13 1.800E-4 1.000E+15
330 022_330 35.134 2.731970E-1 2.896478E-1 6.768660E+1 5.356100E+0 2.116110E-1 2.531103E-1 1.000000E+0 3.162000E+13 3.162000E+13 1.800E-4 1.000E+15
330 023_330 35.134 2.634910E-1 2.574329E-1 6.680820E+1 4.531700E+0 2.028420E-1 2.234100E-1 1.000000E+0 4.642000E+13 4.642000E+13 1.800E-4 1.000E+15
330 024_330 35.134 2.532730E-1 2.273962E-1 6.581110E+1 3.790300E+0 1.935840E-1 1.957952E-1 1.000000E+0 6.813000E+13 6.813000E+13 1.800E-4 1.000E+15
330 025_330 35.134 2.424180E-1 1.998162E-1 6.467590E+1 3.132800E+0 1.837600E-1 1.704855E-1 1.000000E+0 1.000000E+14 1.000000E+14 1.800E-4 1.000E+15
