N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.400E+15 295 1.500E-4 1.201027944E+00 1.202877237E+00
1.468000E+10 1.400E+15 295 1.500E-4 1.201660777E+00 1.202945701E+00
2.154000E+10 1.400E+15 295 1.500E-4 1.202157003E+00 1.203045484E+00
3.162000E+10 1.400E+15 295 1.500E-4 1.202578075E+00 1.203190497E+00
4.642000E+10 1.400E+15 295 1.500E-4 1.202978865E+00 1.203400289E+00
6.813000E+10 1.400E+15 295 1.500E-4 1.203411934E+00 1.203701843E+00
1.000000E+11 1.400E+15 295 1.500E-4 1.203931631E+00 1.204131283E+00
1.468000E+11 1.400E+15 295 1.500E-4 1.204596976E+00 1.204734855E+00
2.154000E+11 1.400E+15 295 1.500E-4 1.205472146E+00 1.205567824E+00
3.162000E+11 1.400E+15 295 1.500E-4 1.206622464E+00 1.206689360E+00
4.642000E+11 1.400E+15 295 1.500E-4 1.208104539E+00 1.208151842E+00
6.813000E+11 1.400E+15 295 1.500E-4 1.209951629E+00 1.209985611E+00
1.000000E+12 1.400E+15 295 1.500E-4 1.212161267E+00 1.212186197E+00
1.468000E+12 1.400E+15 295 1.500E-4 1.214697234E+00 1.214716004E+00
2.154000E+12 1.400E+15 295 1.500E-4 1.217512050E+00 1.217526601E+00
3.162000E+12 1.400E+15 295 1.500E-4 1.220576147E+00 1.220587770E+00
4.642000E+12 1.400E+15 295 1.500E-4 1.223887003E+00 1.223896545E+00
6.813000E+12 1.400E+15 295 1.500E-4 1.227450158E+00 1.227458171E+00
1.000000E+13 1.400E+15 295 1.500E-4 1.231254659E+00 1.231261494E+00
