N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.400E+15 295 1.500E-4 1.196723445E+00 1.200960976E+00
1.468000E+10 1.400E+15 295 1.500E-4 1.197946033E+00 1.200974227E+00
2.154000E+10 1.400E+15 295 1.500E-4 1.198856557E+00 1.200993626E+00
3.162000E+10 1.400E+15 295 1.500E-4 1.199527798E+00 1.201022044E+00
4.642000E+10 1.400E+15 295 1.500E-4 1.200025614E+00 1.201063662E+00
6.813000E+10 1.400E+15 295 1.500E-4 1.200406386E+00 1.201124569E+00
1.000000E+11 1.400E+15 295 1.500E-4 1.200717746E+00 1.201213597E+00
1.468000E+11 1.400E+15 295 1.500E-4 1.201001227E+00 1.201343487E+00
2.154000E+11 1.400E+15 295 1.500E-4 1.201295868E+00 1.201532486E+00
3.162000E+11 1.400E+15 295 1.500E-4 1.201682057E+00 1.201847015E+00
4.642000E+11 1.400E+15 295 1.500E-4 1.202124961E+00 1.202240056E+00
6.813000E+11 1.400E+15 295 1.500E-4 1.202719102E+00 1.202800112E+00
1.000000E+12 1.400E+15 295 1.500E-4 1.203532569E+00 1.203590300E+00
1.468000E+12 1.400E+15 295 1.500E-4 1.204647316E+00 1.204689152E+00
2.154000E+12 1.400E+15 295 1.500E-4 1.206156019E+00 1.206186988E+00
3.162000E+12 1.400E+15 295 1.500E-4 1.208152297E+00 1.208175817E+00
4.642000E+12 1.400E+15 295 1.500E-4 1.210739424E+00 1.210757804E+00
6.813000E+12 1.400E+15 295 1.500E-4 1.213909875E+00 1.213924636E+00
1.000000E+13 1.400E+15 295 1.500E-4 1.217698770E+00 1.217710914E+00
