fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 rmsre 
001_325 001_325.dat 325 35.674 1.000000000E+00 0.000000000E+00 7.456394947E-14 1.000000000E+20 1.048765357E+00 2.320636047E-14 5.472587231E-03 
001_325_SRH 001_325_srh.dat 325 35.674 1.000000000E+00 0.000000000E+00 5.915248505E-14 1.000000000E+20 1.048287104E+00 2.292806008E-14 6.658211686E-03 
002_325 002_325.dat 325 35.674 1.000000000E+00 0.000000000E+00 2.048553631E-13 1.000000000E+20 1.054054818E+00 6.742263444E-14 6.082850735E-03 
002_325_SRH 002_325_srh.dat 325 35.674 1.000000000E+00 0.000000000E+00 1.894856248E-13 1.000000000E+20 1.053844974E+00 6.719187915E-14 6.504448809E-03 
003_325 003_325.dat 325 35.674 1.000000000E+00 0.000000000E+00 6.201960605E-13 1.000000000E+20 1.069912707E+00 1.797088039E-13 5.919210513E-03 
003_325_SRH 003_325_srh.dat 325 35.674 1.000000000E+00 0.000000000E+00 6.051057803E-13 1.000000000E+20 1.069847913E+00 1.794713259E-13 6.053709435E-03 
004_325 004_325.dat 325 35.674 1.000000000E+00 0.000000000E+00 1.820764122E-12 1.000000000E+20 1.108023163E+00 4.486139172E-13 4.896189156E-03 
004_325_SRH 004_325_srh.dat 325 35.674 1.000000000E+00 0.000000000E+00 1.806392052E-12 1.000000000E+20 1.108017571E+00 4.483743825E-13 4.934991883E-03 
005_325 005_325.dat 325 35.674 1.000000000E+00 0.000000000E+00 4.521194625E-12 1.000000000E+20 1.165028806E+00 1.201104959E-12 3.214714381E-03 
005_325_SRH 005_325_srh.dat 325 35.674 1.000000000E+00 0.000000000E+00 4.508185851E-12 1.000000000E+20 1.165046238E+00 1.200884695E-12 3.224435162E-03 
006_325 006_325.dat 325 35.674 1.000000000E+00 0.000000000E+00 9.042763663E-12 1.000000000E+20 1.206328972E+00 3.551473193E-12 2.566942425E-03 
006_325_SRH 006_325_srh.dat 325 35.674 1.000000000E+00 0.000000000E+00 9.031275323E-12 1.000000000E+20 1.206345755E+00 3.551278387E-12 2.569971306E-03 
007_325 007_325.dat 325 35.674 1.000000000E+00 0.000000000E+00 1.611800665E-11 1.000000000E+20 1.228151864E+00 1.093304299E-11 3.702556370E-03 
007_325_SRH 007_325_srh.dat 325 35.674 1.000000000E+00 0.000000000E+00 1.610739961E-11 1.000000000E+20 1.228162131E+00 1.093287397E-11 3.704655253E-03 
