N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.400E+15 335 1.500E-4 1.025375856E+00 1.029298146E+00
1.468000E+10 1.400E+15 335 1.500E-4 1.026452076E+00 1.029247692E+00
2.154000E+10 1.400E+15 335 1.500E-4 1.027209095E+00 1.029174103E+00
3.162000E+10 1.400E+15 335 1.500E-4 1.027700421E+00 1.029067086E+00
4.642000E+10 1.400E+15 335 1.500E-4 1.027969300E+00 1.028912124E+00
6.813000E+10 1.400E+15 335 1.500E-4 1.028042965E+00 1.028689156E+00
1.000000E+11 1.400E+15 335 1.500E-4 1.027930925E+00 1.028371292E+00
1.468000E+11 1.400E+15 335 1.500E-4 1.027625785E+00 1.027924234E+00
2.154000E+11 1.400E+15 335 1.500E-4 1.027106688E+00 1.027307769E+00
3.162000E+11 1.400E+15 335 1.500E-4 1.026347248E+00 1.026481834E+00
4.642000E+11 1.400E+15 335 1.500E-4 1.025331338E+00 1.025420766E+00
6.813000E+11 1.400E+15 335 1.500E-4 1.024079959E+00 1.024138967E+00
1.000000E+12 1.400E+15 335 1.500E-4 1.022687216E+00 1.022725996E+00
1.468000E+12 1.400E+15 335 1.500E-4 1.021350557E+00 1.021376157E+00
2.154000E+12 1.400E+15 335 1.500E-4 1.020363153E+00 1.020380407E+00
3.162000E+12 1.400E+15 335 1.500E-4 1.020041025E+00 1.020053174E+00
4.642000E+12 1.400E+15 335 1.500E-4 1.020607152E+00 1.020616269E+00
6.813000E+12 1.400E+15 335 1.500E-4 1.022120297E+00 1.022127624E+00
1.000000E+13 1.400E+15 335 1.500E-4 1.024512630E+00 1.024518860E+00
