N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.400E+15 335 1.500E-4 1.011381423E+00 1.013890501E+00
1.468000E+10 1.400E+15 335 1.500E-4 1.012068052E+00 1.013890602E+00
2.154000E+10 1.400E+15 335 1.500E-4 1.012590058E+00 1.013890776E+00
3.162000E+10 1.400E+15 335 1.500E-4 1.012974845E+00 1.013891088E+00
4.642000E+10 1.400E+15 335 1.500E-4 1.013252236E+00 1.013891668E+00
6.813000E+10 1.400E+15 335 1.500E-4 1.013449343E+00 1.013892778E+00
1.000000E+11 1.400E+15 335 1.500E-4 1.013588659E+00 1.013894953E+00
1.468000E+11 1.400E+15 335 1.500E-4 1.013688155E+00 1.013899290E+00
2.154000E+11 1.400E+15 335 1.500E-4 1.013762533E+00 1.013908028E+00
3.162000E+11 1.400E+15 335 1.500E-4 1.013825274E+00 1.013925684E+00
4.642000E+11 1.400E+15 335 1.500E-4 1.013891626E+00 1.013961170E+00
6.813000E+11 1.400E+15 335 1.500E-4 1.013983054E+00 1.014031530E+00
1.000000E+12 1.400E+15 335 1.500E-4 1.014133716E+00 1.014167860E+00
1.468000E+12 1.400E+15 335 1.500E-4 1.014398748E+00 1.014423187E+00
2.154000E+12 1.400E+15 335 1.500E-4 1.014862622E+00 1.014880534E+00
3.162000E+12 1.400E+15 335 1.500E-4 1.028533416E+00 1.028528018E+00
4.642000E+12 1.400E+15 335 1.500E-4 1.054902991E+00 1.054906303E+00
6.813000E+12 1.400E+15 335 1.500E-4 1.076991238E+00 1.076999827E+00
1.000000E+13 1.400E+15 335 1.500E-4 1.093592217E+00 1.093603267E+00
