T file kT1 Voc Jsc FF eta Vmpp Jmpp Wph TDD TDD1 TDD11 TDD111 d N_B
295 001_295 39.302 5.154910E-1 6.623634E-1 8.096300E+1 2.764420E+1 4.414750E-1 6.261792E-1 1.000000E+0 1.000000E+10 1.000000E+10 1.000000E+10 1.000000E+10 3.800E-4 5.623E+16
295 002_295 39.302 5.147640E-1 6.514779E-1 8.094260E+1 2.714470E+1 4.407910E-1 6.158184E-1 1.000000E+0 1.468000E+10 1.468000E+10 1.468000E+10 1.468000E+10 3.800E-4 5.623E+16
295 003_295 39.302 5.138040E-1 6.372373E-1 8.091450E+1 2.649260E+1 4.398730E-1 6.022791E-1 1.000000E+0 2.154000E+10 2.154000E+10 2.154000E+10 2.154000E+10 3.800E-4 5.623E+16
295 004_295 39.302 5.125730E-1 6.192699E-1 8.087690E+1 2.567200E+1 4.386820E-1 5.852091E-1 1.000000E+0 3.162000E+10 3.162000E+10 3.162000E+10 3.162000E+10 3.800E-4 5.623E+16
295 005_295 39.302 5.110460E-1 5.974972E-1 8.082820E+1 2.468080E+1 4.371970E-1 5.645229E-1 1.000000E+0 4.642000E+10 4.642000E+10 4.642000E+10 4.642000E+10 3.800E-4 5.623E+16
295 006_295 39.302 5.091570E-1 5.721692E-1 8.077560E+1 2.353180E+1 4.354200E-1 5.404400E-1 1.000000E+0 6.813000E+10 6.813000E+10 6.813000E+10 6.813000E+10 3.800E-4 5.623E+16
295 007_295 39.302 5.068860E-1 5.437682E-1 8.071980E+1 2.224870E+1 4.333110E-1 5.134585E-1 1.000000E+0 1.000000E+11 1.000000E+11 1.000000E+11 1.000000E+11 3.800E-4 5.623E+16
295 008_295 39.302 5.043110E-1 5.128392E-1 8.064660E+1 2.085760E+1 4.308690E-1 4.840833E-1 1.000000E+0 1.468000E+11 1.468000E+11 1.468000E+11 1.468000E+11 3.800E-4 5.623E+16
295 009_295 39.302 5.014140E-1 4.798750E-1 8.055400E+1 1.938260E+1 4.280960E-1 4.527630E-1 1.000000E+0 2.154000E+11 2.154000E+11 2.154000E+11 2.154000E+11 3.800E-4 5.623E+16
295 010_295 39.302 4.980520E-1 4.453269E-1 8.045960E+1 1.784560E+1 4.249320E-1 4.199643E-1 1.000000E+0 3.162000E+11 3.162000E+11 3.162000E+11 3.162000E+11 3.800E-4 5.623E+16
295 011_295 39.302 4.942660E-1 4.096864E-1 8.035090E+1 1.627060E+1 4.213570E-1 3.861471E-1 1.000000E+0 4.642000E+11 4.642000E+11 4.642000E+11 4.642000E+11 3.800E-4 5.623E+16
295 012_295 39.302 4.901330E-1 3.735321E-1 8.021090E+1 1.468500E+1 4.173730E-1 3.518442E-1 1.000000E+0 6.813000E+11 6.813000E+11 6.813000E+11 6.813000E+11 3.800E-4 5.623E+16
295 013_295 39.302 4.853830E-1 3.375081E-1 8.007990E+1 1.311870E+1 4.129590E-1 3.176770E-1 1.000000E+0 1.000000E+12 1.000000E+12 1.000000E+12 1.000000E+12 3.800E-4 5.623E+16
295 014_295 39.302 4.803300E-1 3.022644E-1 7.990540E+1 1.160120E+1 4.080960E-1 2.842763E-1 1.000000E+0 1.468000E+12 1.468000E+12 1.468000E+12 1.468000E+12 3.800E-4 5.623E+16
295 015_295 39.302 4.746700E-1 2.683990E-1 7.973710E+1 1.015860E+1 4.028220E-1 2.521853E-1 1.000000E+0 2.154000E+12 2.154000E+12 2.154000E+12 2.154000E+12 3.800E-4 5.623E+16
295 016_295 39.302 4.686800E-1 2.364156E-1 7.953030E+1 8.812200E+0 3.971190E-1 2.219037E-1 1.000000E+0 3.162000E+12 3.162000E+12 3.162000E+12 3.162000E+12 3.800E-4 5.623E+16
295 017_295 39.302 4.622210E-1 2.066978E-1 7.931070E+1 7.577300E+0 3.910250E-1 1.937814E-1 1.000000E+0 4.642000E+12 4.642000E+12 4.642000E+12 4.642000E+12 3.800E-4 5.623E+16
295 018_295 39.302 4.553390E-1 1.794995E-1 7.907390E+1 6.462900E+0 3.845610E-1 1.680608E-1 1.000000E+0 6.813000E+12 6.813000E+12 6.813000E+12 6.813000E+12 3.800E-4 5.623E+16
295 019_295 39.302 4.481510E-1 1.549488E-1 7.880380E+1 5.472200E+0 3.777440E-1 1.448647E-1 1.000000E+0 1.000000E+13 1.000000E+13 1.000000E+13 1.000000E+13 3.800E-4 5.623E+16
295 020_295 39.302 4.406400E-1 1.330626E-1 7.850740E+1 4.603100E+0 3.706150E-1 1.242017E-1 1.000000E+0 1.468000E+13 1.468000E+13 1.468000E+13 1.468000E+13 3.800E-4 5.623E+16
295 021_295 39.302 4.327430E-1 1.137674E-1 7.820020E+1 3.849900E+0 3.632130E-1 1.059972E-1 1.000000E+0 2.154000E+13 2.154000E+13 2.154000E+13 2.154000E+13 3.800E-4 5.623E+16
295 022_295 39.302 4.245990E-1 9.692219E-2 7.786120E+1 3.204200E+0 3.555370E-1 9.012360E-2 1.000000E+0 3.162000E+13 3.162000E+13 3.162000E+13 3.162000E+13 3.800E-4 5.623E+16
295 023_295 39.302 4.162360E-1 8.234112E-2 7.748750E+1 2.655800E+0 3.476460E-1 7.639245E-2 1.000000E+0 4.642000E+13 4.642000E+13 4.642000E+13 4.642000E+13 3.800E-4 5.623E+16
295 024_295 39.302 4.076770E-1 6.981293E-2 7.707590E+1 2.193700E+0 3.395410E-1 6.460689E-2 1.000000E+0 6.813000E+13 6.813000E+13 6.813000E+13 6.813000E+13 3.800E-4 5.623E+16
