fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_321 001_321.dat 321 36.119 1.000000000E+00 0.000000000E+00 2.862035423E-14 1.000000000E+20 1.290076816E+00 1.109729198E-14 4.664663447E-04 
001_321_SRH 001_321_srh.dat 321 36.119 1.000000000E+00 0.000000000E+00 1.564005692E-14 1.000000000E+20 1.302107015E+00 1.097809643E-14 8.284803768E-04 
002_321 002_321.dat 321 36.119 1.000000000E+00 0.000000000E+00 3.116632147E-14 1.000000000E+20 1.291682091E+00 1.298207864E-14 5.017493560E-04 
002_321_SRH 002_321_srh.dat 321 36.119 1.000000000E+00 0.000000000E+00 1.823053976E-14 1.000000000E+20 1.302214698E+00 1.286677466E-14 8.327100996E-04 
003_321 003_321.dat 321 36.119 1.000000000E+00 0.000000000E+00 3.411550896E-14 1.000000000E+20 1.293131799E+00 1.519163849E-14 5.365518358E-04 
003_321_SRH 003_321_srh.dat 321 36.119 1.000000000E+00 0.000000000E+00 2.123097676E-14 1.000000000E+20 1.302339736E+00 1.508026659E-14 8.376483854E-04 
004_321 004_321.dat 321 36.119 1.000000000E+00 0.000000000E+00 3.752528234E-14 1.000000000E+20 1.294446535E+00 1.778179016E-14 5.707036369E-04 
004_321_SRH 004_321_srh.dat 321 36.119 1.000000000E+00 0.000000000E+00 2.469963453E-14 1.000000000E+20 1.302484716E+00 1.767439860E-14 8.434099937E-04 
005_321 005_321.dat 321 36.119 1.000000000E+00 0.000000000E+00 4.145898656E-14 1.000000000E+20 1.295645283E+00 2.081793123E-14 6.041150284E-04 
005_321_SRH 005_321_srh.dat 321 36.119 1.000000000E+00 0.000000000E+00 2.870083941E-14 1.000000000E+20 1.302652520E+00 2.071458338E-14 8.501273812E-04 
006_321 006_321.dat 321 36.119 1.000000000E+00 0.000000000E+00 4.598584843E-14 1.000000000E+20 1.296745738E+00 2.437668293E-14 6.367814677E-04 
006_321_SRH 006_321_srh.dat 321 36.119 1.000000000E+00 0.000000000E+00 3.330487045E-14 1.000000000E+20 1.302846368E+00 2.427746618E-14 8.579519931E-04 
007_321 007_321.dat 321 36.119 1.000000000E+00 0.000000000E+00 5.118060433E-14 1.000000000E+20 1.297764556E+00 2.854781867E-14 6.687847021E-04 
007_321_SRH 007_321_srh.dat 321 36.119 1.000000000E+00 0.000000000E+00 3.858757032E-14 1.000000000E+20 1.303069805E+00 2.845285204E-14 8.670572096E-04 
008_321 008_321.dat 321 36.119 1.000000000E+00 0.000000000E+00 5.712278183E-14 1.000000000E+20 1.298717546E+00 3.343652452E-14 7.002891177E-04 
008_321_SRH 008_321_srh.dat 321 36.119 1.000000000E+00 0.000000000E+00 4.462960070E-14 1.000000000E+20 1.303326699E+00 3.334596820E-14 8.776400084E-04 
009_321 009_321.dat 321 36.119 1.000000000E+00 0.000000000E+00 6.389556642E-14 1.000000000E+20 1.299619738E+00 3.916605314E-14 7.315361659E-04 
009_321_SRH 009_321_srh.dat 321 36.119 1.000000000E+00 0.000000000E+00 5.151527516E-14 1.000000000E+20 1.303621232E+00 3.908011646E-14 8.899235451E-04 
010_321 010_321.dat 321 36.119 1.000000000E+00 0.000000000E+00 7.158420940E-14 1.000000000E+20 1.300485515E+00 4.588083773E-14 7.628368741E-04 
010_321_SRH 010_321_srh.dat 321 36.119 1.000000000E+00 0.000000000E+00 5.933091807E-14 1.000000000E+20 1.303957858E+00 4.579978630E-14 9.041588416E-04 
011_321 011_321.dat 321 36.119 1.000000000E+00 0.000000000E+00 8.027395417E-14 1.000000000E+20 1.301328548E+00 5.375014724E-14 7.945636278E-04 
