fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 rmsre 
001_303 001_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 2.231921449E-15 1.000000000E+20 1.228561635E+00 9.042750716E-16 3.813580042E-03 
001_303_SRH 001_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.577833989E-15 1.000000000E+20 1.234428438E+00 8.952553511E-16 5.267107529E-03 
002_303 002_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 2.960827095E-15 1.000000000E+20 1.230351420E+00 1.322795048E-15 4.198831600E-03 
002_303_SRH 002_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 2.307880201E-15 1.000000000E+20 1.234505013E+00 1.313954678E-15 5.285745288E-03 
003_303 003_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 4.021664933E-15 1.000000000E+20 1.231699731E+00 1.937088652E-15 4.517198946E-03 
003_303_SRH 003_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 3.370306001E-15 1.000000000E+20 1.234616295E+00 1.928407835E-15 5.313010389E-03 
004_303 004_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 5.559536981E-15 1.000000000E+20 1.232742439E+00 2.838594938E-15 4.778778510E-03 
004_303_SRH 004_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 4.910416238E-15 1.000000000E+20 1.234777349E+00 2.830063074E-15 5.352834160E-03 
005_303 005_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 7.776438067E-15 1.000000000E+20 1.233595330E+00 4.161395613E-15 5.000471164E-03 
005_303_SRH 005_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 7.130486446E-15 1.000000000E+20 1.235008994E+00 4.153015092E-15 5.410873336E-03 
006_303 006_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.094669299E-14 1.000000000E+20 1.234359328E+00 6.102035030E-15 5.202758263E-03 
006_303_SRH 006_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.030521529E-14 1.000000000E+20 1.235339299E+00 6.093824530E-15 5.495190441E-03 
007_303 007_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.542955145E-14 1.000000000E+20 1.235125233E+00 8.948503348E-15 5.408310153E-03 
007_303_SRH 007_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.479432621E-14 1.000000000E+20 1.235804639E+00 8.940501182E-15 5.617134425E-03 
008_303 008_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 2.167090124E-14 1.000000000E+20 1.235977475E+00 1.312261754E-14 5.642116299E-03 
008_303_SRH 008_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 2.104426345E-14 1.000000000E+20 1.236449765E+00 1.311488577E-14 5.792391500E-03 
009_303 009_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 3.018164800E-14 1.000000000E+20 1.236995449E+00 1.924205470E-14 5.932500338E-03 
009_303_SRH 009_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 2.956650719E-14 1.000000000E+20 1.237325666E+00 1.923468312E-14 6.042112624E-03 
010_303 010_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 4.148000019E-14 1.000000000E+20 1.238251770E+00 2.821138539E-14 6.312335056E-03 
010_303_SRH 010_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 4.087972248E-14 1.000000000E+20 1.238484911E+00 2.820449766E-14 6.393858823E-03 
011_303 011_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 5.599741674E-14 1.000000000E+20 1.239807793E+00 4.135624681E-14 6.819733378E-03 
011_303_SRH 011_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 5.541549852E-14 1.000000000E+20 1.239974837E+00 4.135000542E-14 6.881909127E-03 
012_303 012_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 7.398021751E-14 1.000000000E+20 1.241709046E+00 6.062210755E-14 7.497388766E-03 
012_303_SRH 012_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 7.341973406E-14 1.000000000E+20 1.241831213E+00 6.061672165E-14 7.546236783E-03 
013_303 013_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 9.545753669E-14 1.000000000E+20 1.243983214E+00 8.886980744E-14 8.389676072E-03 
013_303_SRH 013_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 9.492047998E-14 1.000000000E+20 1.244074948E+00 8.886554759E-14 8.429299336E-03 
014_303 014_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.203454137E-13 1.000000000E+20 1.246640861E+00 1.303150745E-13 9.536995930E-03 
014_303_SRH 014_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.198321689E-13 1.000000000E+20 1.246711887E+00 1.303122952E-13 9.570147783E-03 
015_303 015_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.486763418E-13 1.000000000E+20 1.249676455E+00 1.911800988E-13 1.096833126E-02 
015_303_SRH 015_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.481855673E-13 1.000000000E+20 1.249733224E+00 1.911792769E-13 1.099681532E-02 
016_303 016_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.808299147E-13 1.000000000E+20 1.253069442E+00 2.806560175E-13 1.269538719E-02 
016_303_SRH 016_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.803589096E-13 1.000000000E+20 1.253116141E+00 2.806578023E-13 1.272034202E-02 
017_303 017_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 2.176152451E-13 1.000000000E+20 1.256788921E+00 4.123237010E-13 1.471259028E-02 
017_303_SRH 017_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 2.171606402E-13 1.000000000E+20 1.256828215E+00 4.123289771E-13 1.473470810E-02 
018_303 018_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 2.601665663E-13 1.000000000E+20 1.260802825E+00 6.062567600E-13 1.700378857E-02 
018_303_SRH 018_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 2.597250552E-13 1.000000000E+20 1.260836390E+00 6.062667178E-13 1.702347744E-02 
019_303 019_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 3.097536904E-13 1.000000000E+20 1.265085845E+00 8.921457163E-13 1.955070782E-02 
019_303_SRH 019_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 3.093225668E-13 1.000000000E+20 1.265114747E+00 8.921619296E-13 1.956821716E-02 
