T file kT1 Voc Jsc FF eta Vmpp Jmpp Wph TDD TDD1 TDD11 TDD111 d N_B
315 001_315 36.807 4.675950E-1 7.272572E-1 7.863730E+1 2.674150E+1 3.931540E-1 6.801801E-1 1.000000E+0 1.000000E+10 1.000000E+10 1.000000E+10 1.000000E+10 1.800E-4 5.623E+15
315 002_315 36.807 4.671610E-1 7.263542E-1 7.862400E+1 2.667900E+1 3.927640E-1 6.792640E-1 1.000000E+0 1.468000E+10 1.468000E+10 1.468000E+10 1.468000E+10 1.800E-4 5.623E+15
315 003_315 36.807 4.665380E-1 7.250372E-1 7.860450E+1 2.658850E+1 3.921780E-1 6.779724E-1 1.000000E+0 2.154000E+10 2.154000E+10 2.154000E+10 2.154000E+10 1.800E-4 5.623E+15
315 004_315 36.807 4.656570E-1 7.231214E-1 7.857580E+1 2.645860E+1 3.913570E-1 6.760724E-1 1.000000E+0 3.162000E+10 3.162000E+10 3.162000E+10 3.162000E+10 1.800E-4 5.623E+15
315 005_315 36.807 4.644280E-1 7.203465E-1 7.853400E+1 2.627350E+1 3.901860E-1 6.733590E-1 1.000000E+0 4.642000E+10 4.642000E+10 4.642000E+10 4.642000E+10 1.800E-4 5.623E+15
315 006_315 36.807 4.627450E-1 7.163511E-1 7.847370E+1 2.601300E+1 3.886040E-1 6.693984E-1 1.000000E+0 6.813000E+10 6.813000E+10 6.813000E+10 6.813000E+10 1.800E-4 5.623E+15
315 007_315 36.807 4.604910E-1 7.106477E-1 7.838870E+1 2.565240E+1 3.864360E-1 6.638214E-1 1.000000E+0 1.000000E+11 1.000000E+11 1.000000E+11 1.000000E+11 1.800E-4 5.623E+15
315 008_315 36.807 4.574290E-1 7.026048E-1 7.829420E+1 2.516310E+1 3.836040E-1 6.559670E-1 1.000000E+0 1.468000E+11 1.468000E+11 1.468000E+11 1.468000E+11 1.800E-4 5.623E+15
315 009_315 36.807 4.536120E-1 6.914539E-1 7.816240E+1 2.451580E+1 3.800290E-1 6.451028E-1 1.000000E+0 2.154000E+11 2.154000E+11 2.154000E+11 2.154000E+11 1.800E-4 5.623E+15
315 010_315 36.807 4.489990E-1 6.763486E-1 7.799270E+1 2.368480E+1 3.756740E-1 6.304622E-1 1.000000E+0 3.162000E+11 3.162000E+11 3.162000E+11 3.162000E+11 1.800E-4 5.623E+15
315 011_315 36.807 4.435350E-1 6.565054E-1 7.780270E+1 2.265480E+1 3.705760E-1 6.113409E-1 1.000000E+0 4.642000E+11 4.642000E+11 4.642000E+11 4.642000E+11 1.800E-4 5.623E+15
315 012_315 36.807 4.374460E-1 6.314347E-1 7.757690E+1 2.142820E+1 3.648730E-1 5.872785E-1 1.000000E+0 6.813000E+11 6.813000E+11 6.813000E+11 6.813000E+11 1.800E-4 5.623E+15
315 013_315 36.807 4.309110E-1 6.012065E-1 7.731880E+1 2.003070E+1 3.587210E-1 5.583930E-1 1.000000E+0 1.000000E+12 1.000000E+12 1.000000E+12 1.000000E+12 1.800E-4 5.623E+15
315 014_315 36.807 4.239850E-1 5.666080E-1 7.705610E+1 1.851150E+1 3.522750E-1 5.254829E-1 1.000000E+0 1.468000E+12 1.468000E+12 1.468000E+12 1.468000E+12 1.800E-4 5.623E+15
315 015_315 36.807 4.169580E-1 5.290311E-1 7.676820E+1 1.693380E+1 3.456930E-1 4.898513E-1 1.000000E+0 2.154000E+12 2.154000E+12 2.154000E+12 2.154000E+12 1.800E-4 5.623E+15
315 016_315 36.807 4.099280E-1 4.900655E-1 7.645320E+1 1.535880E+1 3.390720E-1 4.529658E-1 1.000000E+0 3.162000E+12 3.162000E+12 3.162000E+12 3.162000E+12 1.800E-4 5.623E+15
315 017_315 36.807 4.027230E-1 4.510108E-1 7.614260E+1 1.383000E+1 3.323730E-1 4.160979E-1 1.000000E+0 4.642000E+12 4.642000E+12 4.642000E+12 4.642000E+12 1.800E-4 5.623E+15
315 018_315 36.807 3.954330E-1 4.126141E-1 7.580490E+1 1.236840E+1 3.255760E-1 3.798935E-1 1.000000E+0 6.813000E+12 6.813000E+12 6.813000E+12 6.813000E+12 1.800E-4 5.623E+15
315 019_315 36.807 3.879940E-1 3.751586E-1 7.542930E+1 1.097940E+1 3.185840E-1 3.446322E-1 1.000000E+0 1.000000E+13 1.000000E+13 1.000000E+13 1.000000E+13 1.800E-4 5.623E+15
