fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_321 001_321.dat 321 36.119 1.000000000E+00 0.000000000E+00 1.040954751E-13 1.000000000E+20 1.227418838E+00 2.575155031E-14 2.388886411E-04 
001_321_SRH 001_321_srh.dat 321 36.119 1.000000000E+00 0.000000000E+00 9.466393550E-14 1.000000000E+20 1.229402840E+00 2.560947811E-14 2.628460236E-04 
002_321 002_321.dat 321 36.119 1.000000000E+00 0.000000000E+00 1.197527880E-13 1.000000000E+20 1.228107170E+00 3.014538469E-14 2.437202649E-04 
002_321_SRH 002_321_srh.dat 321 36.119 1.000000000E+00 0.000000000E+00 1.103459692E-13 1.000000000E+20 1.229803541E+00 3.000405873E-14 2.646101468E-04 
003_321 003_321.dat 321 36.119 1.000000000E+00 0.000000000E+00 1.378889196E-13 1.000000000E+20 1.228812791E+00 3.529103978E-14 2.484981185E-04 
003_321_SRH 003_321_srh.dat 321 36.119 1.000000000E+00 0.000000000E+00 1.285106606E-13 1.000000000E+20 1.230262843E+00 3.515054227E-14 2.667110044E-04 
004_321 004_321.dat 321 36.119 1.000000000E+00 0.000000000E+00 1.588565072E-13 1.000000000E+20 1.229548185E+00 4.131647423E-14 2.533300110E-04 
004_321_SRH 004_321_srh.dat 321 36.119 1.000000000E+00 0.000000000E+00 1.495111641E-13 1.000000000E+20 1.230787428E+00 4.117689900E-14 2.692147885E-04 
005_321 005_321.dat 321 36.119 1.000000000E+00 0.000000000E+00 1.830449689E-13 1.000000000E+20 1.230325186E+00 4.837124499E-14 2.583338892E-04 
005_321_SRH 005_321_srh.dat 321 36.119 1.000000000E+00 0.000000000E+00 1.737374574E-13 1.000000000E+20 1.231384126E+00 4.823270081E-14 2.721998793E-04 
006_321 006_321.dat 321 36.119 1.000000000E+00 0.000000000E+00 2.108798987E-13 1.000000000E+20 1.231154922E+00 5.663012736E-14 2.636385315E-04 
006_321_SRH 006_321_srh.dat 321 36.119 1.000000000E+00 0.000000000E+00 2.016157314E-13 1.000000000E+20 1.232059738E+00 5.649273626E-14 2.757589254E-04 
007_321 007_321.dat 321 36.119 1.000000000E+00 0.000000000E+00 2.428207608E-13 1.000000000E+20 1.232047501E+00 6.629733116E-14 2.693853960E-04 
007_321_SRH 007_321_srh.dat 321 36.119 1.000000000E+00 0.000000000E+00 2.336060760E-13 1.000000000E+20 1.232820678E+00 6.616122851E-14 2.799998866E-04 
008_321 008_321.dat 321 36.119 1.000000000E+00 0.000000000E+00 2.793564575E-13 1.000000000E+20 1.233011870E+00 7.761143970E-14 2.757287945E-04 
008_321_SRH 008_321_srh.dat 321 36.119 1.000000000E+00 0.000000000E+00 2.701980274E-13 1.000000000E+20 1.233672652E+00 7.747677434E-14 2.850472651E-04 
009_321 009_321.dat 321 36.119 1.000000000E+00 0.000000000E+00 3.209983454E-13 1.000000000E+20 1.234055362E+00 9.085118582E-14 2.828372995E-04 
009_321_SRH 009_321_srh.dat 321 36.119 1.000000000E+00 0.000000000E+00 3.119035696E-13 1.000000000E+20 1.234620246E+00 9.071811753E-14 2.910423384E-04 
010_321 010_321.dat 321 36.119 1.000000000E+00 0.000000000E+00 3.682704241E-13 1.000000000E+20 1.235183355E+00 1.063422194E-13 2.908927471E-04 
010_321_SRH 010_321_srh.dat 321 36.119 1.000000000E+00 0.000000000E+00 3.592472928E-13 1.000000000E+20 1.235666474E+00 1.062109190E-13 2.981430942E-04 
011_321 011_321.dat 321 36.119 1.000000000E+00 0.000000000E+00 4.216965993E-13 1.000000000E+20 1.236398824E+00 1.244650539E-13 3.000890454E-04 
011_321_SRH 011_321_srh.dat 321 36.119 1.000000000E+00 0.000000000E+00 4.127536197E-13 1.000000000E+20 1.236812264E+00 1.243357039E-13 3.065220807E-04 
012_321 012_321.dat 321 36.119 1.000000000E+00 0.000000000E+00 4.817852956E-13 1.000000000E+20 1.237701977E+00 1.456644113E-13 3.106298209E-04 
012_321_SRH 012_321_srh.dat 321 36.119 1.000000000E+00 0.000000000E+00 4.729313862E-13 1.000000000E+20 1.238056097E+00 1.455371961E-13 3.163642717E-04 
013_321 013_321.dat 321 36.119 1.000000000E+00 0.000000000E+00 5.490121669E-13 1.000000000E+20 1.239090005E+00 1.704601991E-13 3.227246666E-04 
013_321_SRH 013_321_srh.dat 321 36.119 1.000000000E+00 0.000000000E+00 5.402564936E-13 1.000000000E+20 1.239393639E+00 1.703353102E-13 3.278626180E-04 
014_321 014_321.dat 321 36.119 1.000000000E+00 0.000000000E+00 6.238022066E-13 1.000000000E+20 1.240556937E+00 1.994604513E-13 3.365851375E-04 
014_321_SRH 014_321_srh.dat 321 36.119 1.000000000E+00 0.000000000E+00 6.151539808E-13 1.000000000E+20 1.240817633E+00 1.993380814E-13 3.412142391E-04 
015_321 015_321.dat 321 36.119 1.000000000E+00 0.000000000E+00 7.065132254E-13 1.000000000E+20 1.242093824E+00 2.333765737E-13 3.524205478E-04 
015_321_SRH 015_321_srh.dat 321 36.119 1.000000000E+00 0.000000000E+00 6.979814583E-13 1.000000000E+20 1.242318035E+00 2.332569155E-13 3.566158033E-04 
016_321 016_321.dat 321 36.119 1.000000000E+00 0.000000000E+00 7.974231631E-13 1.000000000E+20 1.243689167E+00 2.730413077E-13 3.704350486E-04 
016_321_SRH 016_321_srh.dat 321 36.119 1.000000000E+00 0.000000000E+00 7.890163670E-13 1.000000000E+20 1.243882360E+00 2.729245458E-13 3.742603096E-04 
017_321 017_321.dat 321 36.119 1.000000000E+00 0.000000000E+00 8.967239763E-13 1.000000000E+20 1.245329580E+00 3.194298810E-13 3.908254458E-04 
017_321_SRH 017_321_srh.dat 321 36.119 1.000000000E+00 0.000000000E+00 8.884498632E-13 1.000000000E+20 1.245496435E+00 3.193161975E-13 3.943349460E-04 
018_321 018_321.dat 321 36.119 1.000000000E+00 0.000000000E+00 1.004524738E-12 1.000000000E+20 1.247000781E+00 3.736849558E-13 4.137813741E-04 
018_321_SRH 018_321_srh.dat 321 36.119 1.000000000E+00 0.000000000E+00 9.963898957E-13 1.000000000E+20 1.247145275E+00 3.735745259E-13 4.170213269E-04 
019_321 019_321.dat 321 36.119 1.000000000E+00 0.000000000E+00 1.120865849E-12 1.000000000E+20 1.248688672E+00 4.371459830E-13 4.394877440E-04 
019_321_SRH 019_321_srh.dat 321 36.119 1.000000000E+00 0.000000000E+00 1.112875431E-12 1.000000000E+20 1.248814162E+00 4.370389775E-13 4.424969408E-04 
020_321 020_321.dat 321 36.119 1.000000000E+00 0.000000000E+00 1.245744953E-12 1.000000000E+20 1.250380322E+00 5.113837489E-13 4.681264722E-04 
020_321_SRH 020_321_srh.dat 321 36.119 1.000000000E+00 0.000000000E+00 1.237902432E-12 1.000000000E+20 1.250489674E+00 5.112803344E-13 4.709376736E-04 
021_321 021_321.dat 321 36.119 1.000000000E+00 0.000000000E+00 1.379153508E-12 1.000000000E+20 1.252064878E+00 5.982410154E-13 4.998797364E-04 
021_321_SRH 021_321_srh.dat 321 36.119 1.000000000E+00 0.000000000E+00 1.371460483E-12 1.000000000E+20 1.252160517E+00 5.981413517E-13 5.025206755E-04 
022_321 022_321.dat 321 36.119 1.000000000E+00 0.000000000E+00 1.521121008E-12 1.000000000E+20 1.253734107E+00 6.998802600E-13 5.349310282E-04 
022_321_SRH 022_321_srh.dat 321 36.119 1.000000000E+00 0.000000000E+00 1.513577086E-12 1.000000000E+20 1.253818071E+00 6.997845138E-13 5.374247170E-04 
023_321 023_321.dat 321 36.119 1.000000000E+00 0.000000000E+00 1.671762270E-12 1.000000000E+20 1.255382555E+00 8.188397161E-13 5.734641351E-04 
023_321_SRH 023_321_srh.dat 321 36.119 1.000000000E+00 0.000000000E+00 1.664365085E-12 1.000000000E+20 1.255456588E+00 8.187480569E-13 5.758300658E-04 
024_321 024_321.dat 321 36.119 1.000000000E+00 0.000000000E+00 1.831322402E-12 1.000000000E+20 1.257007476E+00 9.580991690E-13 6.156604765E-04 
024_321_SRH 024_321_srh.dat 321 36.119 1.000000000E+00 0.000000000E+00 1.824067691E-12 1.000000000E+20 1.257073037E+00 9.580117759E-13 6.179148371E-04 
