N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 3.162E+16 335 2.400E-4 1.177218801E+00 1.214319191E+00
1.468000E+10 3.162E+16 335 2.400E-4 1.188195424E+00 1.214941558E+00
2.154000E+10 3.162E+16 335 2.400E-4 1.196876440E+00 1.215829861E+00
3.162000E+10 3.162E+16 335 2.400E-4 1.203829005E+00 1.217082292E+00
4.642000E+10 3.162E+16 335 2.400E-4 1.209646796E+00 1.218817724E+00
6.813000E+10 3.162E+16 335 2.400E-4 1.214874176E+00 1.221166775E+00
1.000000E+11 3.162E+16 335 2.400E-4 1.219960843E+00 1.224247837E+00
1.468000E+11 3.162E+16 335 2.400E-4 1.225226780E+00 1.228129717E+00
2.154000E+11 3.162E+16 335 2.400E-4 1.230829764E+00 1.232786054E+00
3.162000E+11 3.162E+16 335 2.400E-4 1.236751420E+00 1.238066269E+00
4.642000E+11 3.162E+16 335 2.400E-4 1.242825016E+00 1.243709566E+00
6.813000E+11 3.162E+16 335 2.400E-4 1.248811527E+00 1.249410149E+00
1.000000E+12 3.162E+16 335 2.400E-4 1.254494130E+00 1.254904101E+00
1.468000E+12 3.162E+16 335 2.400E-4 1.259744347E+00 1.260030119E+00
2.154000E+12 3.162E+16 335 2.400E-4 1.264534750E+00 1.264738420E+00
3.162000E+12 3.162E+16 335 2.400E-4 1.268911888E+00 1.269060793E+00
4.642000E+12 3.162E+16 335 2.400E-4 1.272959233E+00 1.273071104E+00
6.813000E+12 3.162E+16 335 2.400E-4 1.276770476E+00 1.276856875E+00
1.000000E+13 3.162E+16 335 2.400E-4 1.280447850E+00 1.280532340E+00
