T file kT1 Voc Jsc FF eta Vmpp Jmpp Wph TDD TDD1 TDD11 TDD111 d N_B
300 001_300 38.647 5.035860E-1 7.482847E-1 8.039510E+1 3.029490E+1 4.293070E-1 7.056706E-1 1.000000E+0 1.000000E+10 1.000000E+10 1.000000E+10 1.000000E+10 3.800E-4 3.162E+15
300 002_300 38.647 5.026060E-1 7.463414E-1 8.036410E+1 3.014580E+1 4.283690E-1 7.037352E-1 1.000000E+0 1.468000E+10 1.468000E+10 1.468000E+10 1.468000E+10 3.800E-4 3.162E+15
300 003_300 38.647 5.012550E-1 7.435444E-1 8.032000E+1 2.993560E+1 4.270610E-1 7.009701E-1 1.000000E+0 2.154000E+10 2.154000E+10 2.154000E+10 2.154000E+10 3.800E-4 3.162E+15
300 004_300 38.647 4.993940E-1 7.395538E-1 8.026420E+1 2.964390E+1 4.253030E-1 6.970068E-1 1.000000E+0 3.162000E+10 3.162000E+10 3.162000E+10 3.162000E+10 3.800E-4 3.162E+15
300 005_300 38.647 4.968770E-1 7.339298E-1 8.020030E+1 2.924690E+1 4.229590E-1 6.914828E-1 1.000000E+0 4.642000E+10 4.642000E+10 4.642000E+10 4.642000E+10 3.800E-4 3.162E+15
300 006_300 38.647 4.937370E-1 7.261380E-1 8.010710E+1 2.872010E+1 4.199900E-1 6.838279E-1 1.000000E+0 6.813000E+10 6.813000E+10 6.813000E+10 6.813000E+10 3.800E-4 3.162E+15
300 007_300 38.647 4.899590E-1 7.155889E-1 7.998060E+1 2.804190E+1 4.163570E-1 6.735060E-1 1.000000E+0 1.000000E+11 1.000000E+11 1.000000E+11 1.000000E+11 3.800E-4 3.162E+15
300 008_300 38.647 4.853690E-1 7.017302E-1 7.985610E+1 2.719880E+1 4.121000E-1 6.600065E-1 1.000000E+0 1.468000E+11 1.468000E+11 1.468000E+11 1.468000E+11 3.800E-4 3.162E+15
300 009_300 38.647 4.803800E-1 6.841925E-1 7.968700E+1 2.619090E+1 4.073140E-1 6.430147E-1 1.000000E+0 2.154000E+11 2.154000E+11 2.154000E+11 2.154000E+11 3.800E-4 3.162E+15
300 010_300 38.647 4.748640E-1 6.629443E-1 7.952490E+1 2.503510E+1 4.021780E-1 6.224884E-1 1.000000E+0 3.162000E+11 3.162000E+11 3.162000E+11 3.162000E+11 3.800E-4 3.162E+15
300 011_300 38.647 4.692530E-1 6.383629E-1 7.932980E+1 2.376350E+1 3.968460E-1 5.988099E-1 1.000000E+0 4.642000E+11 4.642000E+11 4.642000E+11 4.642000E+11 3.800E-4 3.162E+15
300 012_300 38.647 4.634510E-1 6.111279E-1 7.914190E+1 2.241520E+1 3.913960E-1 5.726975E-1 1.000000E+0 6.813000E+11 6.813000E+11 6.813000E+11 6.813000E+11 3.800E-4 3.162E+15
300 013_300 38.647 4.576560E-1 5.819533E-1 7.893790E+1 2.102390E+1 3.859280E-1 5.447623E-1 1.000000E+0 1.000000E+12 1.000000E+12 1.000000E+12 1.000000E+12 3.800E-4 3.162E+15
300 014_300 38.647 4.518180E-1 5.513193E-1 7.872120E+1 1.960910E+1 3.804000E-1 5.154865E-1 1.000000E+0 1.468000E+12 1.468000E+12 1.468000E+12 1.468000E+12 3.800E-4 3.162E+15
300 015_300 38.647 4.457890E-1 5.193896E-1 7.850200E+1 1.817620E+1 3.747560E-1 4.850151E-1 1.000000E+0 2.154000E+12 2.154000E+12 2.154000E+12 2.154000E+12 3.800E-4 3.162E+15
300 016_300 38.647 4.396620E-1 4.861554E-1 7.824620E+1 1.672460E+1 3.688960E-1 4.533695E-1 1.000000E+0 3.162000E+12 3.162000E+12 3.162000E+12 3.162000E+12 3.800E-4 3.162E+15
300 017_300 38.647 4.331470E-1 4.516686E-1 7.798910E+1 1.525770E+1 3.628030E-1 4.205513E-1 1.000000E+0 4.642000E+12 4.642000E+12 4.642000E+12 4.642000E+12 3.800E-4 3.162E+15
300 018_300 38.647 4.263700E-1 4.161938E-1 7.769860E+1 1.378780E+1 3.564160E-1 3.868465E-1 1.000000E+0 6.813000E+12 6.813000E+12 6.813000E+12 6.813000E+12 3.800E-4 3.162E+15
300 019_300 38.647 4.193490E-1 3.802112E-1 7.736340E+1 1.233490E+1 3.497170E-1 3.527114E-1 1.000000E+0 1.000000E+13 1.000000E+13 1.000000E+13 1.000000E+13 3.800E-4 3.162E+15
