fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_305 001_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 2.911844312E-15 1.000000000E+20 1.204595339E+00 3.386213135E-16 1.774032398E-04 
001_305_SRH 001_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 1.398076451E-15 1.000000000E+20 1.227510247E+00 3.148344271E-16 3.891710181E-04 
003_305 003_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 4.225144532E-15 1.000000000E+20 1.218237949E+00 6.965769559E-16 2.735394436E-04 
003_305_SRH 003_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 2.786618425E-15 1.000000000E+20 1.229495950E+00 6.748353184E-16 4.213820338E-04 
004_305 004_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 5.229980455E-15 1.000000000E+20 1.223241735E+00 1.007323878E-15 3.275077044E-04 
004_305_SRH 004_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 3.846808502E-15 1.000000000E+20 1.231008978E+00 9.868231909E-16 4.484130769E-04 
008_305 008_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 1.235309054E-14 1.000000000E+20 1.239374980E+00 4.498215144E-15 6.453316089E-04 
008_305_SRH 008_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 1.128820297E-14 1.000000000E+20 1.241120963E+00 4.484456189E-15 7.030991311E-04 
009_305 009_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 1.501143456E-14 1.000000000E+20 1.243164538E+00 6.559870547E-15 7.722181883E-04 
009_305_SRH 009_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 1.402843771E-14 1.000000000E+20 1.244410026E+00 6.548060471E-15 8.223244688E-04 
011_305 011_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 2.174657350E-14 1.000000000E+20 1.250652930E+00 1.400409045E-14 1.109048912E-03 
011_305_SRH 011_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 2.089893495E-14 1.000000000E+20 1.251350367E+00 1.399642094E-14 1.148395409E-03 
013_305 013_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 3.118192052E-14 1.000000000E+20 1.258213486E+00 3.004070612E-14 1.571030706E-03 
013_305_SRH 013_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 3.042790778E-14 1.000000000E+20 1.258658492E+00 3.003821681E-14 1.602813151E-03 
015_305 015_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 4.455937215E-14 1.000000000E+20 1.266270215E+00 6.470912089E-14 2.174270640E-03 
015_305_SRH 015_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 4.386866455E-14 1.000000000E+20 1.266581688E+00 6.471456458E-14 2.199983385E-03 
016_305 016_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 5.318410867E-14 1.000000000E+20 1.270607272E+00 9.510742382E-14 2.534394777E-03 
016_305_SRH 016_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 5.251940441E-14 1.000000000E+20 1.270879617E+00 9.511666583E-14 2.557045096E-03 
017_305 017_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 6.338703885E-14 1.000000000E+20 1.275244288E+00 1.399111211E-13 2.934423772E-03 
017_305_SRH 017_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 6.274356390E-14 1.000000000E+20 1.275477268E+00 1.399328076E-13 2.955244516E-03 
018_305 018_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 7.541445835E-14 1.000000000E+20 1.280201471E+00 2.060117729E-13 3.374794495E-03 
018_305_SRH 018_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 7.478908454E-14 1.000000000E+20 1.280395361E+00 2.060419284E-13 3.392939359E-03 
019_305 019_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 8.954916499E-14 1.000000000E+20 1.285404294E+00 3.035383778E-13 3.853192614E-03 
019_305_SRH 019_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 8.894037926E-14 1.000000000E+20 1.285571894E+00 3.035811659E-13 3.869064738E-03 
