0.000E+0 0
1.000E-2 1.17774603E-13
2.000E-2 2.8536096E-13
3.000E-2 5.23979506E-13
4.000E-2 8.63879796E-13
5.000E-2 1.34817799E-12
6.000E-2 2.03832686E-12
7.000E-2 3.02191606E-12
8.000E-2 4.42380112E-12
9.000E-2 6.42199215E-12
1.000E-1 9.27035415E-12
1.100E-1 1.33310643E-11
1.200E-1 1.91210562E-11
1.300E-1 2.73785271E-11
1.400E-1 3.91582374E-11
1.500E-1 5.59681384E-11
1.600E-1 7.99653338E-11
1.700E-1 1.14237223E-10
1.800E-1 1.63204929E-10
1.900E-1 2.33202285E-10
2.000E-1 3.33306824E-10
2.100E-1 4.76532552E-10
2.200E-1 6.81542087E-10
2.300E-1 9.7510444E-10
2.400E-1 1.39562331E-9
2.500E-1 1.99820243E-9
2.600E-1 2.8619178E-9
2.700E-1 4.1002587E-9
2.800E-1 5.87611865E-9
2.900E-1 8.42331944E-9
3.000E-1 1.20775157E-8
3.100E-1 1.73205683E-8
3.200E-1 2.48442558E-8
3.300E-1 3.56417488E-8
3.400E-1 5.11389392E-8
3.500E-1 7.33829741E-8
3.600E-1 1.0531288E-7
3.700E-1 1.51147957E-7
3.800E-1 2.16945053E-7
3.900E-1 3.11397876E-7
4.000E-1 4.46982922E-7
4.100E-1 6.41601209E-7
4.200E-1 9.20928264E-7
4.300E-1 1.32177399E-6
4.400E-1 1.89687945E-6
4.500E-1 2.72175342E-6
