N_Fe N_B T d n_FeB n_FeB_SRH
1.300000E+10 1.000E+16 340 1.800E-4 1.206419939E+00 1.224401297E+00
2.471000E+10 1.000E+16 340 1.800E-4 1.214773474E+00 1.224659939E+00
4.696000E+10 1.000E+16 340 1.800E-4 1.219806846E+00 1.225140954E+00
8.927000E+10 1.000E+16 340 1.800E-4 1.223170969E+00 1.226018932E+00
1.697000E+11 1.000E+16 340 1.800E-4 1.226056275E+00 1.227569226E+00
3.225000E+11 1.000E+16 340 1.800E-4 1.229355081E+00 1.230157937E+00
6.130000E+11 1.000E+16 340 1.800E-4 1.233695247E+00 1.234122569E+00
1.165000E+12 1.000E+16 340 1.800E-4 1.239284494E+00 1.239514101E+00
2.214000E+12 1.000E+16 340 1.800E-4 1.245759310E+00 1.245885626E+00
4.209000E+12 1.000E+16 340 1.800E-4 1.252380234E+00 1.252453038E+00
8.000000E+12 1.000E+16 340 1.800E-4 1.258554065E+00 1.258599008E+00
