N_Fe N_B T d n_FeB n_FeB_SRH
1.100000E+12 8.000E+16 292 2.200E-4 1.253977798E+00 1.254497803E+00
1.302000E+12 8.000E+16 292 2.200E-4 1.256107426E+00 1.256591951E+00
1.540000E+12 8.000E+16 292 2.200E-4 1.258296593E+00 1.258748361E+00
1.822000E+12 8.000E+16 292 2.200E-4 1.260546020E+00 1.260967416E+00
2.156000E+12 8.000E+16 292 2.200E-4 1.262849352E+00 1.263241569E+00
2.551000E+12 8.000E+16 292 2.200E-4 1.265227992E+00 1.265594769E+00
3.018000E+12 8.000E+16 292 2.200E-4 1.267663118E+00 1.268005434E+00
3.571000E+12 8.000E+16 292 2.200E-4 1.270158348E+00 1.270477717E+00
4.226000E+12 8.000E+16 292 2.200E-4 1.272710582E+00 1.273008313E+00
5.000000E+12 8.000E+16 292 2.200E-4 1.275315714E+00 1.275592838E+00
