N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.000E+15 303 1.800E-4 1.190536602E+00 1.193117273E+00
1.468000E+10 1.000E+15 303 1.800E-4 1.191332306E+00 1.193137634E+00
2.154000E+10 1.000E+15 303 1.800E-4 1.191913132E+00 1.193167419E+00
3.162000E+10 1.000E+15 303 1.800E-4 1.192343761E+00 1.193210946E+00
4.642000E+10 1.000E+15 303 1.800E-4 1.192676783E+00 1.193274417E+00
6.813000E+10 1.000E+15 303 1.800E-4 1.192955562E+00 1.193366736E+00
1.000000E+11 1.000E+15 303 1.800E-4 1.193217660E+00 1.193500441E+00
1.468000E+11 1.000E+15 303 1.800E-4 1.193498303E+00 1.193692966E+00
2.154000E+11 1.000E+15 303 1.800E-4 1.193833566E+00 1.193967902E+00
3.162000E+11 1.000E+15 303 1.800E-4 1.194274369E+00 1.194369600E+00
4.642000E+11 1.000E+15 303 1.800E-4 1.194832784E+00 1.194898653E+00
6.813000E+11 1.000E+15 303 1.800E-4 1.195588262E+00 1.195634646E+00
1.000000E+12 1.000E+15 303 1.800E-4 1.196573443E+00 1.196606351E+00
1.468000E+12 1.000E+15 303 1.800E-4 1.197845225E+00 1.197869285E+00
2.154000E+12 1.000E+15 303 1.800E-4 1.199440065E+00 1.199457759E+00
3.162000E+12 1.000E+15 303 1.800E-4 1.201411973E+00 1.201425523E+00
4.642000E+12 1.000E+15 303 1.800E-4 1.203773004E+00 1.203783690E+00
6.813000E+12 1.000E+15 303 1.800E-4 1.206533010E+00 1.206541699E+00
1.000000E+13 1.000E+15 303 1.800E-4 1.209677176E+00 1.209684429E+00
