T file kT1 Voc Jsc FF eta Vmpp Jmpp Wph TDD TDD1 TDD11 TDD111 d N_B
295 001_295 39.302 5.145710E-1 6.265717E-1 8.093890E+1 2.609600E+1 4.405960E-1 5.922887E-1 1.000000E+0 1.000000E+10 1.000000E+10 1.000000E+10 1.000000E+10 3.800E-4 1.000E+17
295 002_295 39.302 5.137460E-1 6.122411E-1 8.091480E+1 2.545060E+1 4.398140E-1 5.786678E-1 1.000000E+0 1.468000E+10 1.468000E+10 1.468000E+10 1.468000E+10 3.800E-4 1.000E+17
295 003_295 39.302 5.126790E-1 5.941234E-1 8.088250E+1 2.463640E+1 4.387790E-1 5.614756E-1 1.000000E+0 2.154000E+10 2.154000E+10 2.154000E+10 2.154000E+10 3.800E-4 1.000E+17
295 004_295 39.302 5.113430E-1 5.721055E-1 8.084050E+1 2.364920E+1 4.374900E-1 5.405661E-1 1.000000E+0 3.162000E+10 3.162000E+10 3.162000E+10 3.162000E+10 3.800E-4 1.000E+17
295 005_295 39.302 5.096980E-1 5.464007E-1 8.079060E+1 2.250010E+1 4.359080E-1 5.161669E-1 1.000000E+0 4.642000E+10 4.642000E+10 4.642000E+10 4.642000E+10 3.800E-4 1.000E+17
295 006_295 39.302 5.076600E-1 5.174771E-1 8.074340E+1 2.121150E+1 4.340330E-1 4.887066E-1 1.000000E+0 6.813000E+10 6.813000E+10 6.813000E+10 6.813000E+10 3.800E-4 1.000E+17
295 007_295 39.302 5.053230E-1 4.859186E-1 8.068080E+1 1.981080E+1 4.318460E-1 4.587487E-1 1.000000E+0 1.000000E+11 1.000000E+11 1.000000E+11 1.000000E+11 3.800E-4 1.000E+17
295 008_295 39.302 5.026790E-1 4.523252E-1 8.060060E+1 1.832650E+1 4.293070E-1 4.268861E-1 1.000000E+0 1.468000E+11 1.468000E+11 1.468000E+11 1.468000E+11 3.800E-4 1.000E+17
295 009_295 39.302 4.996830E-1 4.173016E-1 8.050490E+1 1.678670E+1 4.264360E-1 3.936530E-1 1.000000E+0 2.154000E+11 2.154000E+11 2.154000E+11 2.154000E+11 3.800E-4 1.000E+17
295 010_295 39.302 4.961720E-1 3.814864E-1 8.041560E+1 1.522130E+1 4.231740E-1 3.596939E-1 1.000000E+0 3.162000E+11 3.162000E+11 3.162000E+11 3.162000E+11 3.800E-4 1.000E+17
295 011_295 39.302 4.923460E-1 3.455563E-1 8.029650E+1 1.366110E+1 4.195210E-1 3.256356E-1 1.000000E+0 4.642000E+11 4.642000E+11 4.642000E+11 4.642000E+11 3.800E-4 1.000E+17
295 012_295 39.302 4.880600E-1 3.101905E-1 8.016800E+1 1.213680E+1 4.154790E-1 2.921153E-1 1.000000E+0 6.813000E+11 6.813000E+11 6.813000E+11 6.813000E+11 3.800E-4 1.000E+17
295 013_295 39.302 4.833320E-1 2.760214E-1 8.002510E+1 1.067610E+1 4.110060E-1 2.597566E-1 1.000000E+0 1.000000E+12 1.000000E+12 1.000000E+12 1.000000E+12 3.800E-4 1.000E+17
295 014_295 39.302 4.781970E-1 2.435913E-1 7.986120E+1 9.302600E+0 4.061430E-1 2.290476E-1 1.000000E+0 1.468000E+12 1.468000E+12 1.468000E+12 1.468000E+12 3.800E-4 1.000E+17
295 015_295 39.302 4.726150E-1 2.133242E-1 7.968300E+1 8.033600E+0 4.008690E-1 2.004059E-1 1.000000E+0 2.154000E+12 2.154000E+12 2.154000E+12 2.154000E+12 3.800E-4 1.000E+17
295 016_295 39.302 4.666000E-1 1.855128E-1 7.948980E+1 6.880600E+0 3.952250E-1 1.740947E-1 1.000000E+0 3.162000E+12 3.162000E+12 3.162000E+12 3.162000E+12 3.800E-4 1.000E+17
295 017_295 39.302 4.602800E-1 1.603198E-1 7.926190E+1 5.848900E+0 3.891890E-1 1.502839E-1 1.000000E+0 4.642000E+12 4.642000E+12 4.642000E+12 4.642000E+12 3.800E-4 1.000E+17
295 018_295 39.302 4.534500E-1 1.377911E-1 7.903800E+1 4.938400E+0 3.828030E-1 1.290064E-1 1.000000E+0 6.813000E+12 6.813000E+12 6.813000E+12 6.813000E+12 3.800E-4 1.000E+17
295 019_295 39.302 4.463260E-1 1.178753E-1 7.878520E+1 4.144900E+0 3.761040E-1 1.102077E-1 1.000000E+0 1.000000E+13 1.000000E+13 1.000000E+13 1.000000E+13 3.800E-4 1.000E+17
295 020_295 39.302 4.389410E-1 1.004471E-1 7.850180E+1 3.461200E+0 3.691110E-1 9.377052E-2 1.000000E+0 1.468000E+13 1.468000E+13 1.468000E+13 1.468000E+13 3.800E-4 1.000E+17
295 021_295 39.302 4.312320E-1 8.533055E-2 7.820460E+1 2.877700E+0 3.618650E-1 7.952457E-2 1.000000E+0 2.154000E+13 2.154000E+13 2.154000E+13 2.154000E+13 3.800E-4 1.000E+17
295 022_295 39.302 4.232290E-1 7.231953E-2 7.789380E+1 2.384200E+0 3.543650E-1 6.727953E-2 1.000000E+0 3.162000E+13 3.162000E+13 3.162000E+13 3.162000E+13 3.800E-4 1.000E+17
295 023_295 39.302 4.150310E-1 6.119460E-2 7.755720E+1 1.969800E+0 3.466890E-1 5.681657E-2 1.000000E+0 4.642000E+13 4.642000E+13 4.642000E+13 4.642000E+13 3.800E-4 1.000E+17
295 024_295 39.302 4.066700E-1 5.173600E-2 7.719380E+1 1.624100E+0 3.388380E-1 4.793195E-2 1.000000E+0 6.813000E+13 6.813000E+13 6.813000E+13 6.813000E+13 3.800E-4 1.000E+17
295 025_295 39.302 3.981740E-1 4.373275E-2 7.680340E+1 1.337400E+0 3.308690E-1 4.042076E-2 1.000000E+0 1.000000E+14 1.000000E+14 1.000000E+14 1.000000E+14 3.800E-4 1.000E+17
