T file kT1 Voc Jsc FF eta Vmpp Jmpp Wph TDD TDD1 TDD11 TDD111 d N_B
300 001_300 38.647 5.023250E-1 6.414734E-1 8.037060E+1 2.589760E+1 4.281930E-1 6.048124E-1 1.000000E+0 1.000000E+10 1.000000E+10 1.000000E+10 1.000000E+10 1.800E-4 5.623E+16
300 002_300 38.647 5.018850E-1 6.357645E-1 8.035610E+1 2.564010E+1 4.277640E-1 5.993982E-1 1.000000E+0 1.468000E+10 1.468000E+10 1.468000E+10 1.468000E+10 1.800E-4 5.623E+16
300 003_300 38.647 5.012640E-1 6.277401E-1 8.033550E+1 2.527860E+1 4.271580E-1 5.917865E-1 1.000000E+0 2.154000E+10 2.154000E+10 2.154000E+10 2.154000E+10 1.800E-4 5.623E+16
300 004_300 38.647 5.004020E-1 6.166641E-1 8.030650E+1 2.478100E+1 4.263180E-1 5.812786E-1 1.000000E+0 3.162000E+10 3.162000E+10 3.162000E+10 3.162000E+10 1.800E-4 5.623E+16
300 005_300 38.647 4.991840E-1 6.017466E-1 8.027400E+1 2.411280E+1 4.251860E-1 5.671141E-1 1.000000E+0 4.642000E+10 4.642000E+10 4.642000E+10 4.642000E+10 1.800E-4 5.623E+16
300 006_300 38.647 4.975530E-1 5.822892E-1 8.023310E+1 2.324510E+1 4.236820E-1 5.486459E-1 1.000000E+0 6.813000E+10 6.813000E+10 6.813000E+10 6.813000E+10 1.800E-4 5.623E+16
300 007_300 38.647 4.954920E-1 5.579049E-1 8.017500E+1 2.216330E+1 4.217480E-1 5.255121E-1 1.000000E+0 1.000000E+11 1.000000E+11 1.000000E+11 1.000000E+11 1.800E-4 5.623E+16
300 008_300 38.647 4.929790E-1 5.287445E-1 8.009610E+1 2.087780E+1 4.193460E-1 4.978672E-1 1.000000E+0 1.468000E+11 1.468000E+11 1.468000E+11 1.468000E+11 1.800E-4 5.623E+16
300 009_300 38.647 4.900190E-1 4.955936E-1 7.999470E+1 1.942670E+1 4.164940E-1 4.664353E-1 1.000000E+0 2.154000E+11 2.154000E+11 2.154000E+11 2.154000E+11 1.800E-4 5.623E+16
300 010_300 38.647 4.864560E-1 4.597190E-1 7.990080E+1 1.786840E+1 4.132130E-1 4.324271E-1 1.000000E+0 3.162000E+11 3.162000E+11 3.162000E+11 3.162000E+11 1.800E-4 5.623E+16
300 011_300 38.647 4.825580E-1 4.225022E-1 7.977540E+1 1.626480E+1 4.095020E-1 3.971843E-1 1.000000E+0 4.642000E+11 4.642000E+11 4.642000E+11 4.642000E+11 1.800E-4 5.623E+16
300 012_300 38.647 4.782240E-1 3.850807E-1 7.963810E+1 1.466570E+1 4.054000E-1 3.617597E-1 1.000000E+0 6.813000E+11 6.813000E+11 6.813000E+11 6.813000E+11 1.800E-4 5.623E+16
300 013_300 38.647 4.734500E-1 3.482163E-1 7.948780E+1 1.310460E+1 4.009080E-1 3.268731E-1 1.000000E+0 1.000000E+12 1.000000E+12 1.000000E+12 1.000000E+12 1.800E-4 5.623E+16
