N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.000E+17 293 1.800E-4 1.216282441E+00 1.232767853E+00
1.468000E+10 1.000E+17 293 1.800E-4 1.221533778E+00 1.233449676E+00
2.154000E+10 1.000E+17 293 1.800E-4 1.225817178E+00 1.234384065E+00
3.162000E+10 1.000E+17 293 1.800E-4 1.229489499E+00 1.235633791E+00
4.642000E+10 1.000E+17 293 1.800E-4 1.232838635E+00 1.237256402E+00
6.813000E+10 1.000E+17 293 1.800E-4 1.236086945E+00 1.239293085E+00
1.000000E+11 1.000E+17 293 1.800E-4 1.239393001E+00 1.241760067E+00
1.468000E+11 1.000E+17 293 1.800E-4 1.242857339E+00 1.244647520E+00
2.154000E+11 1.000E+17 293 1.800E-4 1.246535173E+00 1.247927394E+00
3.162000E+11 1.000E+17 293 1.800E-4 1.250453397E+00 1.251566303E+00
4.642000E+11 1.000E+17 293 1.800E-4 1.254627069E+00 1.255537798E+00
6.813000E+11 1.000E+17 293 1.800E-4 1.259073817E+00 1.259832552E+00
1.000000E+12 1.000E+17 293 1.800E-4 1.263802786E+00 1.264444057E+00
1.468000E+12 1.000E+17 293 1.800E-4 1.268833562E+00 1.269377440E+00
2.154000E+12 1.000E+17 293 1.800E-4 1.274176357E+00 1.274638723E+00
3.162000E+12 1.000E+17 293 1.800E-4 1.279815356E+00 1.280208040E+00
4.642000E+12 1.000E+17 293 1.800E-4 1.285778524E+00 1.286111812E+00
6.813000E+12 1.000E+17 293 1.800E-4 1.292024865E+00 1.292306732E+00
1.000000E+13 1.000E+17 293 1.800E-4 1.298504765E+00 1.298742264E+00
