fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 rmsre 
001_320 001_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 4.305792267E-14 1.000000000E+20 1.172924815E+00 8.333591605E-15 1.428862153E-03 
001_320_SRH 001_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 3.550178969E-14 1.000000000E+20 1.176424000E+00 8.191380854E-15 1.725985042E-03 
002_320 002_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 5.955959269E-14 1.000000000E+20 1.174155829E+00 1.216164208E-14 1.515093396E-03 
002_320_SRH 002_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 5.200976457E-14 1.000000000E+20 1.176568033E+00 1.201989161E-14 1.729421485E-03 
003_320 003_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 8.366677110E-14 1.000000000E+20 1.175118989E+00 1.777681093E-14 1.582066727E-03 
003_320_SRH 003_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 7.612619406E-14 1.000000000E+20 1.176777473E+00 1.763551436E-14 1.734503444E-03 
004_320 004_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 1.188083165E-13 1.000000000E+20 1.175942243E+00 2.601074493E-14 1.634636620E-03 
004_320_SRH 004_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 1.112812279E-13 1.000000000E+20 1.177080693E+00 2.586995808E-14 1.742042171E-03 
005_320 005_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 1.698734290E-13 1.000000000E+20 1.176735952E+00 3.807951768E-14 1.677984408E-03 
005_320_SRH 005_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 1.623659087E-13 1.000000000E+20 1.177516942E+00 3.793936407E-14 1.753268060E-03 
006_320 006_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 2.437398195E-13 1.000000000E+20 1.177602932E+00 5.575875586E-14 1.717365093E-03 
006_320_SRH 006_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 2.362605244E-13 1.000000000E+20 1.178138920E+00 5.561943485E-14 1.770064060E-03 
007_320 007_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 3.498921197E-13 1.000000000E+20 1.178645860E+00 8.163647152E-14 1.758332664E-03 
007_320_SRH 007_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 3.424532032E-13 1.000000000E+20 1.179014240E+00 8.149827131E-14 1.795316267E-03 
008_320 008_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 5.010336952E-13 1.000000000E+20 1.179969766E+00 1.194771574E-13 1.807302552E-03 
008_320_SRH 008_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 4.936518858E-13 1.000000000E+20 1.180223677E+00 1.193404662E-13 1.833436999E-03 
009_320 009_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 7.134636431E-13 1.000000000E+20 1.181676690E+00 1.747460928E-13 1.872342808E-03 
009_320_SRH 009_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 7.061612987E-13 1.000000000E+20 1.181852533E+00 1.746113974E-13 1.891036595E-03 
010_320 010_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 1.006807497E-12 1.000000000E+20 1.183848685E+00 2.553676781E-13 1.963994178E-03 
010_320_SRH 010_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 9.996132496E-13 1.000000000E+20 1.183971349E+00 2.552355454E-13 1.977616264E-03 
011_320 011_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 1.402554079E-12 1.000000000E+20 1.186518599E+00 3.728326032E-13 2.095694962E-03 
011_320_SRH 011_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 1.395502403E-12 1.000000000E+20 1.186605074E+00 3.727036206E-13 2.105881781E-03 
012_320 012_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 1.921028166E-12 1.000000000E+20 1.189637777E+00 5.438328088E-13 2.283288182E-03 
012_320_SRH 012_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 1.914156975E-12 1.000000000E+20 1.189699619E+00 5.437075372E-13 2.291159599E-03 
013_320 013_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 2.577310213E-12 1.000000000E+20 1.193064450E+00 7.926931180E-13 2.543537210E-03 
013_320_SRH 013_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 2.570655876E-12 1.000000000E+20 1.193109454E+00 7.925719593E-13 2.549851984E-03 
014_320 014_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 3.378204072E-12 1.000000000E+20 1.196598454E+00 1.154984330E-12 2.892641246E-03 
014_320_SRH 014_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 3.371794335E-12 1.000000000E+20 1.196631902E+00 1.154867538E-12 2.897906312E-03 
015_320 015_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 4.323448142E-12 1.000000000E+20 1.200057958E+00 1.682864671E-12 3.346008278E-03 
015_320_SRH 015_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 4.317294941E-12 1.000000000E+20 1.200083361E+00 1.682752273E-12 3.350556515E-03 
016_320 016_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 5.412802893E-12 1.000000000E+20 1.203346198E+00 2.452950833E-12 3.918748021E-03 
016_320_SRH 016_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 5.406898483E-12 1.000000000E+20 1.203365941E+00 2.452842723E-12 3.922796449E-03 
017_320 017_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 6.656195283E-12 1.000000000E+20 1.206459783E+00 3.577902861E-12 4.624972558E-03 
017_320_SRH 017_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 6.650513817E-12 1.000000000E+20 1.206475490E+00 3.577798854E-12 4.628660106E-03 
018_320 018_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 8.080602330E-12 1.000000000E+20 1.209439788E+00 5.223465797E-12 5.475377933E-03 
018_320_SRH 018_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 8.075106519E-12 1.000000000E+20 1.209452586E+00 5.223365820E-12 5.478788202E-03 
019_320 019_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 9.729378115E-12 1.000000000E+20 1.212336184E+00 7.633444481E-12 6.476331627E-03 
019_320_SRH 019_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 9.724027954E-12 1.000000000E+20 1.212346836E+00 7.633348803E-12 6.479511368E-03 
