N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.000E+15 310 1.900E-4 1.013596583E+00 1.014551108E+00
1.468000E+10 1.000E+15 310 1.900E-4 1.013888666E+00 1.014554943E+00
2.154000E+10 1.000E+15 310 1.900E-4 1.014098612E+00 1.014560827E+00
3.162000E+10 1.000E+15 310 1.900E-4 1.014250565E+00 1.014570017E+00
4.642000E+10 1.000E+15 310 1.900E-4 1.014364253E+00 1.014584656E+00
6.813000E+10 1.000E+15 310 1.900E-4 1.014456432E+00 1.014608520E+00
1.000000E+11 1.000E+15 310 1.900E-4 1.014543178E+00 1.014648352E+00
1.468000E+11 1.000E+15 310 1.900E-4 1.014643195E+00 1.014716178E+00
2.154000E+11 1.000E+15 310 1.900E-4 1.014782560E+00 1.014833705E+00
3.162000E+11 1.000E+15 310 1.900E-4 1.015002746E+00 1.015212324E+00
4.642000E+11 1.000E+15 310 1.900E-4 1.018492503E+00 1.046382231E+00
6.813000E+11 1.000E+15 310 1.900E-4 1.071408276E+00 1.071395546E+00
1.000000E+12 1.000E+15 310 1.900E-4 1.097055740E+00 1.096909301E+00
1.468000E+12 1.000E+15 310 1.900E-4 1.120645631E+00 1.120519639E+00
2.154000E+12 1.000E+15 310 1.900E-4 1.140210965E+00 1.140336772E+00
3.162000E+12 1.000E+15 310 1.900E-4 1.155296383E+00 1.155298768E+00
4.642000E+12 1.000E+15 310 1.900E-4 1.166698592E+00 1.166707282E+00
6.813000E+12 1.000E+15 310 1.900E-4 1.175560707E+00 1.175563287E+00
1.000000E+13 1.000E+15 310 1.900E-4 1.182773176E+00 1.182776503E+00
