N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.000E+15 310 1.900E-4 1.177731536E+00 1.179965401E+00
1.468000E+10 1.000E+15 310 1.900E-4 1.178529260E+00 1.180016071E+00
2.154000E+10 1.000E+15 310 1.900E-4 1.179016147E+00 1.180102119E+00
3.162000E+10 1.000E+15 310 1.900E-4 1.179486491E+00 1.180309289E+00
4.642000E+10 1.000E+15 310 1.900E-4 1.179859914E+00 1.180392960E+00
6.813000E+10 1.000E+15 310 1.900E-4 1.180334203E+00 1.182044098E+00
1.000000E+11 1.000E+15 310 1.900E-4 1.180765816E+00 1.181834372E+00
1.468000E+11 1.000E+15 310 1.900E-4 1.181347280E+00 1.181514212E+00
2.154000E+11 1.000E+15 310 1.900E-4 1.182109410E+00 1.182222131E+00
3.162000E+11 1.000E+15 310 1.900E-4 1.183119209E+00 1.183195608E+00
4.642000E+11 1.000E+15 310 1.900E-4 1.184442608E+00 1.184489980E+00
6.813000E+11 1.000E+15 310 1.900E-4 1.186128971E+00 1.186167437E+00
1.000000E+12 1.000E+15 310 1.900E-4 1.188188757E+00 1.188216894E+00
1.468000E+12 1.000E+15 310 1.900E-4 1.190578804E+00 1.190599227E+00
2.154000E+12 1.000E+15 310 1.900E-4 1.193208203E+00 1.193221634E+00
3.162000E+12 1.000E+15 310 1.900E-4 1.195972164E+00 1.195986129E+00
4.642000E+12 1.000E+15 310 1.900E-4 1.198813783E+00 1.198823228E+00
6.813000E+12 1.000E+15 310 1.900E-4 1.201716862E+00 1.201725000E+00
1.000000E+13 1.000E+15 310 1.900E-4 1.204709102E+00 1.204715705E+00
