fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 rmsre 
001_315 001_315.dat 315 36.807 1.000000000E+00 0.000000000E+00 1.851327162E-14 1.000000000E+20 1.191748201E+00 4.855132421E-15 2.491832625E-03 
001_315_SRH 001_315_srh.dat 315 36.807 1.000000000E+00 0.000000000E+00 1.486433444E-14 1.000000000E+20 1.195540106E+00 4.791115889E-15 3.073351798E-03 
002_315 002_315.dat 315 36.807 1.000000000E+00 0.000000000E+00 5.032388634E-14 1.000000000E+20 1.194510901E+00 1.520822380E-14 2.886127691E-03 
002_315_SRH 002_315_srh.dat 315 36.807 1.000000000E+00 0.000000000E+00 4.668583897E-14 1.000000000E+20 1.195762187E+00 1.514482597E-14 3.098515680E-03 
003_315 003_315.dat 315 36.807 1.000000000E+00 0.000000000E+00 1.481489574E-13 1.000000000E+20 1.196028119E+00 4.789712861E-14 3.104272340E-03 
003_315_SRH 003_315_srh.dat 315 36.807 1.000000000E+00 0.000000000E+00 1.445431709E-13 1.000000000E+20 1.196433065E+00 4.783451792E-14 3.177122236E-03 
004_315 004_315.dat 315 36.807 1.000000000E+00 0.000000000E+00 4.326120969E-13 1.000000000E+20 1.198154629E+00 1.508186866E-13 3.390542553E-03 
004_315_SRH 004_315_srh.dat 315 36.807 1.000000000E+00 0.000000000E+00 4.290980051E-13 1.000000000E+20 1.198287086E+00 1.507579471E-13 3.416502978E-03 
005_315 005_315.dat 315 36.807 1.000000000E+00 0.000000000E+00 1.148294991E-12 1.000000000E+20 1.202375578E+00 4.731589167E-13 4.086138924E-03 
005_315_SRH 005_315_srh.dat 315 36.807 1.000000000E+00 0.000000000E+00 1.144998098E-12 1.000000000E+20 1.202421658E+00 4.731025203E-13 4.096979745E-03 
006_315 006_315.dat 315 36.807 1.000000000E+00 0.000000000E+00 2.525508643E-12 1.000000000E+20 1.209004653E+00 1.478679526E-12 5.771270810E-03 
006_315_SRH 006_315_srh.dat 315 36.807 1.000000000E+00 0.000000000E+00 2.522555719E-12 1.000000000E+20 1.209023513E+00 1.478631001E-12 5.777267806E-03 
007_315 007_315.dat 315 36.807 1.000000000E+00 0.000000000E+00 4.632066057E-12 1.000000000E+20 1.217336996E+00 4.628876936E-12 9.119213237E-03 
007_315_SRH 007_315_srh.dat 315 36.807 1.000000000E+00 0.000000000E+00 4.629410111E-12 1.000000000E+20 1.217346957E+00 4.628841287E-12 9.123484168E-03 
