N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.778E+15 336 1.800E-4 1.008755023E+00 1.010667339E+00
1.468000E+10 1.778E+15 336 1.800E-4 1.009279911E+00 1.010669391E+00
2.154000E+10 1.778E+15 336 1.800E-4 1.009680435E+00 1.010672484E+00
3.162000E+10 1.778E+15 336 1.800E-4 1.009977944E+00 1.010677156E+00
4.642000E+10 1.778E+15 336 1.800E-4 1.010195836E+00 1.010684244E+00
6.813000E+10 1.778E+15 336 1.800E-4 1.010355877E+00 1.010695305E+00
1.000000E+11 1.778E+15 336 1.800E-4 1.010477056E+00 1.010712061E+00
1.468000E+11 1.778E+15 336 1.800E-4 1.010575833E+00 1.010738540E+00
2.154000E+11 1.778E+15 336 1.800E-4 1.010667693E+00 1.010780536E+00
3.162000E+11 1.778E+15 336 1.800E-4 1.010769710E+00 1.010848319E+00
4.642000E+11 1.778E+15 336 1.800E-4 1.010904162E+00 1.010959356E+00
6.813000E+11 1.778E+15 336 1.800E-4 1.011103482E+00 1.011142724E+00
1.000000E+12 1.778E+15 336 1.800E-4 1.028634176E+00 1.028610342E+00
1.468000E+12 1.778E+15 336 1.800E-4 1.050988187E+00 1.050981975E+00
2.154000E+12 1.778E+15 336 1.800E-4 1.073949370E+00 1.073955502E+00
3.162000E+12 1.778E+15 336 1.800E-4 1.094967558E+00 1.094981506E+00
4.642000E+12 1.778E+15 336 1.800E-4 1.112108009E+00 1.112125869E+00
6.813000E+12 1.778E+15 336 1.800E-4 1.124871007E+00 1.124889897E+00
1.000000E+13 1.778E+15 336 1.800E-4 1.133977137E+00 1.133995280E+00
