N_Fe N_B T d n_Fe n_Fe_SRH
1.100000E+10 8.000E+16 302 2.200E-4 1.260408193E+00 1.303030020E+00
1.302000E+10 8.000E+16 302 2.200E-4 1.264141493E+00 1.303086355E+00
1.540000E+10 8.000E+16 302 2.200E-4 1.267533803E+00 1.303152796E+00
1.822000E+10 8.000E+16 302 2.200E-4 1.270636718E+00 1.303231119E+00
2.156000E+10 8.000E+16 302 2.200E-4 1.273496036E+00 1.303323397E+00
2.551000E+10 8.000E+16 302 2.200E-4 1.276151341E+00 1.303432037E+00
3.018000E+10 8.000E+16 302 2.200E-4 1.278635875E+00 1.303559836E+00
3.571000E+10 8.000E+16 302 2.200E-4 1.280976747E+00 1.303710020E+00
4.226000E+10 8.000E+16 302 2.200E-4 1.283195554E+00 1.303886309E+00
5.000000E+10 8.000E+16 302 2.200E-4 1.285309146E+00 1.304092954E+00
