N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.000E+16 330 1.500E-4 1.215806066E+00 1.234079079E+00
1.468000E+10 1.000E+16 330 1.500E-4 1.221242129E+00 1.234125800E+00
2.154000E+10 1.000E+16 330 1.500E-4 1.225186681E+00 1.234194051E+00
3.162000E+10 1.000E+16 330 1.500E-4 1.228038197E+00 1.234293597E+00
4.642000E+10 1.000E+16 330 1.500E-4 1.230116636E+00 1.234438339E+00
6.813000E+10 1.000E+16 330 1.500E-4 1.231673903E+00 1.234647918E+00
1.000000E+11 1.000E+16 330 1.500E-4 1.232908758E+00 1.234949436E+00
1.468000E+11 1.000E+16 330 1.500E-4 1.233982060E+00 1.235379494E+00
2.154000E+11 1.000E+16 330 1.500E-4 1.235029571E+00 1.235985354E+00
3.162000E+11 1.000E+16 330 1.500E-4 1.236171025E+00 1.236824470E+00
4.642000E+11 1.000E+16 330 1.500E-4 1.237513310E+00 1.237960343E+00
6.813000E+11 1.000E+16 330 1.500E-4 1.239146377E+00 1.239452904E+00
1.000000E+12 1.000E+16 330 1.500E-4 1.241131939E+00 1.241343166E+00
1.468000E+12 1.000E+16 330 1.500E-4 1.243489136E+00 1.243636026E+00
2.154000E+12 1.000E+16 330 1.500E-4 1.246186452E+00 1.246290166E+00
3.162000E+12 1.000E+16 330 1.500E-4 1.249149480E+00 1.249224356E+00
4.642000E+12 1.000E+16 330 1.500E-4 1.252285822E+00 1.252341455E+00
6.813000E+12 1.000E+16 330 1.500E-4 1.255516366E+00 1.255559097E+00
1.000000E+13 1.000E+16 330 1.500E-4 1.258797301E+00 1.258831234E+00
