fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 rmsre 
001_325 001_325.dat 325 35.674 1.000000000E+00 0.000000000E+00 3.161470571E-14 1.000000000E+20 1.250170934E+00 3.252597175E-15 5.398821274E-04 
001_325_SRH 001_325_srh.dat 325 35.674 1.000000000E+00 0.000000000E+00 5.470134345E-15 1.000000000E+20 1.307900988E+00 2.930697514E-15 3.776486730E-03 
002_325 002_325.dat 325 35.674 1.000000000E+00 0.000000000E+00 4.276492018E-14 1.000000000E+20 1.285536713E+00 9.542437272E-15 1.496179243E-03 
002_325_SRH 002_325_srh.dat 325 35.674 1.000000000E+00 0.000000000E+00 1.695804276E-14 1.000000000E+20 1.308325956E+00 9.264729487E-15 3.849992561E-03 
003_325 003_325.dat 325 35.674 1.000000000E+00 0.000000000E+00 7.535622586E-14 1.000000000E+20 1.301205962E+00 2.950137510E-14 2.766594944E-03 
003_325_SRH 003_325_srh.dat 325 35.674 1.000000000E+00 0.000000000E+00 5.053355006E-14 1.000000000E+20 1.309578795E+00 2.927159271E-14 4.076647364E-03 
004_325 004_325.dat 325 35.674 1.000000000E+00 0.000000000E+00 1.585823244E-13 1.000000000E+20 1.309918012E+00 9.254626692E-14 4.115891723E-03 
004_325_SRH 004_325_srh.dat 325 35.674 1.000000000E+00 0.000000000E+00 1.361244608E-13 1.000000000E+20 1.312848501E+00 9.238444101E-14 4.741656389E-03 
005_325 005_325.dat 325 35.674 1.000000000E+00 0.000000000E+00 3.235928155E-13 1.000000000E+20 1.318475583E+00 2.915551484E-13 6.138619379E-03 
005_325_SRH 005_325_srh.dat 325 35.674 1.000000000E+00 0.000000000E+00 3.050479541E-13 1.000000000E+20 1.319561258E+00 2.915131846E-13 6.460569749E-03 
006_325 006_325.dat 325 35.674 1.000000000E+00 0.000000000E+00 5.861520465E-13 1.000000000E+20 1.329313903E+00 9.228795787E-13 9.754259785E-03 
006_325_SRH 006_325_srh.dat 325 35.674 1.000000000E+00 0.000000000E+00 5.713550303E-13 1.000000000E+20 1.329812920E+00 9.230611060E-13 9.949779656E-03 
007_325 007_325.dat 325 35.674 1.000000000E+00 0.000000000E+00 1.005697635E-12 1.000000000E+20 1.342375336E+00 2.939923813E-12 1.522233786E-02 
007_325_SRH 007_325_srh.dat 325 35.674 1.000000000E+00 0.000000000E+00 9.931859491E-13 1.000000000E+20 1.342654722E+00 2.940555513E-12 1.534988119E-02 
