N_Fe N_B T d n_FeB n_FeB_SRH
1.300000E+10 3.162E+16 300 1.800E-4 1.209418392E+00 1.219078147E+00
2.471000E+10 3.162E+16 300 1.800E-4 1.214112069E+00 1.219579136E+00
4.696000E+10 3.162E+16 300 1.800E-4 1.217433188E+00 1.220475004E+00
8.927000E+10 3.162E+16 300 1.800E-4 1.220319311E+00 1.222006012E+00
1.697000E+11 3.162E+16 300 1.800E-4 1.223495634E+00 1.224448465E+00
3.225000E+11 3.162E+16 300 1.800E-4 1.227444768E+00 1.228010339E+00
6.130000E+11 3.162E+16 300 1.800E-4 1.232364725E+00 1.232728301E+00
1.165000E+12 3.162E+16 300 1.800E-4 1.238231704E+00 1.238486715E+00
2.214000E+12 3.162E+16 300 1.800E-4 1.244959212E+00 1.245150073E+00
4.209000E+12 3.162E+16 300 1.800E-4 1.252521436E+00 1.252669066E+00
8.000000E+12 3.162E+16 300 1.800E-4 1.260938436E+00 1.261053556E+00
