fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 rmsre 
001_310 001_310.dat 310 37.401 1.000000000E+00 0.000000000E+00 3.512519895E-15 1.000000000E+20 1.258402947E+00 7.232149451E-16 1.647166886E-03 
001_310_SRH 001_310_srh.dat 310 37.401 1.000000000E+00 0.000000000E+00 5.613792012E-16 1.000000000E+20 1.297887091E+00 6.925819920E-16 9.455577778E-03 
002_310 002_310.dat 310 37.401 1.000000000E+00 0.000000000E+00 3.762785118E-15 1.000000000E+20 1.267296855E+00 1.043511912E-15 2.304598460E-03 
002_310_SRH 002_310_srh.dat 310 37.401 1.000000000E+00 0.000000000E+00 8.205407210E-16 1.000000000E+20 1.297967934E+00 1.016582671E-15 9.488066714E-03 
003_310 003_310.dat 310 37.401 1.000000000E+00 0.000000000E+00 4.126517852E-15 1.000000000E+20 1.274258808E+00 1.514788700E-15 3.101691702E-03 
003_310_SRH 003_310_srh.dat 310 37.401 1.000000000E+00 0.000000000E+00 1.197042584E-15 1.000000000E+20 1.298085832E+00 1.492164301E-15 9.535577173E-03 
004_310 004_310.dat 310 37.401 1.000000000E+00 0.000000000E+00 4.652912249E-15 1.000000000E+20 1.279816110E+00 2.207974653E-15 4.014906998E-03 
004_310_SRH 004_310_srh.dat 310 37.401 1.000000000E+00 0.000000000E+00 1.741465981E-15 1.000000000E+20 1.298257346E+00 2.190253735E-15 9.604934186E-03 
005_310 005_310.dat 310 37.401 1.000000000E+00 0.000000000E+00 5.409724424E-15 1.000000000E+20 1.284349646E+00 3.227298506E-15 5.002029982E-03 
005_310_SRH 005_310_srh.dat 310 37.401 1.000000000E+00 0.000000000E+00 2.523458433E-15 1.000000000E+20 1.298505867E+00 3.214980496E-15 9.705927843E-03 
006_310 006_310.dat 310 37.401 1.000000000E+00 0.000000000E+00 6.487521738E-15 1.000000000E+20 1.288120910E+00 4.725795547E-15 6.014280658E-03 
006_310_SRH 006_310_srh.dat 310 37.401 1.000000000E+00 0.000000000E+00 3.636097337E-15 1.000000000E+20 1.298863967E+00 4.719241873E-15 9.852457331E-03 
007_310 007_310.dat 310 37.401 1.000000000E+00 0.000000000E+00 8.002180838E-15 1.000000000E+20 1.291322362E+00 6.928107680E-15 7.014285852E-03 
007_310_SRH 007_310_srh.dat 310 37.401 1.000000000E+00 0.000000000E+00 5.198417690E-15 1.000000000E+20 1.299375894E+00 6.927597305E-15 1.006394556E-02 
