fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 rmsre 
001_336 001_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.305978235E-13 1.000000000E+20 1.237200376E+00 9.204032432E-15 2.334989817E-04 
001_336_SRH 001_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 2.230386169E-14 1.000000000E+20 1.315030185E+00 7.835111102E-15 2.104896558E-03 
002_336 002_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.407002689E-13 1.000000000E+20 1.257153658E+00 1.280559190E-14 3.700275753E-04 
002_336_SRH 002_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 3.262477318E-14 1.000000000E+20 1.315131656E+00 1.149922585E-14 2.113008170E-03 
003_336 003_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.553802179E-13 1.000000000E+20 1.272906407E+00 1.813067308E-14 5.454841657E-04 
003_336_SRH 003_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 4.764601440E-14 1.000000000E+20 1.315279218E+00 1.687611756E-14 2.124880617E-03 
004_336 004_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.766494576E-13 1.000000000E+20 1.284977799E+00 2.597476320E-14 7.545174312E-04 
004_336_SRH 004_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 6.942403992E-14 1.000000000E+20 1.315492792E+00 2.476558672E-14 2.142236723E-03 
005_336 005_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 2.073091556E-13 1.000000000E+20 1.294080160E+00 3.750694618E-14 9.871875657E-04 
005_336_SRH 005_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.008236233E-13 1.000000000E+20 1.315800074E+00 3.634004407E-14 2.167559372E-03 
006_336 006_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 2.511681497E-13 1.000000000E+20 1.300929833E+00 5.444229868E-14 1.231407803E-03 
006_336_SRH 006_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.457398304E-13 1.000000000E+20 1.316238251E+00 5.331728047E-14 2.204407974E-03 
007_336 007_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 3.132270540E-13 1.000000000E+20 1.306159085E+00 7.929369498E-14 1.477260515E-03 
007_336_SRH 007_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 2.092837767E-13 1.000000000E+20 1.316855440E+00 7.821274168E-14 2.257827025E-03 
008_336 008_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 3.997223530E-13 1.000000000E+20 1.310293556E+00 1.157396330E-13 1.721139120E-03 
008_336_SRH 008_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 2.978226182E-13 1.000000000E+20 1.317710165E+00 1.147077323E-13 2.334849712E-03 
009_336 009_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 5.178675845E-13 1.000000000E+20 1.313757895E+00 1.691619463E-13 1.967896505E-03 
009_336_SRH 009_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 4.187053574E-13 1.000000000E+20 1.318867466E+00 1.681872398E-13 2.445088673E-03 
010_336 010_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 6.751283499E-13 1.000000000E+20 1.316885336E+00 2.474337180E-13 2.230695412E-03 
010_336_SRH 010_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 5.795057643E-13 1.000000000E+20 1.320389736E+00 2.465276340E-13 2.601285626E-03 
011_336 011_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 8.780400705E-13 1.000000000E+20 1.319922546E+00 3.620790114E-13 2.529437157E-03 
011_336_SRH 011_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 7.867913337E-13 1.000000000E+20 1.322322624E+00 3.612558948E-13 2.819659924E-03 
012_336 012_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.131006515E-12 1.000000000E+20 1.323030610E+00 5.299891379E-13 2.888656906E-03 
012_336_SRH 012_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.044870081E-12 1.000000000E+20 1.324679841E+00 5.292654360E-13 3.119715994E-03 
013_336 013_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.436014361E-12 1.000000000E+20 1.326289800E+00 7.759720398E-13 3.335064748E-03 
013_336_SRH 013_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.355480636E-12 1.000000000E+20 1.327434536E+00 7.753654647E-13 3.523106985E-03 
014_336 014_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.794152438E-12 1.000000000E+20 1.329715246E+00 1.136537076E-12 3.894516227E-03 
014_336_SRH 014_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.719345348E-12 1.000000000E+20 1.330524507E+00 1.136066514E-12 4.051270374E-03 
015_336 015_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 2.208741156E-12 1.000000000E+20 1.333283469E+00 1.665490014E-12 4.588556434E-03 
015_336_SRH 015_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 2.139392336E-12 1.000000000E+20 1.333870867E+00 1.665176950E-12 4.722204384E-03 
016_336 016_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 2.688423195E-12 1.000000000E+20 1.336961457E+00 2.442170185E-12 5.431737239E-03 
016_336_SRH 016_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 2.623954102E-12 1.000000000E+20 1.337401669E+00 2.442041858E-12 5.547781299E-03 
017_336 017_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 3.248336139E-12 1.000000000E+20 1.340728538E+00 3.583570266E-12 6.431394593E-03 
017_336_SRH 017_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 3.188006496E-12 1.000000000E+20 1.341069553E+00 3.583663992E-12 6.533438151E-03 
018_336 018_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 3.909000548E-12 1.000000000E+20 1.344585720E+00 5.262215343E-12 7.590263068E-03 
018_336_SRH 018_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 3.852057709E-12 1.000000000E+20 1.344857913E+00 5.262583452E-12 7.680646694E-03 
019_336 019_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 4.694332728E-12 1.000000000E+20 1.348553433E+00 7.732615040E-12 8.909871961E-03 
019_336_SRH 019_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 4.640114755E-12 1.000000000E+20 1.348775982E+00 7.733330027E-12 8.990147581E-03 
