N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.778E+16 330 1.900E-4 1.204513059E+00 1.228998306E+00
1.468000E+10 1.778E+16 330 1.900E-4 1.211832217E+00 1.229160514E+00
2.154000E+10 1.778E+16 330 1.900E-4 1.217265488E+00 1.229395907E+00
3.162000E+10 1.778E+16 330 1.900E-4 1.221314652E+00 1.229735690E+00
4.642000E+10 1.778E+16 330 1.900E-4 1.224414220E+00 1.230222481E+00
6.813000E+10 1.778E+16 330 1.900E-4 1.226926654E+00 1.230912511E+00
1.000000E+11 1.778E+16 330 1.900E-4 1.229151969E+00 1.231876032E+00
1.468000E+11 1.778E+16 330 1.900E-4 1.231338496E+00 1.233193949E+00
2.154000E+11 1.778E+16 330 1.900E-4 1.233687024E+00 1.234947518E+00
3.162000E+11 1.778E+16 330 1.900E-4 1.236343869E+00 1.237198851E+00
4.642000E+11 1.778E+16 330 1.900E-4 1.239384986E+00 1.239965172E+00
6.813000E+11 1.778E+16 330 1.900E-4 1.242801197E+00 1.243196444E+00
1.000000E+12 1.778E+16 330 1.900E-4 1.246501629E+00 1.246773397E+00
1.468000E+12 1.778E+16 330 1.900E-4 1.250345401E+00 1.250535323E+00
2.154000E+12 1.778E+16 330 1.900E-4 1.254192427E+00 1.254328310E+00
3.162000E+12 1.778E+16 330 1.900E-4 1.257947804E+00 1.258047921E+00
4.642000E+12 1.778E+16 330 1.900E-4 1.261579669E+00 1.261655856E+00
6.813000E+12 1.778E+16 330 1.900E-4 1.265109890E+00 1.265169742E+00
1.000000E+13 1.778E+16 330 1.900E-4 1.268591751E+00 1.268640141E+00
