N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.778E+16 330 1.900E-4 1.239935064E+00 1.267336106E+00
1.468000E+10 1.778E+16 330 1.900E-4 1.248024364E+00 1.267492145E+00
2.154000E+10 1.778E+16 330 1.900E-4 1.254025249E+00 1.267718361E+00
3.162000E+10 1.778E+16 330 1.900E-4 1.258491189E+00 1.268044460E+00
4.642000E+10 1.778E+16 330 1.900E-4 1.261890041E+00 1.268510735E+00
6.813000E+10 1.778E+16 330 1.900E-4 1.264606464E+00 1.269169849E+00
1.000000E+11 1.778E+16 330 1.900E-4 1.266954992E+00 1.270086658E+00
1.468000E+11 1.778E+16 330 1.900E-4 1.269192098E+00 1.271334158E+00
2.154000E+11 1.778E+16 330 1.900E-4 1.271520610E+00 1.272982737E+00
3.162000E+11 1.778E+16 330 1.900E-4 1.274084316E+00 1.275081955E+00
4.642000E+11 1.778E+16 330 1.900E-4 1.276956898E+00 1.277639080E+00
6.813000E+11 1.778E+16 330 1.900E-4 1.280136437E+00 1.280605667E+00
1.000000E+12 1.778E+16 330 1.900E-4 1.283559050E+00 1.283885408E+00
1.468000E+12 1.778E+16 330 1.900E-4 1.287132512E+00 1.287363494E+00
2.154000E+12 1.778E+16 330 1.900E-4 1.290772861E+00 1.290940345E+00
3.162000E+12 1.778E+16 330 1.900E-4 1.294425469E+00 1.294550606E+00
4.642000E+12 1.778E+16 330 1.900E-4 1.298068816E+00 1.298165430E+00
6.813000E+12 1.778E+16 330 1.900E-4 1.301710028E+00 1.301787032E+00
1.000000E+13 1.778E+16 330 1.900E-4 1.305377740E+00 1.305440818E+00
