N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.400E+15 305 1.800E-4 1.148243136E+00 1.149171026E+00
1.468000E+10 1.400E+15 305 1.800E-4 1.148940093E+00 1.149570614E+00
2.154000E+10 1.400E+15 305 1.800E-4 1.149721445E+00 1.150150583E+00
3.162000E+10 1.400E+15 305 1.800E-4 1.150695409E+00 1.150988018E+00
4.642000E+10 1.400E+15 305 1.800E-4 1.151988195E+00 1.152188169E+00
6.813000E+10 1.400E+15 305 1.800E-4 1.153752435E+00 1.153889546E+00
1.000000E+11 1.400E+15 305 1.800E-4 1.156169625E+00 1.156264085E+00
1.468000E+11 1.400E+15 305 1.800E-4 1.159439862E+00 1.159505446E+00
2.154000E+11 1.400E+15 305 1.800E-4 1.163748753E+00 1.163794869E+00
3.162000E+11 1.400E+15 305 1.800E-4 1.169202538E+00 1.169235577E+00
4.642000E+11 1.400E+15 305 1.800E-4 1.175736856E+00 1.175761178E+00
6.813000E+11 1.400E+15 305 1.800E-4 1.183040250E+00 1.183058753E+00
1.000000E+12 1.400E+15 305 1.800E-4 1.190571452E+00 1.190586014E+00
1.468000E+12 1.400E+15 305 1.800E-4 1.197727310E+00 1.197739102E+00
2.154000E+12 1.400E+15 305 1.800E-4 1.204092031E+00 1.204101756E+00
3.162000E+12 1.400E+15 305 1.800E-4 1.209580208E+00 1.209588335E+00
4.642000E+12 1.400E+15 305 1.800E-4 1.214365981E+00 1.214372836E+00
6.813000E+12 1.400E+15 305 1.800E-4 1.218699428E+00 1.218705275E+00
1.000000E+13 1.400E+15 305 1.800E-4 1.222775779E+00 1.222780817E+00
