T file kT1 Voc Jsc FF eta Vmpp Jmpp Wph TDD TDD1 d N_B
320 001_320 36.232 4.554590E-1 6.934337E-1 7.800910E+1 2.463760E+1 3.810840E-1 6.465154E-1 1.000000E+0 1.000000E+10 1.000000E+10 1.800E-4 3.162E+16
320 002_320 36.232 4.553320E-1 6.924049E-1 7.800460E+1 2.459280E+1 3.809670E-1 6.455370E-1 1.000000E+0 1.468000E+10 1.468000E+10 1.800E-4 3.162E+16
320 003_320 36.232 4.551470E-1 6.909060E-1 7.799790E+1 2.452750E+1 3.807910E-1 6.441206E-1 1.000000E+0 2.154000E+10 2.154000E+10 1.800E-4 3.162E+16
320 004_320 36.232 4.548800E-1 6.887299E-1 7.798820E+1 2.443280E+1 3.805370E-1 6.420628E-1 1.000000E+0 3.162000E+10 3.162000E+10 1.800E-4 3.162E+16
320 005_320 36.232 4.544950E-1 6.855861E-1 7.797410E+1 2.429630E+1 3.801860E-1 6.390661E-1 1.000000E+0 4.642000E+10 4.642000E+10 1.800E-4 3.162E+16
320 006_320 36.232 4.539460E-1 6.810765E-1 7.795370E+1 2.410110E+1 3.796580E-1 6.348099E-1 1.000000E+0 6.813000E+10 6.813000E+10 1.800E-4 3.162E+16
320 007_320 36.232 4.531710E-1 6.746733E-1 7.792440E+1 2.382480E+1 3.789160E-1 6.287622E-1 1.000000E+0 1.000000E+11 1.000000E+11 1.800E-4 3.162E+16
320 008_320 36.232 4.520980E-1 6.657108E-1 7.788260E+1 2.344000E+1 3.779000E-1 6.202707E-1 1.000000E+0 1.468000E+11 1.468000E+11 1.800E-4 3.162E+16
320 009_320 36.232 4.506390E-1 6.534108E-1 7.782450E+1 2.291560E+1 3.764940E-1 6.086574E-1 1.000000E+0 2.154000E+11 2.154000E+11 1.800E-4 3.162E+16
320 010_320 36.232 4.486400E-1 6.369723E-1 7.775740E+1 2.222080E+1 3.746580E-1 5.930954E-1 1.000000E+0 3.162000E+11 3.162000E+11 1.800E-4 3.162E+16
320 011_320 36.232 4.460670E-1 6.157444E-1 7.767080E+1 2.133330E+1 3.722750E-1 5.730522E-1 1.000000E+0 4.642000E+11 4.642000E+11 1.800E-4 3.162E+16
320 012_320 36.232 4.429410E-1 5.894666E-1 7.755220E+1 2.024880E+1 3.693260E-1 5.482626E-1 1.000000E+0 6.813000E+11 6.813000E+11 1.800E-4 3.162E+16
320 013_320 36.232 4.392320E-1 5.584848E-1 7.740700E+1 1.898830E+1 3.658300E-1 5.190467E-1 1.000000E+0 1.000000E+12 1.000000E+12 1.800E-4 3.162E+16
320 014_320 36.232 4.349030E-1 5.237870E-1 7.725210E+1 1.759770E+1 3.618070E-1 4.863855E-1 1.000000E+0 1.468000E+12 1.468000E+12 1.800E-4 3.162E+16
320 015_320 36.232 4.302160E-1 4.867612E-1 7.705420E+1 1.613610E+1 3.573540E-1 4.515450E-1 1.000000E+0 2.154000E+12 2.154000E+12 1.800E-4 3.162E+16
320 016_320 36.232 4.249810E-1 4.487680E-1 7.685740E+1 1.465800E+1 3.525290E-1 4.157970E-1 1.000000E+0 3.162000E+12 3.162000E+12 1.800E-4 3.162E+16
320 017_320 36.232 4.194680E-1 4.107951E-1 7.661420E+1 1.320180E+1 3.472950E-1 3.801323E-1 1.000000E+0 4.642000E+12 4.642000E+12 1.800E-4 3.162E+16
320 018_320 36.232 4.134420E-1 3.734001E-1 7.636050E+1 1.178850E+1 3.416890E-1 3.450058E-1 1.000000E+0 6.813000E+12 6.813000E+12 1.800E-4 3.162E+16
320 019_320 36.232 4.070130E-1 3.368986E-1 7.606590E+1 1.043030E+1 3.356740E-1 3.107274E-1 1.000000E+0 1.000000E+13 1.000000E+13 1.800E-4 3.162E+16
320 020_320 36.232 4.001820E-1 3.015843E-1 7.571870E+1 9.138400E+0 3.291890E-1 2.776025E-1 1.000000E+0 1.468000E+13 1.468000E+13 1.800E-4 3.162E+16
320 021_320 36.232 3.927710E-1 2.678193E-1 7.534380E+1 7.925500E+0 3.222560E-1 2.459389E-1 1.000000E+0 2.154000E+13 2.154000E+13 1.800E-4 3.162E+16
320 022_320 36.232 3.849190E-1 2.359941E-1 7.490570E+1 6.804300E+0 3.148540E-1 2.161112E-1 1.000000E+0 3.162000E+13 3.162000E+13 1.800E-4 3.162E+16
320 023_320 36.232 3.766280E-1 2.064496E-1 7.439330E+1 5.784400E+0 3.069820E-1 1.884283E-1 1.000000E+0 4.642000E+13 4.642000E+13 1.800E-4 3.162E+16
320 024_320 36.232 3.678850E-1 1.794238E-1 7.379070E+1 4.870700E+0 2.986230E-1 1.631063E-1 1.000000E+0 6.813000E+13 6.813000E+13 1.800E-4 3.162E+16
320 025_320 36.232 3.586670E-1 1.550388E-1 7.307880E+1 4.063700E+0 2.897560E-1 1.402460E-1 1.000000E+0 1.000000E+14 1.000000E+14 1.800E-4 3.162E+16
