T file kT1 Voc Jsc FF eta Vmpp Jmpp Wph TDD TDD1 d N_B
340 001_340 34.101 4.078750E-1 6.874833E-1 7.528160E+1 2.110950E+1 3.340530E-1 6.319213E-1 1.000000E+0 1.000000E+10 1.000000E+10 3.800E-4 1.000E+17
340 002_340 34.101 4.077560E-1 6.858490E-1 7.527700E+1 2.105180E+1 3.339360E-1 6.304170E-1 1.000000E+0 1.468000E+10 1.468000E+10 3.800E-4 1.000E+17
340 003_340 34.101 4.075830E-1 6.834958E-1 7.527040E+1 2.096890E+1 3.337790E-1 6.282274E-1 1.000000E+0 2.154000E+10 2.154000E+10 3.800E-4 1.000E+17
340 004_340 34.101 4.073370E-1 6.801372E-1 7.526080E+1 2.085060E+1 3.335640E-1 6.250857E-1 1.000000E+0 3.162000E+10 3.162000E+10 3.800E-4 1.000E+17
340 005_340 34.101 4.069890E-1 6.754003E-1 7.524710E+1 2.068390E+1 3.332520E-1 6.206700E-1 1.000000E+0 4.642000E+10 4.642000E+10 3.800E-4 1.000E+17
340 006_340 34.101 4.065030E-1 6.688277E-1 7.522770E+1 2.045290E+1 3.328030E-1 6.145670E-1 1.000000E+0 6.813000E+10 6.813000E+10 3.800E-4 1.000E+17
340 007_340 34.101 4.058400E-1 6.599034E-1 7.520060E+1 2.013980E+1 3.321780E-1 6.062977E-1 1.000000E+0 1.000000E+11 1.000000E+11 3.800E-4 1.000E+17
340 008_340 34.101 4.049560E-1 6.481157E-1 7.516340E+1 1.972720E+1 3.313770E-1 5.953111E-1 1.000000E+0 1.468000E+11 1.468000E+11 3.800E-4 1.000E+17
340 009_340 34.101 4.038090E-1 6.330530E-1 7.511370E+1 1.920150E+1 3.303030E-1 5.813304E-1 1.000000E+0 2.154000E+11 2.154000E+11 3.800E-4 1.000E+17
340 010_340 34.101 4.023680E-1 6.145040E-1 7.504900E+1 1.855630E+1 3.289550E-1 5.641002E-1 1.000000E+0 3.162000E+11 3.162000E+11 3.800E-4 1.000E+17
340 011_340 34.101 4.006080E-1 5.925027E-1 7.496730E+1 1.779430E+1 3.272950E-1 5.436792E-1 1.000000E+0 4.642000E+11 4.642000E+11 3.800E-4 1.000E+17
340 012_340 34.101 3.984390E-1 5.672831E-1 7.488040E+1 1.692510E+1 3.253220E-1 5.202555E-1 1.000000E+0 6.813000E+11 6.813000E+11 3.800E-4 1.000E+17
340 013_340 34.101 3.958970E-1 5.391764E-1 7.477630E+1 1.596160E+1 3.229980E-1 4.941707E-1 1.000000E+0 1.000000E+12 1.000000E+12 3.800E-4 1.000E+17
340 014_340 34.101 3.929930E-1 5.085360E-1 7.464560E+1 1.491800E+1 3.203030E-1 4.657465E-1 1.000000E+0 1.468000E+12 1.468000E+12 3.800E-4 1.000E+17
340 015_340 34.101 3.896770E-1 4.757443E-1 7.448910E+1 1.380930E+1 3.171970E-1 4.353537E-1 1.000000E+0 2.154000E+12 2.154000E+12 3.800E-4 1.000E+17
340 016_340 34.101 3.857990E-1 4.412609E-1 7.432730E+1 1.265330E+1 3.136820E-1 4.033814E-1 1.000000E+0 3.162000E+12 3.162000E+12 3.800E-4 1.000E+17
340 017_340 34.101 3.815160E-1 4.056470E-1 7.412210E+1 1.147120E+1 3.096970E-1 3.703997E-1 1.000000E+0 4.642000E+12 4.642000E+12 3.800E-4 1.000E+17
340 018_340 34.101 3.766440E-1 3.695449E-1 7.390210E+1 1.028620E+1 3.052440E-1 3.369831E-1 1.000000E+0 6.813000E+12 6.813000E+12 3.800E-4 1.000E+17
340 019_340 34.101 3.713130E-1 3.336304E-1 7.363770E+1 9.122300E+0 3.003030E-1 3.037709E-1 1.000000E+0 1.000000E+13 1.000000E+13 3.800E-4 1.000E+17
340 020_340 34.101 3.653690E-1 2.985614E-1 7.335550E+1 8.002000E+0 2.948730E-1 2.713709E-1 1.000000E+0 1.468000E+13 1.468000E+13 3.800E-4 1.000E+17
340 021_340 34.101 3.589740E-1 2.649312E-1 7.302230E+1 6.944700E+0 2.889750E-1 2.403210E-1 1.000000E+0 2.154000E+13 2.154000E+13 3.800E-4 1.000E+17
340 022_340 34.101 3.520160E-1 2.332323E-1 7.266050E+1 5.965500E+0 2.825880E-1 2.111034E-1 1.000000E+0 3.162000E+13 3.162000E+13 3.800E-4 1.000E+17
340 023_340 34.101 3.445430E-1 2.038343E-1 7.226210E+1 5.074900E+0 2.757710E-1 1.840270E-1 1.000000E+0 4.642000E+13 4.642000E+13 3.800E-4 1.000E+17
340 024_340 34.101 3.366270E-1 1.769760E-1 7.181470E+1 4.278300E+0 2.685250E-1 1.593275E-1 1.000000E+0 6.813000E+13 6.813000E+13 3.800E-4 1.000E+17
340 025_340 34.101 3.282870E-1 1.527715E-1 7.131670E+1 3.576700E+0 2.608890E-1 1.370982E-1 1.000000E+0 1.000000E+14 1.000000E+14 3.800E-4 1.000E+17
