N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.000E+17 336 2.400E-4 1.148294593E+00 1.211171152E+00
1.468000E+10 1.000E+17 336 2.400E-4 1.166153478E+00 1.213453974E+00
2.154000E+10 1.000E+17 336 2.400E-4 1.181991669E+00 1.216567993E+00
3.162000E+10 1.000E+17 336 2.400E-4 1.196022866E+00 1.220694515E+00
4.642000E+10 1.000E+17 336 2.400E-4 1.208708348E+00 1.225960977E+00
6.813000E+10 1.000E+17 336 2.400E-4 1.220513338E+00 1.232376215E+00
1.000000E+11 1.000E+17 336 2.400E-4 1.231731542E+00 1.239776687E+00
1.468000E+11 1.000E+17 336 2.400E-4 1.242424654E+00 1.247824757E+00
2.154000E+11 1.000E+17 336 2.400E-4 1.252478331E+00 1.256081748E+00
3.162000E+11 1.000E+17 336 2.400E-4 1.261725377E+00 1.264128438E+00
4.642000E+11 1.000E+17 336 2.400E-4 1.270055420E+00 1.271665877E+00
6.813000E+11 1.000E+17 336 2.400E-4 1.277458241E+00 1.278548382E+00
1.000000E+12 1.000E+17 336 2.400E-4 1.284006563E+00 1.284755183E+00
1.468000E+12 1.000E+17 336 2.400E-4 1.289816934E+00 1.290340506E+00
2.154000E+12 1.000E+17 336 2.400E-4 1.295019468E+00 1.295393700E+00
3.162000E+12 1.000E+17 336 2.400E-4 1.299794856E+00 1.300115317E+00
4.642000E+12 1.000E+17 336 2.400E-4 1.304240591E+00 1.304489352E+00
6.813000E+12 1.000E+17 336 2.400E-4 1.308509385E+00 1.308685666E+00
1.000000E+13 1.000E+17 336 2.400E-4 1.312381402E+00 1.312522563E+00
