N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.000E+17 336 2.400E-4 1.212764272E+00 1.332257020E+00
1.468000E+10 1.000E+17 336 2.400E-4 1.240296323E+00 1.332427885E+00
2.154000E+10 1.000E+17 336 2.400E-4 1.263580748E+00 1.332674827E+00
3.162000E+10 1.000E+17 336 2.400E-4 1.282358736E+00 1.333029273E+00
4.642000E+10 1.000E+17 336 2.400E-4 1.297025056E+00 1.333533066E+00
6.813000E+10 1.000E+17 336 2.400E-4 1.308306390E+00 1.334239463E+00
1.000000E+11 1.000E+17 336 2.400E-4 1.317007041E+00 1.335211649E+00
1.468000E+11 1.000E+17 336 2.400E-4 1.323864882E+00 1.336517169E+00
2.154000E+11 1.000E+17 336 2.400E-4 1.329491109E+00 1.338216347E+00
3.162000E+11 1.000E+17 336 2.400E-4 1.334354581E+00 1.340346384E+00
4.642000E+11 1.000E+17 336 2.400E-4 1.338785599E+00 1.342906287E+00
6.813000E+11 1.000E+17 336 2.400E-4 1.342992087E+00 1.345852487E+00
1.000000E+12 1.000E+17 336 2.400E-4 1.347088436E+00 1.349110636E+00
1.468000E+12 1.000E+17 336 2.400E-4 1.351132609E+00 1.352600086E+00
2.154000E+12 1.000E+17 336 2.400E-4 1.355160334E+00 1.356258263E+00
3.162000E+12 1.000E+17 336 2.400E-4 1.359206879E+00 1.360053724E+00
4.642000E+12 1.000E+17 336 2.400E-4 1.363314203E+00 1.363985113E+00
6.813000E+12 1.000E+17 336 2.400E-4 1.367527590E+00 1.368070528E+00
1.000000E+13 1.000E+17 336 2.400E-4 1.371888384E+00 1.372334550E+00
