N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.000E+17 320 2.400E-4 1.183864163E+00 1.227524560E+00
1.468000E+10 1.000E+17 320 2.400E-4 1.197962470E+00 1.229371974E+00
2.154000E+10 1.000E+17 320 2.400E-4 1.209749063E+00 1.231834752E+00
3.162000E+10 1.000E+17 320 2.400E-4 1.219768687E+00 1.235003033E+00
4.642000E+10 1.000E+17 320 2.400E-4 1.228558120E+00 1.238901601E+00
6.813000E+10 1.000E+17 320 2.400E-4 1.236516480E+00 1.243455058E+00
1.000000E+11 1.000E+17 320 2.400E-4 1.243858715E+00 1.248480217E+00
1.468000E+11 1.000E+17 320 2.400E-4 1.250647576E+00 1.253724045E+00
2.154000E+11 1.000E+17 320 2.400E-4 1.256872134E+00 1.258935112E+00
3.162000E+11 1.000E+17 320 2.400E-4 1.262525891E+00 1.263930777E+00
4.642000E+11 1.000E+17 320 2.400E-4 1.267646748E+00 1.268625336E+00
6.813000E+11 1.000E+17 320 2.400E-4 1.272316480E+00 1.273017380E+00
1.000000E+12 1.000E+17 320 2.400E-4 1.276640416E+00 1.277158208E+00
1.468000E+12 1.000E+17 320 2.400E-4 1.280728280E+00 1.281123187E+00
2.154000E+12 1.000E+17 320 2.400E-4 1.284691822E+00 1.285005211E+00
3.162000E+12 1.000E+17 320 2.400E-4 1.288670492E+00 1.288976082E+00
4.642000E+12 1.000E+17 320 2.400E-4 1.292736541E+00 1.292897828E+00
6.813000E+12 1.000E+17 320 2.400E-4 1.296930438E+00 1.297084401E+00
1.000000E+13 1.000E+17 320 2.400E-4 1.301132411E+00 1.301283754E+00
