fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 rmsre 
001_303 001_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.920963573E-15 1.000000000E+20 1.206766578E+00 7.676100233E-16 4.840897142E-03 
001_303_SRH 001_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.282066142E-15 1.000000000E+20 1.213411406E+00 7.578170315E-16 6.974090666E-03 
002_303 002_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 2.515132563E-15 1.000000000E+20 1.208683835E+00 1.121882840E-15 5.378191033E-03 
002_303_SRH 002_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.877121766E-15 1.000000000E+20 1.213448966E+00 1.112266283E-15 6.989267970E-03 
003_303 003_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 3.382033115E-15 1.000000000E+20 1.210123695E+00 1.641924041E-15 5.823761416E-03 
003_303_SRH 003_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 2.745196771E-15 1.000000000E+20 1.213503874E+00 1.632461512E-15 7.011505128E-03 
004_303 004_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 4.643220599E-15 1.000000000E+20 1.211207400E+00 2.405190946E-15 6.184164457E-03 
004_303_SRH 004_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 4.007988880E-15 1.000000000E+20 1.213584022E+00 2.395865631E-15 7.044058755E-03 
005_303 005_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 6.470487408E-15 1.000000000E+20 1.212040469E+00 3.525293561E-15 6.476754734E-03 
005_303_SRH 005_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 5.837493930E-15 1.000000000E+20 1.213700765E+00 3.516097988E-15 7.091655982E-03 
006_303 006_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 9.102373422E-15 1.000000000E+20 1.212714902E+00 5.168825268E-15 6.724453803E-03 
006_303_SRH 006_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 8.472530932E-15 1.000000000E+20 1.213870221E+00 5.159764528E-15 7.161123984E-03 
007_303 007_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.286235029E-14 1.000000000E+20 1.213325697E+00 7.578929333E-15 6.948098372E-03 
007_303_SRH 007_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.223664212E-14 1.000000000E+20 1.214176426E+00 7.570826816E-15 7.255128980E-03 
008_303 008_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.816932930E-14 1.000000000E+20 1.213930269E+00 1.111509908E-14 7.182713884E-03 
008_303_SRH 008_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.754979889E-14 1.000000000E+20 1.214519725E+00 1.110705544E-14 7.400509661E-03 
009_303 009_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 2.554092127E-14 1.000000000E+20 1.214599123E+00 1.630039639E-14 7.455835744E-03 
009_303_SRH 009_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 2.492983443E-14 1.000000000E+20 1.215008325E+00 1.629250725E-14 7.611991956E-03 
010_303 010_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 3.556128521E-14 1.000000000E+20 1.215404466E+00 2.390146749E-14 7.801835674E-03 
010_303_SRH 010_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 3.496145418E-14 1.000000000E+20 1.215689506E+00 2.389377755E-14 7.915486751E-03 
011_303 011_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 4.880932364E-14 1.000000000E+20 1.216439298E+00 3.504168286E-14 8.260413858E-03 
011_303_SRH 011_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 4.822401101E-14 1.000000000E+20 1.216640821E+00 3.503438698E-14 8.344770429E-03 
012_303 012_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 6.574439945E-14 1.000000000E+20 1.217776522E+00 5.136537690E-14 8.879770505E-03 
012_303_SRH 012_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 6.517693502E-14 1.000000000E+20 1.217921165E+00 5.135862636E-14 8.944026026E-03 
013_303 013_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 8.659440784E-14 1.000000000E+20 1.219510974E+00 7.528723994E-14 9.710874225E-03 
013_303_SRH 013_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 8.604771636E-14 1.000000000E+20 1.219617915E+00 7.528134750E-14 9.761194185E-03 
014_303 014_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.113249628E-13 1.000000000E+20 1.221682325E+00 1.103521763E-13 1.081030435E-02 
014_303_SRH 014_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.108008324E-13 1.000000000E+20 1.221763371E+00 1.103473758E-13 1.085102738E-02 
015_303 015_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.397733552E-13 1.000000000E+20 1.224327470E+00 1.617892829E-13 1.222607836E-02 
015_303_SRH 015_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.392721781E-13 1.000000000E+20 1.224390640E+00 1.617858933E-13 1.226009172E-02 
016_303 016_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.719202520E-13 1.000000000E+20 1.227463406E+00 2.373072775E-13 1.398278958E-02 
016_303_SRH 016_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.714405340E-13 1.000000000E+20 1.227514570E+00 2.373059144E-13 1.401189059E-02 
017_303 017_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 2.081315012E-13 1.000000000E+20 1.231050219E+00 3.482967253E-13 1.608898876E-02 
017_303_SRH 017_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 2.076706337E-13 1.000000000E+20 1.231092782E+00 3.482980930E-13 1.611435952E-02 
018_303 018_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 2.492259606E-13 1.000000000E+20 1.235040941E+00 5.115827731E-13 1.852903623E-02 
018_303_SRH 018_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 2.487807793E-13 1.000000000E+20 1.235077050E+00 5.115878425E-13 1.855139496E-02 
019_303 019_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 2.963190508E-13 1.000000000E+20 1.239386611E+00 7.520237351E-13 2.127598880E-02 
019_303_SRH 019_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 2.958865374E-13 1.000000000E+20 1.239417615E+00 7.520338171E-13 2.129576667E-02 
