fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_310 001_310.dat 310 37.401 1.000000000E+00 0.000000000E+00 6.440550970E-15 1.000000000E+20 1.215038703E+00 6.999954309E-16 1.510494802E-04 
001_310_SRH 001_310_srh.dat 310 37.401 1.000000000E+00 0.000000000E+00 3.242290700E-15 1.000000000E+20 1.239110214E+00 6.521354047E-16 3.208003066E-04 
002_310 002_310.dat 310 37.401 1.000000000E+00 0.000000000E+00 8.809193325E-15 1.000000000E+20 1.227910062E+00 1.277646760E-15 2.188862310E-04 
002_310_SRH 002_310_srh.dat 310 37.401 1.000000000E+00 0.000000000E+00 5.752524611E-15 1.000000000E+20 1.241122376E+00 1.233476805E-15 3.448526089E-04 
003_310 003_310.dat 310 37.401 1.000000000E+00 0.000000000E+00 1.259634716E-14 1.000000000E+20 1.237276624E+00 2.366907554E-15 2.977154175E-04 
003_310_SRH 003_310_srh.dat 310 37.401 1.000000000E+00 0.000000000E+00 9.753904059E-15 1.000000000E+20 1.244302266E+00 2.327284636E-15 3.882235739E-04 
004_310 004_310.dat 310 37.401 1.000000000E+00 0.000000000E+00 1.814408166E-14 1.000000000E+20 1.245121495E+00 4.415303781E-15 3.974940656E-04 
004_310_SRH 004_310_srh.dat 310 37.401 1.000000000E+00 0.000000000E+00 1.558248287E-14 1.000000000E+20 1.248800542E+00 4.381260369E-15 4.633403393E-04 
005_310 005_310.dat 310 37.401 1.000000000E+00 0.000000000E+00 2.563317556E-14 1.000000000E+20 1.252410541E+00 8.268956466E-15 5.355087605E-04 
005_310_SRH 005_310_srh.dat 310 37.401 1.000000000E+00 0.000000000E+00 2.337924869E-14 1.000000000E+20 1.254390667E+00 8.241577186E-15 5.854523166E-04 
006_310 006_310.dat 310 37.401 1.000000000E+00 0.000000000E+00 3.535307428E-14 1.000000000E+20 1.259367626E+00 1.554372664E-14 7.297778753E-04 
006_310_SRH 006_310_srh.dat 310 37.401 1.000000000E+00 0.000000000E+00 3.337938027E-14 1.000000000E+20 1.260487251E+00 1.552299887E-14 7.696952134E-04 
007_310 007_310.dat 310 37.401 1.000000000E+00 0.000000000E+00 4.808778955E-14 1.000000000E+20 1.266027244E+00 2.932936011E-14 9.931108342E-04 
007_310_SRH 007_310_srh.dat 310 37.401 1.000000000E+00 0.000000000E+00 4.633331015E-14 1.000000000E+20 1.266709773E+00 2.931527839E-14 1.026321046E-03 
008_310 008_310.dat 310 37.401 1.000000000E+00 0.000000000E+00 6.512479770E-14 1.000000000E+20 1.272550508E+00 5.553116329E-14 1.335294344E-03 
008_310_SRH 008_310_srh.dat 310 37.401 1.000000000E+00 0.000000000E+00 6.352844373E-14 1.000000000E+20 1.273007496E+00 5.552509541E-14 1.363375391E-03 
009_310 009_310.dat 310 37.401 1.000000000E+00 0.000000000E+00 8.807241889E-14 1.000000000E+20 1.279246359E+00 1.054504056E-13 1.766254871E-03 
009_310_SRH 009_310_srh.dat 310 37.401 1.000000000E+00 0.000000000E+00 8.658934751E-14 1.000000000E+20 1.279576304E+00 1.054556382E-13 1.790024219E-03 
010_310 010_310.dat 310 37.401 1.000000000E+00 0.000000000E+00 1.188648291E-13 1.000000000E+20 1.286451723E+00 2.007912517E-13 2.295798927E-03 
010_310_SRH 010_310_srh.dat 310 37.401 1.000000000E+00 0.000000000E+00 1.174643524E-13 1.000000000E+20 1.286700906E+00 2.008165681E-13 2.315873711E-03 
011_310 011_310.dat 310 37.401 1.000000000E+00 0.000000000E+00 1.598907907E-13 1.000000000E+20 1.294387576E+00 3.832716387E-13 2.928207154E-03 
011_310_SRH 011_310_srh.dat 310 37.401 1.000000000E+00 0.000000000E+00 1.585555434E-13 1.000000000E+20 1.294581971E+00 3.833256137E-13 2.944732711E-03 
