fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_315 001_315.dat 315 36.807 1.000000000E+00 0.000000000E+00 3.225741894E-14 1.000000000E+20 1.067417416E+00 1.188027867E-14 1.149219569E-03 
001_315_SRH 001_315_srh.dat 315 36.807 1.000000000E+00 0.000000000E+00 2.862248348E-14 1.000000000E+20 1.067136822E+00 1.182253009E-14 1.273618073E-03 
002_315 002_315.dat 315 36.807 1.000000000E+00 0.000000000E+00 5.810018635E-14 1.000000000E+20 1.069373626E+00 2.211615007E-14 1.192026403E-03 
002_315_SRH 002_315_srh.dat 315 36.807 1.000000000E+00 0.000000000E+00 5.447002453E-14 1.000000000E+20 1.069205580E+00 2.206181268E-14 1.260266456E-03 
003_315 003_315.dat 315 36.807 1.000000000E+00 0.000000000E+00 1.072465093E-13 1.000000000E+20 1.073116595E+00 4.067282743E-14 1.199016550E-03 
003_315_SRH 003_315_srh.dat 315 36.807 1.000000000E+00 0.000000000E+00 1.036311258E-13 1.000000000E+20 1.073023590E+00 4.061953074E-14 1.235481881E-03 
004_315 004_315.dat 315 36.807 1.000000000E+00 0.000000000E+00 2.001721545E-13 1.000000000E+20 1.079936940E+00 7.340810757E-14 1.171373976E-03 
004_315_SRH 004_315_srh.dat 315 36.807 1.000000000E+00 0.000000000E+00 1.965866417E-13 1.000000000E+20 1.079888686E+00 7.335425322E-14 1.190456326E-03 
005_315 005_315.dat 315 36.807 1.000000000E+00 0.000000000E+00 3.726331488E-13 1.000000000E+20 1.091673263E+00 1.296655523E-13 1.102227727E-03 
005_315_SRH 005_315_srh.dat 315 36.807 1.000000000E+00 0.000000000E+00 3.691011438E-13 1.000000000E+20 1.091650784E+00 1.296104515E-13 1.111985905E-03 
006_315 006_315.dat 315 36.807 1.000000000E+00 0.000000000E+00 6.792819907E-13 1.000000000E+20 1.110131436E+00 2.258388660E-13 9.808628609E-04 
006_315_SRH 006_315_srh.dat 315 36.807 1.000000000E+00 0.000000000E+00 6.758389426E-13 1.000000000E+20 1.110124111E+00 2.257828440E-13 9.856934720E-04 
007_315 007_315.dat 315 36.807 1.000000000E+00 0.000000000E+00 1.184969328E-12 1.000000000E+20 1.135154971E+00 3.951542884E-13 8.085936678E-04 
007_315_SRH 007_315_srh.dat 315 36.807 1.000000000E+00 0.000000000E+00 1.181661342E-12 1.000000000E+20 1.135156809E+00 3.950984634E-13 8.108784219E-04 
008_315 008_315.dat 315 36.807 1.000000000E+00 0.000000000E+00 1.937267732E-12 1.000000000E+20 1.162329783E+00 7.064920699E-13 6.282061977E-04 
008_315_SRH 008_315_srh.dat 315 36.807 1.000000000E+00 0.000000000E+00 1.934138893E-12 1.000000000E+20 1.162336603E+00 7.064377305E-13 6.292466576E-04 
009_315 009_315.dat 315 36.807 1.000000000E+00 0.000000000E+00 2.945619087E-12 1.000000000E+20 1.185031113E+00 1.293544535E-12 5.309680109E-04 
009_315_SRH 009_315_srh.dat 315 36.807 1.000000000E+00 0.000000000E+00 2.942687360E-12 1.000000000E+20 1.185039369E+00 1.293492707E-12 5.314781845E-04 
010_315 010_315.dat 315 36.807 1.000000000E+00 0.000000000E+00 4.217579983E-12 1.000000000E+20 1.200771670E+00 2.406395420E-12 5.773736128E-04 
010_315_SRH 010_315_srh.dat 315 36.807 1.000000000E+00 0.000000000E+00 4.214822185E-12 1.000000000E+20 1.200779078E+00 2.406346801E-12 5.777080806E-04 
011_315 011_315.dat 315 36.807 1.000000000E+00 0.000000000E+00 5.831072151E-12 1.000000000E+20 1.211765015E+00 4.516938667E-12 7.414306947E-04 
011_315_SRH 011_315_srh.dat 315 36.807 1.000000000E+00 0.000000000E+00 5.828437785E-12 1.000000000E+20 1.211770971E+00 4.516894112E-12 7.417123013E-04 
