fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_320 001_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 1.846632940E-14 1.000000000E+20 1.245415088E+00 1.702269849E-15 7.328271062E-05 
001_320_SRH 001_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 1.846319373E-15 1.000000000E+20 1.321082725E+00 1.501088022E-15 9.174999958E-04 
002_320 002_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 1.923813719E-14 1.000000000E+20 1.263848336E+00 2.390679089E-15 1.154521233E-04 
002_320_SRH 002_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 2.692610927E-15 1.000000000E+20 1.321211050E+00 2.203223114E-15 9.228280565E-04 
003_320 003_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 2.035065533E-14 1.000000000E+20 1.278316103E+00 3.407232799E-15 1.722751727E-04 
003_320_SRH 003_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 3.915398351E-15 1.000000000E+20 1.321397179E+00 3.233739307E-15 9.306062371E-04 
004_320 004_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 2.194599672E-14 1.000000000E+20 1.289475610E+00 4.904472314E-15 2.450968720E-04 
004_320_SRH 004_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 5.669859904E-15 1.000000000E+20 1.321665779E+00 4.746178413E-15 9.419326981E-04 
005_320 005_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 2.421352672E-14 1.000000000E+20 1.298074572E+00 7.106939256E-15 3.339186138E-04 
005_320_SRH 005_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 8.162451646E-15 1.000000000E+20 1.322050520E+00 6.965850670E-15 9.583665255E-04 
006_320 006_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 2.739488109E-14 1.000000000E+20 1.304794520E+00 1.034472708E-14 4.372244411E-04 
006_320_SRH 006_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 1.165563226E-14 1.000000000E+20 1.322595995E+00 1.022339232E-14 9.820873939E-04 
007_320 007_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 3.177940970E-14 1.000000000E+20 1.310192086E+00 1.510270067E-14 5.526535710E-04 
007_320_SRH 007_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 1.646154098E-14 1.000000000E+20 1.323358591E+00 1.500408393E-14 1.016074525E-03 
008_320 008_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 3.768303482E-14 1.000000000E+20 1.314703026E+00 2.209293469E-14 6.784757198E-04 
008_320_SRH 008_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 2.291663994E-14 1.000000000E+20 1.324405177E+00 2.202047942E-14 1.064268753E-03 
009_320 009_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 4.540743532E-14 1.000000000E+20 1.318670875E+00 3.236178157E-14 8.151703508E-04 
009_320_SRH 009_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 3.133375136E-14 1.000000000E+20 1.325808164E+00 3.231967542E-14 1.131641399E-03 
010_320 010_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 5.518998480E-14 1.000000000E+20 1.322372276E+00 4.744872403E-14 9.661964511E-04 
010_320_SRH 010_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 4.194323817E-14 1.000000000E+20 1.327636278E+00 4.744228405E-14 1.224044006E-03 
011_320 011_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 6.717525971E-14 1.000000000E+20 1.326027479E+00 6.962250637E-14 1.137486728E-03 
011_320_SRH 011_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 5.485829875E-14 1.000000000E+20 1.329942549E+00 6.965858971E-14 1.347696524E-03 
012_320 012_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 8.144689779E-14 1.000000000E+20 1.329799748E+00 1.022319372E-13 1.335878869E-03 
012_320_SRH 012_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 7.010873052E-14 1.000000000E+20 1.332753269E+00 1.023193582E-13 1.508258101E-03 
013_320 013_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 9.812884164E-14 1.000000000E+20 1.333793623E+00 1.502256802E-13 1.567166173E-03 
013_320_SRH 013_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 8.775447120E-14 1.000000000E+20 1.336062793E+00 1.503756970E-13 1.709680647E-03 
014_320 014_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 1.175066548E-13 1.000000000E+20 1.338059937E+00 2.209203915E-13 1.834623815E-03 
014_320_SRH 014_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 1.080246023E-13 1.000000000E+20 1.339837190E+00 2.211473250E-13 1.953364797E-03 
015_320 015_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 1.400913963E-13 1.000000000E+20 1.342609870E+00 3.251353573E-13 2.138684438E-03 
015_320_SRH 015_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 1.313947655E-13 1.000000000E+20 1.344026091E+00 3.254573714E-13 2.238181738E-03 
016_320 016_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 1.665924201E-13 1.000000000E+20 1.347433743E+00 4.788716417E-13 2.477762835E-03 
016_320_SRH 016_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 1.585631927E-13 1.000000000E+20 1.348577639E+00 4.793116671E-13 2.561396737E-03 
017_320 017_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 1.978397314E-13 1.000000000E+20 1.352516275E+00 7.058019825E-13 2.849454415E-03 
017_320_SRH 017_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 1.903672718E-13 1.000000000E+20 1.353448878E+00 7.063887326E-13 2.919811325E-03 
018_320 018_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 2.347221414E-13 1.000000000E+20 1.357842258E+00 1.040964296E-12 3.251244675E-03 
018_320_SRH 018_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 2.277125485E-13 1.000000000E+20 1.358606831E+00 1.041733306E-12 3.310369516E-03 
019_320 019_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 2.781674113E-13 1.000000000E+20 1.363394485E+00 1.536236515E-12 3.680551602E-03 
019_320_SRH 019_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 2.715452231E-13 1.000000000E+20 1.364022832E+00 1.537231105E-12 3.730112167E-03 
