N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.000E+16 300 1.800E-4 1.210054477E+00 1.218145125E+00
1.468000E+10 1.000E+16 300 1.800E-4 1.212355998E+00 1.218207035E+00
2.154000E+10 1.000E+16 300 1.800E-4 1.214113818E+00 1.218297315E+00
3.162000E+10 1.000E+16 300 1.800E-4 1.215465871E+00 1.218428661E+00
4.642000E+10 1.000E+16 300 1.800E-4 1.216535324E+00 1.218619053E+00
6.813000E+10 1.000E+16 300 1.800E-4 1.217433893E+00 1.218893523E+00
1.000000E+11 1.000E+16 300 1.800E-4 1.218264536E+00 1.219286173E+00
1.468000E+11 1.000E+16 300 1.800E-4 1.219124893E+00 1.219841879E+00
2.154000E+11 1.000E+16 300 1.800E-4 1.220110441E+00 1.220616996E+00
3.162000E+11 1.000E+16 300 1.800E-4 1.221315790E+00 1.221677787E+00
4.642000E+11 1.000E+16 300 1.800E-4 1.222842791E+00 1.223109384E+00
6.813000E+11 1.000E+16 300 1.800E-4 1.224745828E+00 1.224944517E+00
1.000000E+12 1.000E+16 300 1.800E-4 1.227099839E+00 1.227251226E+00
1.468000E+12 1.000E+16 300 1.800E-4 1.229927793E+00 1.230046999E+00
2.154000E+12 1.000E+16 300 1.800E-4 1.233240542E+00 1.233337036E+00
3.162000E+12 1.000E+16 300 1.800E-4 1.237006969E+00 1.237087202E+00
4.642000E+12 1.000E+16 300 1.800E-4 1.241177344E+00 1.241245429E+00
6.813000E+12 1.000E+16 300 1.800E-4 1.245695067E+00 1.245753330E+00
1.000000E+13 1.000E+16 300 1.800E-4 1.250546910E+00 1.250597084E+00
