T file kT1 Voc Jsc FF eta Vmpp Jmpp Wph TDD TDD1 d N_B
335 001_335 34.61 4.200940E-1 6.850843E-1 7.600090E+1 2.187300E+1 3.459860E-1 6.321931E-1 1.000000E+0 1.000000E+10 1.000000E+10 3.800E-4 1.000E+17
335 002_335 34.61 4.199770E-1 6.833992E-1 7.599600E+1 2.181170E+1 3.458690E-1 6.306363E-1 1.000000E+0 1.468000E+10 1.468000E+10 3.800E-4 1.000E+17
335 003_335 34.61 4.198020E-1 6.809737E-1 7.599020E+1 2.172360E+1 3.457130E-1 6.283725E-1 1.000000E+0 2.154000E+10 2.154000E+10 3.800E-4 1.000E+17
335 004_335 34.61 4.195520E-1 6.775132E-1 7.598190E+1 2.159800E+1 3.454980E-1 6.251268E-1 1.000000E+0 3.162000E+10 3.162000E+10 3.800E-4 1.000E+17
335 005_335 34.61 4.191980E-1 6.726352E-1 7.596990E+1 2.142100E+1 3.451660E-1 6.206018E-1 1.000000E+0 4.642000E+10 4.642000E+10 3.800E-4 1.000E+17
335 006_335 34.61 4.187060E-1 6.658721E-1 7.595290E+1 2.117600E+1 3.447170E-1 6.143024E-1 1.000000E+0 6.813000E+10 6.813000E+10 3.800E-4 1.000E+17
335 007_335 34.61 4.180350E-1 6.566985E-1 7.592900E+1 2.084420E+1 3.441110E-1 6.057408E-1 1.000000E+0 1.000000E+11 1.000000E+11 3.800E-4 1.000E+17
335 008_335 34.61 4.171400E-1 6.445974E-1 7.589600E+1 2.040750E+1 3.432910E-1 5.944658E-1 1.000000E+0 1.468000E+11 1.468000E+11 3.800E-4 1.000E+17
335 009_335 34.61 4.159840E-1 6.291598E-1 7.585140E+1 1.985180E+1 3.422360E-1 5.800623E-1 1.000000E+0 2.154000E+11 2.154000E+11 3.800E-4 1.000E+17
335 010_335 34.61 4.145340E-1 6.101860E-1 7.579270E+1 1.917120E+1 3.408890E-1 5.623898E-1 1.000000E+0 3.162000E+11 3.162000E+11 3.800E-4 1.000E+17
335 011_335 34.61 4.127710E-1 5.877299E-1 7.571760E+1 1.836890E+1 3.392290E-1 5.414912E-1 1.000000E+0 4.642000E+11 4.642000E+11 3.800E-4 1.000E+17
335 012_335 34.61 4.106760E-1 5.620504E-1 7.562450E+1 1.745570E+1 3.372560E-1 5.175795E-1 1.000000E+0 6.813000E+11 6.813000E+11 3.800E-4 1.000E+17
335 013_335 34.61 4.081450E-1 5.335034E-1 7.552730E+1 1.644580E+1 3.349320E-1 4.910196E-1 1.000000E+0 1.000000E+12 1.000000E+12 3.800E-4 1.000E+17
335 014_335 34.61 4.052250E-1 5.024673E-1 7.541070E+1 1.535450E+1 3.322560E-1 4.621301E-1 1.000000E+0 1.468000E+12 1.468000E+12 3.800E-4 1.000E+17
335 015_335 34.61 4.019280E-1 4.693489E-1 7.526450E+1 1.419820E+1 3.291700E-1 4.313349E-1 1.000000E+0 2.154000E+12 2.154000E+12 3.800E-4 1.000E+17
335 016_335 34.61 3.981300E-1 4.346300E-1 7.510400E+1 1.299590E+1 3.256540E-1 3.990712E-1 1.000000E+0 3.162000E+12 3.162000E+12 3.800E-4 1.000E+17
335 017_335 34.61 3.938370E-1 3.988896E-1 7.492030E+1 1.176980E+1 3.217090E-1 3.658519E-1 1.000000E+0 4.642000E+12 4.642000E+12 3.800E-4 1.000E+17
335 018_335 34.61 3.890830E-1 3.627801E-1 7.470100E+1 1.054420E+1 3.172750E-1 3.323351E-1 1.000000E+0 6.813000E+12 6.813000E+12 3.800E-4 1.000E+17
335 019_335 34.61 3.837420E-1 3.269784E-1 7.446610E+1 9.343600E+0 3.123730E-1 2.991182E-1 1.000000E+0 1.000000E+13 1.000000E+13 3.800E-4 1.000E+17
335 020_335 34.61 3.779190E-1 2.921348E-1 7.419200E+1 8.191000E+0 3.069820E-1 2.668243E-1 1.000000E+0 1.468000E+13 1.468000E+13 3.800E-4 1.000E+17
335 021_335 34.61 3.715840E-1 2.588270E-1 7.388340E+1 7.105800E+0 3.011430E-1 2.359616E-1 1.000000E+0 2.154000E+13 2.154000E+13 3.800E-4 1.000E+17
335 022_335 34.61 3.646890E-1 2.275269E-1 7.355040E+1 6.103000E+0 2.948140E-1 2.070102E-1 1.000000E+0 3.162000E+13 3.162000E+13 3.800E-4 1.000E+17
335 023_335 34.61 3.573510E-1 1.985806E-1 7.317120E+1 5.192400E+0 2.880570E-1 1.802580E-1 1.000000E+0 4.642000E+13 4.642000E+13 3.800E-4 1.000E+17
335 024_335 34.61 3.495860E-1 1.722036E-1 7.274470E+1 4.379200E+0 2.808690E-1 1.559171E-1 1.000000E+0 6.813000E+13 6.813000E+13 3.800E-4 1.000E+17
335 025_335 34.61 3.413310E-1 1.484886E-1 7.228680E+1 3.663800E+0 2.733110E-1 1.340514E-1 1.000000E+0 1.000000E+14 1.000000E+14 3.800E-4 1.000E+17
