fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_302 001_302.dat 302 38.391 1.000000000E+00 0.000000000E+00 2.019104319E-14 1.000000000E+20 1.203245516E+00 1.123248922E-14 1.056485641E-03 
001_302_SRH 001_302_srh.dat 302 38.391 1.000000000E+00 0.000000000E+00 1.967553977E-14 1.000000000E+20 1.203647320E+00 1.122433198E-14 1.080807987E-03 
002_302 002_302.dat 302 38.391 1.000000000E+00 0.000000000E+00 2.358046372E-14 1.000000000E+20 1.203437709E+00 1.328617017E-14 1.068664969E-03 
002_302_SRH 002_302_srh.dat 302 38.391 1.000000000E+00 0.000000000E+00 2.306690381E-14 1.000000000E+20 1.203779706E+00 1.327806482E-14 1.089541528E-03 
003_302 003_302.dat 302 38.391 1.000000000E+00 0.000000000E+00 2.751241359E-14 1.000000000E+20 1.203643171E+00 1.571510942E-14 1.081865993E-03 
003_302_SRH 003_302_srh.dat 302 38.391 1.000000000E+00 0.000000000E+00 2.700109742E-14 1.000000000E+20 1.203934467E+00 1.570706327E-14 1.099812318E-03 
004_302 004_302.dat 302 38.391 1.000000000E+00 0.000000000E+00 3.205899070E-14 1.000000000E+20 1.203866663E+00 1.858770887E-14 1.096420978E-03 
004_302_SRH 004_302_srh.dat 302 38.391 1.000000000E+00 0.000000000E+00 3.155025519E-14 1.000000000E+20 1.204115008E+00 1.857973076E-14 1.111877917E-03 
005_302 005_302.dat 302 38.391 1.000000000E+00 0.000000000E+00 3.729689975E-14 1.000000000E+20 1.204113176E+00 2.198479165E-14 1.112690442E-03 
005_302_SRH 005_302_srh.dat 302 38.391 1.000000000E+00 0.000000000E+00 3.679111905E-14 1.000000000E+20 1.204325142E+00 2.197689161E-14 1.126034153E-03 
006_302 006_302.dat 302 38.391 1.000000000E+00 0.000000000E+00 4.330607693E-14 1.000000000E+20 1.204387906E+00 2.600185199E-14 1.131067945E-03 
006_302_SRH 006_302_srh.dat 302 38.391 1.000000000E+00 0.000000000E+00 4.280366216E-14 1.000000000E+20 1.204569077E+00 2.599404149E-14 1.142619009E-03 
007_302 007_302.dat 302 38.391 1.000000000E+00 0.000000000E+00 5.016820361E-14 1.000000000E+20 1.204701123E+00 3.075087927E-14 1.151773630E-03 
007_302_SRH 007_302_srh.dat 302 38.391 1.000000000E+00 0.000000000E+00 4.966948266E-14 1.000000000E+20 1.204860180E+00 3.074337325E-14 1.161751230E-03 
008_302 008_302.dat 302 38.391 1.000000000E+00 0.000000000E+00 5.796338548E-14 1.000000000E+20 1.205059665E+00 3.636455055E-14 1.175229801E-03 
008_302_SRH 008_302_srh.dat 302 38.391 1.000000000E+00 0.000000000E+00 5.746874952E-14 1.000000000E+20 1.205201673E+00 3.635750484E-14 1.183850169E-03 
009_302 009_302.dat 302 38.391 1.000000000E+00 0.000000000E+00 6.676588524E-14 1.000000000E+20 1.205453819E+00 4.300360873E-14 1.202657716E-03 
009_302_SRH 009_302_srh.dat 302 38.391 1.000000000E+00 0.000000000E+00 6.627603331E-14 1.000000000E+20 1.205575829E+00 4.299670423E-14 1.210204109E-03 
010_302 010_302.dat 302 38.391 1.000000000E+00 0.000000000E+00 7.664419472E-14 1.000000000E+20 1.205888975E+00 5.085119976E-14 1.234295491E-03 
010_302_SRH 010_302_srh.dat 302 38.391 1.000000000E+00 0.000000000E+00 7.615959560E-14 1.000000000E+20 1.205992942E+00 5.084432586E-14 1.240944572E-03 
