fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_320 001_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 3.915561307E-14 1.000000000E+20 1.159016296E+00 9.569995128E-15 3.071566834E-04 
001_320_SRH 001_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 3.185005735E-14 1.000000000E+20 1.161706553E+00 9.423672095E-15 3.737201341E-04 
002_320 002_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 5.400323584E-14 1.000000000E+20 1.159972232E+00 1.397480352E-14 3.255943033E-04 
002_320_SRH 002_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 4.670091071E-14 1.000000000E+20 1.161823733E+00 1.382882722E-14 3.736484681E-04 
003_320 003_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 7.574075218E-14 1.000000000E+20 1.160723382E+00 2.043666998E-14 3.394161667E-04 
003_320_SRH 003_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 6.844319744E-14 1.000000000E+20 1.161994793E+00 2.029102945E-14 3.735504812E-04 
004_320 004_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 1.075275143E-13 1.000000000E+20 1.161371937E+00 2.991369007E-14 3.494619593E-04 
004_320_SRH 004_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 1.002369516E-13 1.000000000E+20 1.162243893E+00 2.976842226E-14 3.734223335E-04 
005_320 005_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 1.539285747E-13 1.000000000E+20 1.162007535E+00 4.380761434E-14 3.565884928E-04 
005_320_SRH 005_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 1.466482167E-13 1.000000000E+20 1.162605285E+00 4.366280728E-14 3.732675561E-04 
006_320 006_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 2.214917323E-13 1.000000000E+20 1.162716857E+00 6.416658485E-14 3.615638402E-04 
006_320_SRH 006_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 2.142262138E-13 1.000000000E+20 1.163126819E+00 6.402238636E-14 3.731101055E-04 
007_320 007_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 3.195075923E-13 1.000000000E+20 1.163592019E+00 9.397806353E-14 3.650563364E-04 
007_320_SRH 007_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 3.122635584E-13 1.000000000E+20 1.163873620E+00 9.383469235E-14 3.730239934E-04 
008_320 008_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 4.609501497E-13 1.000000000E+20 1.164737098E+00 1.375904577E-13 3.677006768E-04 
008_320_SRH 008_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 4.537370184E-13 1.000000000E+20 1.164931074E+00 1.374482154E-13 3.731935988E-04 
009_320 009_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 6.635166673E-13 1.000000000E+20 1.166270343E+00 2.013183967E-13 3.702374589E-04 
009_320_SRH 009_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 6.563475782E-13 1.000000000E+20 1.166404575E+00 2.011776733E-13 3.740305223E-04 
010_320 010_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 9.505241199E-13 1.000000000E+20 1.168318221E+00 2.943125425E-13 3.737457436E-04 
010_320_SRH 010_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 9.434169716E-13 1.000000000E+20 1.168411777E+00 2.941738180E-13 3.763790199E-04 
011_320 011_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 1.351152650E-12 1.000000000E+20 1.170995282E+00 4.298186214E-13 3.799750408E-04 
011_320_SRH 011_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 1.344131014E-12 1.000000000E+20 1.171061200E+00 4.296824189E-13 3.818232048E-04 
012_320 012_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 1.899210294E-12 1.000000000E+20 1.174365152E+00 6.270258437E-13 3.916993911E-04 
012_320_SRH 012_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 1.892303650E-12 1.000000000E+20 1.174412307E+00 6.268926919E-13 3.930227252E-04 
013_320 013_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 2.629507396E-12 1.000000000E+20 1.178387569E+00 9.138234675E-13 4.128274473E-04 
013_320_SRH 013_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 2.622750100E-12 1.000000000E+20 1.178422029E+00 9.136937529E-13 4.138055091E-04 
014_320 014_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 3.571665657E-12 1.000000000E+20 1.182877724E+00 1.330940062E-12 4.478736258E-04 
014_320_SRH 014_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 3.565093501E-12 1.000000000E+20 1.182903536E+00 1.330813996E-12 4.486288052E-04 
015_320 015_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 4.743301229E-12 1.000000000E+20 1.187523637E+00 1.938108825E-12 5.008110795E-04 
015_320_SRH 015_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 4.736945754E-12 1.000000000E+20 1.187543507E+00 1.937986396E-12 5.014241370E-04 
016_320 016_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 6.147266290E-12 1.000000000E+20 1.191988858E+00 2.823108938E-12 5.742037649E-04 
016_320_SRH 016_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 6.141147644E-12 1.000000000E+20 1.192004546E+00 2.822989910E-12 5.747250837E-04 
017_320 017_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 7.777910287E-12 1.000000000E+20 1.196053808E+00 4.114920350E-12 6.694814754E-04 
017_320_SRH 017_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 7.772031467E-12 1.000000000E+20 1.196066468E+00 4.114804456E-12 6.699415932E-04 
018_320 018_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 9.635983806E-12 1.000000000E+20 1.199678663E+00 6.003018372E-12 7.878148701E-04 
018_320_SRH 018_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 9.630329352E-12 1.000000000E+20 1.199689069E+00 6.002905260E-12 7.882315175E-04 
019_320 019_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 1.174398917E-11 1.000000000E+20 1.202956865E+00 8.765848650E-12 9.303728608E-04 
019_320_SRH 019_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 1.173852919E-11 1.000000000E+20 1.202965559E+00 8.765738174E-12 9.307565103E-04 
