T file kT1 Voc Jsc FF eta Vmpp Jmpp Wph TDD TDD1 d N_B
290 001_290 39.98 5.280120E-1 7.456048E-1 8.138090E+1 3.203870E+1 4.535060E-1 7.064679E-1 1.000000E+0 1.000000E+10 1.000000E+10 3.800E-4 3.162E+15
290 002_290 39.98 5.270800E-1 7.429185E-1 8.131710E+1 3.184190E+1 4.524320E-1 7.037959E-1 1.000000E+0 1.468000E+10 1.468000E+10 3.800E-4 3.162E+15
290 003_290 39.98 5.257620E-1 7.390722E-1 8.123430E+1 3.156570E+1 4.509470E-1 6.999864E-1 1.000000E+0 2.154000E+10 2.154000E+10 3.800E-4 3.162E+15
290 004_290 39.98 5.239290E-1 7.336249E-1 8.113210E+1 3.118450E+1 4.489360E-1 6.946322E-1 1.000000E+0 3.162000E+10 3.162000E+10 3.800E-4 3.162E+15
290 005_290 39.98 5.214380E-1 7.260277E-1 8.101400E+1 3.067010E+1 4.463180E-1 6.871815E-1 1.000000E+0 4.642000E+10 4.642000E+10 3.800E-4 3.162E+15
290 006_290 39.98 5.180780E-1 7.156530E-1 8.090180E+1 2.999540E+1 4.430370E-1 6.770417E-1 1.000000E+0 6.813000E+10 6.813000E+10 3.800E-4 3.162E+15
290 007_290 39.98 5.138610E-1 7.018776E-1 8.079260E+1 2.913930E+1 4.390720E-1 6.636563E-1 1.000000E+0 1.000000E+11 1.000000E+11 3.800E-4 3.162E+15
290 008_290 39.98 5.089100E-1 6.842310E-1 8.068300E+1 2.809470E+1 4.345410E-1 6.465391E-1 1.000000E+0 1.468000E+11 1.468000E+11 3.800E-4 3.162E+15
290 009_290 39.98 5.033530E-1 6.625794E-1 8.057900E+1 2.687400E+1 4.295410E-1 6.256450E-1 1.000000E+0 2.154000E+11 2.154000E+11 3.800E-4 3.162E+15
290 010_290 39.98 4.975290E-1 6.372504E-1 8.046000E+1 2.550990E+1 4.242870E-1 6.012412E-1 1.000000E+0 3.162000E+11 3.162000E+11 3.800E-4 3.162E+15
290 011_290 39.98 4.916510E-1 6.089762E-1 8.031940E+1 2.404790E+1 4.188960E-1 5.740781E-1 1.000000E+0 4.642000E+11 4.642000E+11 3.800E-4 3.162E+15
290 012_290 39.98 4.857230E-1 5.786222E-1 8.017240E+1 2.253240E+1 4.134670E-1 5.449634E-1 1.000000E+0 6.813000E+11 6.813000E+11 3.800E-4 3.162E+15
290 013_290 39.98 4.799160E-1 5.468517E-1 7.998990E+1 2.099280E+1 4.079980E-1 5.145314E-1 1.000000E+0 1.000000E+12 1.000000E+12 3.800E-4 3.162E+15
290 014_290 39.98 4.738940E-1 5.139638E-1 7.981540E+1 1.944020E+1 4.024320E-1 4.830683E-1 1.000000E+0 1.468000E+12 1.468000E+12 3.800E-4 3.162E+15
290 015_290 39.98 4.677880E-1 4.800003E-1 7.960980E+1 1.787540E+1 3.966890E-1 4.506157E-1 1.000000E+0 2.154000E+12 2.154000E+12 3.800E-4 3.162E+15
290 016_290 39.98 4.614600E-1 4.449998E-1 7.938060E+1 1.630070E+1 3.907130E-1 4.172057E-1 1.000000E+0 3.162000E+12 3.162000E+12 3.800E-4 3.162E+15
290 017_290 39.98 4.547780E-1 4.091933E-1 7.913980E+1 1.472730E+1 3.844630E-1 3.830619E-1 1.000000E+0 4.642000E+12 4.642000E+12 3.800E-4 3.162E+15
290 018_290 39.98 4.478690E-1 3.730373E-1 7.885940E+1 1.317520E+1 3.779000E-1 3.486415E-1 1.000000E+0 6.813000E+12 6.813000E+12 3.800E-4 3.162E+15
290 019_290 39.98 4.406830E-1 3.371292E-1 7.854180E+1 1.166870E+1 3.710450E-1 3.144828E-1 1.000000E+0 1.000000E+13 1.000000E+13 3.800E-4 3.162E+15
290 020_290 39.98 4.331040E-1 3.020986E-1 7.820240E+1 1.023200E+1 3.638960E-1 2.811794E-1 1.000000E+0 1.468000E+13 1.468000E+13 3.800E-4 3.162E+15
290 021_290 39.98 4.252550E-1 2.685272E-1 7.781260E+1 8.885600E+0 3.564160E-1 2.493044E-1 1.000000E+0 2.154000E+13 2.154000E+13 3.800E-4 3.162E+15
290 022_290 39.98 4.171260E-1 2.369008E-1 7.736170E+1 7.644700E+0 3.486230E-1 2.192822E-1 1.000000E+0 3.162000E+13 3.162000E+13 3.800E-4 3.162E+15
290 023_290 39.98 4.086940E-1 2.075838E-1 7.683880E+1 6.518900E+0 3.404390E-1 1.914840E-1 1.000000E+0 4.642000E+13 4.642000E+13 3.800E-4 3.162E+15
290 024_290 39.98 3.999190E-1 1.808121E-1 7.622930E+1 5.512100E+0 3.318850E-1 1.660863E-1 1.000000E+0 6.813000E+13 6.813000E+13 3.800E-4 3.162E+15
290 025_290 39.98 3.906870E-1 1.566978E-1 7.552310E+1 4.623500E+0 3.228220E-1 1.432214E-1 1.000000E+0 1.000000E+14 1.000000E+14 3.800E-4 3.162E+15
