N_Fe N_B T d n_FeB n_FeB_SRH
1.300000E+10 5.623E+15 340 1.800E-4 1.188115406E+00 1.198900891E+00
2.471000E+10 5.623E+15 340 1.800E-4 1.193381127E+00 1.199243620E+00
4.696000E+10 5.623E+15 340 1.800E-4 1.196730770E+00 1.199879783E+00
8.927000E+10 5.623E+15 340 1.800E-4 1.199352386E+00 1.201036612E+00
1.697000E+11 5.623E+15 340 1.800E-4 1.202160771E+00 1.203063471E+00
3.225000E+11 5.623E+15 340 1.800E-4 1.205904585E+00 1.206392807E+00
6.130000E+11 5.623E+15 340 1.800E-4 1.211055464E+00 1.211324169E+00
1.165000E+12 5.623E+15 340 1.800E-4 1.217493249E+00 1.217645124E+00
2.214000E+12 5.623E+15 340 1.800E-4 1.224454565E+00 1.224543362E+00
4.209000E+12 5.623E+15 340 1.800E-4 1.231112287E+00 1.231166422E+00
8.000000E+12 5.623E+15 340 1.800E-4 1.237060178E+00 1.237095050E+00
