N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 3.162E+15 330 2.100E-4 1.178249536E+00 1.185150195E+00
1.468000E+10 3.162E+15 330 2.100E-4 1.180524756E+00 1.185303513E+00
2.154000E+10 3.162E+15 330 2.100E-4 1.182230557E+00 1.185526477E+00
3.162000E+10 3.162E+15 330 2.100E-4 1.183582082E+00 1.185849378E+00
4.642000E+10 3.162E+15 330 2.100E-4 1.184756574E+00 1.186314133E+00
6.813000E+10 3.162E+15 330 2.100E-4 1.185907399E+00 1.186977124E+00
1.000000E+11 3.162E+15 330 2.100E-4 1.187175628E+00 1.187910986E+00
1.468000E+11 3.162E+15 330 2.100E-4 1.188696295E+00 1.189202927E+00
2.154000E+11 3.162E+15 330 2.100E-4 1.190595725E+00 1.190946120E+00
3.162000E+11 3.162E+15 330 2.100E-4 1.192975965E+00 1.193219744E+00
4.642000E+11 3.162E+15 330 2.100E-4 1.195885636E+00 1.196056687E+00
6.813000E+11 3.162E+15 330 2.100E-4 1.199286162E+00 1.199407531E+00
1.000000E+12 3.162E+15 330 2.100E-4 1.203037371E+00 1.203124681E+00
1.468000E+12 3.162E+15 330 2.100E-4 1.206929204E+00 1.206993028E+00
2.154000E+12 3.162E+15 330 2.100E-4 1.210756785E+00 1.210804253E+00
3.162000E+12 3.162E+15 330 2.100E-4 1.214389456E+00 1.214425432E+00
4.642000E+12 3.162E+15 330 2.100E-4 1.217786279E+00 1.217814118E+00
6.813000E+12 3.162E+15 330 2.100E-4 1.220958082E+00 1.220980115E+00
1.000000E+13 3.162E+15 330 2.100E-4 1.223938776E+00 1.223956605E+00
