N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.400E+15 325 1.800E-4 1.104276094E+00 1.105455125E+00
1.468000E+10 1.400E+15 325 1.800E-4 1.104910845E+00 1.105698927E+00
2.154000E+10 1.400E+15 325 1.800E-4 1.105524859E+00 1.106054942E+00
3.162000E+10 1.400E+15 325 1.800E-4 1.106214629E+00 1.106573591E+00
4.642000E+10 1.400E+15 325 1.800E-4 1.107081671E+00 1.107326553E+00
6.813000E+10 1.400E+15 325 1.800E-4 1.108245675E+00 1.108414103E+00
1.000000E+11 1.400E+15 325 1.800E-4 1.109856301E+00 1.109973338E+00
1.468000E+11 1.400E+15 325 1.800E-4 1.112102462E+00 1.112184879E+00
2.154000E+11 1.400E+15 325 1.800E-4 1.115214171E+00 1.115273285E+00
3.162000E+11 1.400E+15 325 1.800E-4 1.119447961E+00 1.119491447E+00
4.642000E+11 1.400E+15 325 1.800E-4 1.125041516E+00 1.125074592E+00
6.813000E+11 1.400E+15 325 1.800E-4 1.132123836E+00 1.132150054E+00
1.000000E+12 1.400E+15 325 1.800E-4 1.140586024E+00 1.140607755E+00
1.468000E+12 1.400E+15 325 1.800E-4 1.149967691E+00 1.149986433E+00
2.154000E+12 1.400E+15 325 1.800E-4 1.159476034E+00 1.159492607E+00
3.162000E+12 1.400E+15 325 1.800E-4 1.168219872E+00 1.168234653E+00
4.642000E+12 1.400E+15 325 1.800E-4 1.175583496E+00 1.175596593E+00
6.813000E+12 1.400E+15 325 1.800E-4 1.181443505E+00 1.181454980E+00
1.000000E+13 1.400E+15 325 1.800E-4 1.186063102E+00 1.186073077E+00
