fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_325 001_325.dat 325 35.674 1.000000000E+00 0.000000000E+00 4.959926091E-14 1.000000000E+20 1.216065505E+00 7.128636410E-15 2.010864170E-04 
001_325_SRH 001_325_srh.dat 325 35.674 1.000000000E+00 0.000000000E+00 3.252099482E-14 1.000000000E+20 1.228094311E+00 6.865925063E-15 3.135084517E-04 
002_325 002_325.dat 325 35.674 1.000000000E+00 0.000000000E+00 7.837383405E-14 1.000000000E+20 1.221691800E+00 1.330242046E-14 2.449165210E-04 
002_325_SRH 002_325_srh.dat 325 35.674 1.000000000E+00 0.000000000E+00 6.135765088E-14 1.000000000E+20 1.228267668E+00 1.304385827E-14 3.158778104E-04 
003_325 003_325.dat 325 35.674 1.000000000E+00 0.000000000E+00 1.319195871E-13 1.000000000E+20 1.225052204E+00 2.502529992E-14 2.781353788E-04 
003_325_SRH 003_325_srh.dat 325 35.674 1.000000000E+00 0.000000000E+00 1.150194776E-13 1.000000000E+20 1.228590943E+00 2.477052437E-14 3.203585732E-04 
004_325 004_325.dat 325 35.674 1.000000000E+00 0.000000000E+00 2.297817947E-13 1.000000000E+20 1.227298461E+00 4.725558585E-14 3.043598180E-04 
004_325_SRH 004_325_srh.dat 325 35.674 1.000000000E+00 0.000000000E+00 2.130922320E-13 1.000000000E+20 1.229183846E+00 4.700548674E-14 3.287945474E-04 
005_325 005_325.dat 325 35.674 1.000000000E+00 0.000000000E+00 4.030339122E-13 1.000000000E+20 1.229240725E+00 8.933404760E-14 3.303618255E-04 
005_325_SRH 005_325_srh.dat 325 35.674 1.000000000E+00 0.000000000E+00 3.867107361E-13 1.000000000E+20 1.230239708E+00 8.909098232E-14 3.445441419E-04 
006_325 006_325.dat 325 35.674 1.000000000E+00 0.000000000E+00 6.939806574E-13 1.000000000E+20 1.231498387E+00 1.687812012E-13 3.649850259E-04 
006_325_SRH 006_325_srh.dat 325 35.674 1.000000000E+00 0.000000000E+00 6.782523496E-13 1.000000000E+20 1.232027115E+00 1.685491999E-13 3.735030107E-04 
007_325 007_325.dat 325 35.674 1.000000000E+00 0.000000000E+00 1.145765978E-12 1.000000000E+20 1.234538747E+00 3.183752864E-13 4.198657761E-04 
007_325_SRH 007_325_srh.dat 325 35.674 1.000000000E+00 0.000000000E+00 1.130902426E-12 1.000000000E+20 1.234820488E+00 3.181597305E-13 4.253312110E-04 
008_325 008_325.dat 325 35.674 1.000000000E+00 0.000000000E+00 1.783385275E-12 1.000000000E+20 1.238573007E+00 5.996349441E-13 5.101612073E-04 
008_325_SRH 008_325_srh.dat 325 35.674 1.000000000E+00 0.000000000E+00 1.769594321E-12 1.000000000E+20 1.238726680E+00 5.994412828E-13 5.140050780E-04 
009_325 009_325.dat 325 35.674 1.000000000E+00 0.000000000E+00 2.613067806E-12 1.000000000E+20 1.243447428E+00 1.129091922E-12 6.528482923E-04 
009_325_SRH 009_325_srh.dat 325 35.674 1.000000000E+00 0.000000000E+00 2.600368687E-12 1.000000000E+20 1.243535786E+00 1.128924302E-12 6.558280753E-04 
010_325 010_325.dat 325 35.674 1.000000000E+00 0.000000000E+00 3.662806505E-12 1.000000000E+20 1.248786982E+00 2.129231340E-12 8.617997898E-04 
010_325_SRH 010_325_srh.dat 325 35.674 1.000000000E+00 0.000000000E+00 3.651009677E-12 1.000000000E+20 1.248842228E+00 2.129093483E-12 8.642903595E-04 
011_325 011_325.dat 325 35.674 1.000000000E+00 0.000000000E+00 5.020246691E-12 1.000000000E+20 1.254330821E+00 4.025422865E-12 1.144570051E-03 
011_325_SRH 011_325_srh.dat 325 35.674 1.000000000E+00 0.000000000E+00 5.009073669E-12 1.000000000E+20 1.254368737E+00 4.025322307E-12 1.146733894E-03 
