N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 5.623E+16 340 1.900E-4 1.226961044E+00 1.314201322E+00
1.468000E+10 5.623E+16 340 1.900E-4 1.248913901E+00 1.314339133E+00
2.154000E+10 5.623E+16 340 1.900E-4 1.266578002E+00 1.314539132E+00
3.162000E+10 5.623E+16 340 1.900E-4 1.280295023E+00 1.314827846E+00
4.642000E+10 5.623E+16 340 1.900E-4 1.290728994E+00 1.315241566E+00
6.813000E+10 5.623E+16 340 1.900E-4 1.298630026E+00 1.315828231E+00
1.000000E+11 5.623E+16 340 1.900E-4 1.304700977E+00 1.316648100E+00
1.468000E+11 5.623E+16 340 1.900E-4 1.309543537E+00 1.317771266E+00
2.154000E+11 5.623E+16 340 1.900E-4 1.313645778E+00 1.319270010E+00
3.162000E+11 5.623E+16 340 1.900E-4 1.317382061E+00 1.321204312E+00
4.642000E+11 5.623E+16 340 1.900E-4 1.321013543E+00 1.323602857E+00
6.813000E+11 5.623E+16 340 1.900E-4 1.324690498E+00 1.326446395E+00
1.000000E+12 5.623E+16 340 1.900E-4 1.328465050E+00 1.329664578E+00
1.468000E+12 5.623E+16 340 1.900E-4 1.332319767E+00 1.333152084E+00
2.154000E+12 5.623E+16 340 1.900E-4 1.336206658E+00 1.336798368E+00
3.162000E+12 5.623E+16 340 1.900E-4 1.340083293E+00 1.340517269E+00
4.642000E+12 5.623E+16 340 1.900E-4 1.343934346E+00 1.344263688E+00
6.813000E+12 5.623E+16 340 1.900E-4 1.347775733E+00 1.348033961E+00
1.000000E+13 5.623E+16 340 1.900E-4 1.351645994E+00 1.351854188E+00
