fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 rmsre 
001_336 001_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.765867910E-13 1.000000000E+20 1.206125397E+00 1.585247634E-14 5.748708154E-04 
001_336_SRH 001_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.031193068E-13 1.000000000E+20 1.226959173E+00 1.471043284E-14 1.053845576E-03 
002_336 002_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 2.243289369E-13 1.000000000E+20 1.212367287E+00 2.271387396E-14 6.796316054E-04 
002_336_SRH 002_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.509540639E-13 1.000000000E+20 1.227049416E+00 2.158631932E-14 1.057047724E-03 
003_336 003_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 2.939394793E-13 1.000000000E+20 1.216930906E+00 3.278839943E-14 7.733536938E-04 
003_336_SRH 003_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 2.207058779E-13 1.000000000E+20 1.227180929E+00 3.167231925E-14 1.061739733E-03 
004_336 004_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 3.951353984E-13 1.000000000E+20 1.220266014E+00 4.756908100E-14 8.536355228E-04 
004_336_SRH 004_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 3.221108999E-13 1.000000000E+20 1.227371989E+00 4.646290585E-14 1.068608049E-03 
005_336 005_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 5.416136392E-13 1.000000000E+20 1.222747208E+00 6.924032672E-14 9.212605745E-04 
005_336_SRH 005_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 4.688935398E-13 1.000000000E+20 1.227648319E+00 6.814375040E-14 1.078650367E-03 
006_336 006_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 7.523220553E-13 1.000000000E+20 1.224677407E+00 1.009928237E-13 9.793529086E-04 
006_336_SRH 006_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 6.800394982E-13 1.000000000E+20 1.228045261E+00 9.990677051E-14 1.093308436E-03 
007_336 007_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.052761330E-12 1.000000000E+20 1.226302004E+00 1.474779447E-13 1.032504538E-03 
007_336_SRH 007_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 9.810994108E-13 1.000000000E+20 1.228610168E+00 1.464046074E-13 1.114649604E-03 
008_336 008_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.475897261E-12 1.000000000E+20 1.227824433E+00 2.154606588E-13 1.086265433E-03 
008_336_SRH 008_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.405101151E-12 1.000000000E+20 1.229403489E+00 2.144036025E-13 1.145612223E-03 
009_336 009_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 2.061905144E-12 1.000000000E+20 1.229418443E+00 3.147552838E-13 1.147050151E-03 
009_336_SRH 009_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.992290251E-12 1.000000000E+20 1.230497504E+00 3.137195514E-13 1.190310869E-03 
010_336 010_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 2.855670925E-12 1.000000000E+20 1.231232801E+00 4.595685827E-13 1.222362728E-03 
010_336_SRH 010_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 2.787620013E-12 1.000000000E+20 1.231969848E+00 4.585605995E-13 1.254401961E-03 
011_336 011_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 3.901229896E-12 1.000000000E+20 1.233386210E+00 6.704433359E-13 1.321179281E-03 
011_336_SRH 011_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 3.835169683E-12 1.000000000E+20 1.233889858E+00 6.694705880E-13 1.345454762E-03 
012_336 012_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 5.233892001E-12 1.000000000E+20 1.235952758E+00 9.771143546E-13 1.454293370E-03 
012_336_SRH 012_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 5.170241718E-12 1.000000000E+20 1.236297560E+00 9.761846346E-13 1.473233856E-03 
013_336 013_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 6.873867253E-12 1.000000000E+20 1.238943903E+00 1.422777503E-12 1.634409202E-03 
013_336_SRH 013_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 6.812961990E-12 1.000000000E+20 1.239180951E+00 1.421897677E-12 1.649700168E-03 
014_336 014_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 8.827724359E-12 1.000000000E+20 1.242298442E+00 2.070526825E-12 1.875673972E-03 
014_336_SRH 014_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 8.769734137E-12 1.000000000E+20 1.242462687E+00 2.069701677E-12 1.888478936E-03 
015_336 015_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.110179548E-11 1.000000000E+20 1.245893445E+00 3.013004728E-12 2.192488789E-03 
015_336_SRH 015_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.104667460E-11 1.000000000E+20 1.246008725E+00 3.012236143E-12 2.203598515E-03 
016_336 016_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.372329757E-11 1.000000000E+20 1.249579080E+00 4.386648803E-12 2.597814951E-03 
016_336_SRH 016_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.367079145E-11 1.000000000E+20 1.249661575E+00 4.385936356E-12 2.607751559E-03 
017_336 017_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.675720273E-11 1.000000000E+20 1.253224214E+00 6.392460753E-12 3.101878910E-03 
017_336_SRH 017_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.670691120E-11 1.000000000E+20 1.253284763E+00 6.391803000E-12 3.110975483E-03 
018_336 018_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 2.030898595E-11 1.000000000E+20 1.256750797E+00 9.326231472E-12 3.712368693E-03 
018_336_SRH 018_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 2.026045442E-11 1.000000000E+20 1.256796535E+00 9.325628164E-12 3.720821831E-03 
019_336 019_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 2.451454952E-11 1.000000000E+20 1.260142460E+00 1.362280631E-11 4.436205196E-03 
019_336_SRH 019_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 2.446735348E-11 1.000000000E+20 1.260178069E+00 1.362226074E-11 4.444123262E-03 
