N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 8.000E+16 290 2.100E-4 1.253578989E+00 1.301267457E+00
2.154000E+10 8.000E+16 290 2.100E-4 1.265872294E+00 1.301655966E+00
3.162000E+10 8.000E+16 290 2.100E-4 1.271625552E+00 1.301989981E+00
1.468000E+11 8.000E+16 290 2.100E-4 1.292972278E+00 1.305516312E+00
2.154000E+11 8.000E+16 290 2.100E-4 1.297810347E+00 1.307399380E+00
4.642000E+11 8.000E+16 290 2.100E-4 1.307681993E+00 1.313185280E+00
1.000000E+12 8.000E+16 290 2.100E-4 1.318937853E+00 1.322128581E+00
2.154000E+12 8.000E+16 290 2.100E-4 1.331887278E+00 1.333786873E+00
3.162000E+12 8.000E+16 290 2.100E-4 1.338749347E+00 1.340227219E+00
4.642000E+12 8.000E+16 290 2.100E-4 1.345695574E+00 1.346849129E+00
6.813000E+12 8.000E+16 290 2.100E-4 1.352625934E+00 1.353527710E+00
1.000000E+13 8.000E+16 290 2.100E-4 1.359468145E+00 1.360173012E+00
