N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 3.162E+15 340 1.800E-4 1.094687979E+00 1.097380910E+00
1.468000E+10 3.162E+15 340 1.800E-4 1.095923255E+00 1.097745949E+00
2.154000E+10 3.162E+15 340 1.800E-4 1.097040380E+00 1.098278332E+00
3.162000E+10 3.162E+15 340 1.800E-4 1.098206436E+00 1.099052444E+00
4.642000E+10 3.162E+15 340 1.800E-4 1.099590034E+00 1.100173172E+00
6.813000E+10 3.162E+15 340 1.800E-4 1.101378966E+00 1.101785411E+00
1.000000E+11 3.162E+15 340 1.800E-4 1.103795888E+00 1.104083354E+00
1.468000E+11 3.162E+15 340 1.800E-4 1.107107828E+00 1.107315064E+00
2.154000E+11 3.162E+15 340 1.800E-4 1.111620127E+00 1.111773271E+00
3.162000E+11 3.162E+15 340 1.800E-4 1.117640427E+00 1.117757189E+00
4.642000E+11 3.162E+15 340 1.800E-4 1.125394536E+00 1.125486843E+00
6.813000E+11 3.162E+15 340 1.800E-4 1.134886693E+00 1.134962505E+00
1.000000E+12 3.162E+15 340 1.800E-4 1.145743084E+00 1.145807500E+00
1.468000E+12 3.162E+15 340 1.800E-4 1.157151741E+00 1.157207734E+00
2.154000E+12 3.162E+15 340 1.800E-4 1.168045198E+00 1.168094244E+00
3.162000E+12 3.162E+15 340 1.800E-4 1.177502500E+00 1.177545207E+00
4.642000E+12 3.162E+15 340 1.800E-4 1.185123069E+00 1.185159786E+00
6.813000E+12 3.162E+15 340 1.800E-4 1.191044163E+00 1.191075377E+00
1.000000E+13 3.162E+15 340 1.800E-4 1.195660184E+00 1.195686568E+00
