fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_312 001_312.dat 312 37.161 1.000000000E+00 0.000000000E+00 5.375417738E-15 1.000000000E+20 1.260300901E+00 8.749738726E-16 1.867475638E-04 
001_312_SRH 001_312_srh.dat 312 37.161 1.000000000E+00 0.000000000E+00 7.007074661E-16 1.000000000E+20 1.309292414E+00 8.247077037E-16 1.392265282E-03 
002_312 002_312.dat 312 37.161 1.000000000E+00 0.000000000E+00 5.493629291E-15 1.000000000E+20 1.265641908E+00 1.023833273E-15 2.208255135E-04 
002_312_SRH 002_312_srh.dat 312 37.161 1.000000000E+00 0.000000000E+00 8.270621944E-16 1.000000000E+20 1.309340289E+00 9.758129430E-16 1.395098711E-03 
003_312 003_312.dat 312 37.161 1.000000000E+00 0.000000000E+00 5.632705036E-15 1.000000000E+20 1.270414266E+00 1.200237128E-15 2.590636506E-04 
003_312_SRH 003_312_srh.dat 312 37.161 1.000000000E+00 0.000000000E+00 9.757744522E-16 1.000000000E+20 1.309396741E+00 1.154605385E-15 1.398444795E-03 
004_312 004_312.dat 312 37.161 1.000000000E+00 0.000000000E+00 5.796214183E-15 1.000000000E+20 1.274679449E+00 1.409235687E-15 3.015849528E-04 
004_312_SRH 004_312_srh.dat 312 37.161 1.000000000E+00 0.000000000E+00 1.150634798E-15 1.000000000E+20 1.309463269E+00 1.366158784E-15 1.402394863E-03 
005_312 005_312.dat 312 37.161 1.000000000E+00 0.000000000E+00 5.988272797E-15 1.000000000E+20 1.278497463E+00 1.656813550E-15 3.484279945E-04 
005_312_SRH 005_312_srh.dat 312 37.161 1.000000000E+00 0.000000000E+00 1.356013194E-15 1.000000000E+20 1.309541621E+00 1.616476941E-15 1.407055829E-03 
006_312 006_312.dat 312 37.161 1.000000000E+00 0.000000000E+00 6.213605598E-15 1.000000000E+20 1.281924744E+00 1.950060686E-15 3.995326399E-04 
006_312_SRH 006_312_srh.dat 312 37.161 1.000000000E+00 0.000000000E+00 1.596923579E-15 1.000000000E+20 1.309633831E+00 1.912664336E-15 1.412553263E-03 
007_312 007_312.dat 312 37.161 1.000000000E+00 0.000000000E+00 6.477606183E-15 1.000000000E+20 1.285013060E+00 2.297374921E-15 4.547323981E-04 
007_312_SRH 007_312_srh.dat 312 37.161 1.000000000E+00 0.000000000E+00 1.879086325E-15 1.000000000E+20 1.309742240E+00 2.263128118E-15 1.419033233E-03 
008_312 008_312.dat 312 37.161 1.000000000E+00 0.000000000E+00 6.786391160E-15 1.000000000E+20 1.287808745E+00 2.708700868E-15 5.137546053E-04 
008_312_SRH 008_312_srh.dat 312 37.161 1.000000000E+00 0.000000000E+00 2.208984196E-15 1.000000000E+20 1.309869559E+00 2.677817246E-15 1.426666315E-03 
009_312 009_312.dat 312 37.161 1.000000000E+00 0.000000000E+00 7.146842913E-15 1.000000000E+20 1.290352574E+00 3.195812771E-15 5.762323535E-04 
009_312_SRH 009_312_srh.dat 312 37.161 1.000000000E+00 0.000000000E+00 2.593905777E-15 1.000000000E+20 1.310018893E+00 3.168505765E-15 1.435650552E-03 
010_312 010_312.dat 312 37.161 1.000000000E+00 0.000000000E+00 7.566633901E-15 1.000000000E+20 1.292679971E+00 3.772648654E-15 6.417278129E-04 
010_312_SRH 010_312_srh.dat 312 37.161 1.000000000E+00 0.000000000E+00 3.041968687E-15 1.000000000E+20 1.310193798E+00 3.749128293E-15 1.446215124E-03 
